,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
1017-001,10,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'じゃれつく', 'がんせきふうじ', 'はたきおとす', 'みがわり', 'でんこうせっか', 'やどりぎのタネ']","[96.3, 69.0, 38.5, 24.4, 21.9, 19.5, 17.8, 16.7, 16.4, 15.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'ゆうかん']","[46.8, 41.5, 6.1, 3.1, 2.1, 0.2, 0.1, 0.1, 0.0, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,10,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'じゃれつく', 'がんせきふうじ', 'はたきおとす', 'みがわり', 'でんこうせっか', 'やどりぎのタネ']","[96.3, 69.0, 38.5, 24.4, 21.9, 19.5, 17.8, 16.7, 16.4, 15.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'ゆうかん']","[46.8, 41.5, 6.1, 3.1, 2.1, 0.2, 0.1, 0.1, 0.0, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,10,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'じゃれつく', 'がんせきふうじ', 'はたきおとす', 'みがわり', 'でんこうせっか', 'やどりぎのタネ']","[96.3, 69.0, 38.5, 24.4, 21.9, 19.5, 17.8, 16.7, 16.4, 15.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'ゆうかん']","[46.8, 41.5, 6.1, 3.1, 2.1, 0.2, 0.1, 0.1, 0.0, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0212-000,11,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'はたきおとす', 'とんぼがえり', 'つるぎのまい', 'ダブルウイング', 'インファイト', 'かわらわり', 'テラバースト', 'どろぼう', 'カウンター']","[99.9, 80.1, 79.3, 66.6, 30.5, 20.4, 4.0, 3.9, 2.5, 1.4]","['いじっぱり', 'わんぱく', 'のんき', 'ゆうかん', 'しんちょう', 'ようき', 'なまいき', 'やんちゃ', 'ずぶとい', 'さみしがり']","[71.6, 17.9, 3.5, 2.9, 2.0, 0.5, 0.5, 0.1, 0.1, 0.1]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[98.7, 0.9, 0.3]","['ゴツゴツメット', 'オボンのみ', 'とつげきチョッキ', 'こだわりハチマキ', 'たべのこし', 'いのちのたま', 'きあいのタスキ', 'ラムのみ', 'メタルコート', 'パンチグローブ']","[42.3, 20.2, 13.6, 9.1, 5.1, 2.4, 2.2, 1.1, 0.9, 0.4]","['あく', 'はがね', 'ノーマル', 'みず', 'ひこう', 'ほのお', 'じめん', 'ドラゴン', 'いわ', 'フェアリー']","[25.2, 19.9, 17.4, 13.6, 9.0, 5.0, 4.4, 1.8, 0.8, 0.6]"
1007-000,12,1007,0,コライドン,,コライドン,"['フレアドライブ', 'アクセルブレイク', 'スケイルショット', 'つるぎのまい', 'ニトロチャージ', 'とんぼがえり', 'アイアンヘッド', 'げきりん', 'ドレインパンチ', 'インファイト']","[56.7, 54.4, 47.3, 45.1, 43.5, 30.5, 28.6, 24.0, 23.6, 11.7]","['いじっぱり', 'ようき', 'しんちょう', 'きまぐれ', 'わんぱく', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'まじめ']","[55.1, 43.0, 0.7, 0.4, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",['ひひいろのこどう'],[100.0],"['いかさまダイス', 'こだわりスカーフ', 'とつげきチョッキ', 'こだわりハチマキ', 'ラムのみ', 'いのちのたま', 'たべのこし', 'オボンのみ', 'クリアチャーム', 'あついいわ']","[44.5, 14.0, 12.0, 11.6, 6.7, 2.1, 1.7, 1.6, 1.3, 1.1]","['ほのお', 'はがね', 'でんき', 'フェアリー', 'かくとう', 'ノーマル', 'じめん', 'どく', 'ひこう', 'くさ']","[59.7, 24.8, 10.7, 1.3, 1.1, 0.5, 0.5, 0.3, 0.3, 0.2]"
0970-000,13,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'マッドショット', 'どくびし', 'だいちのちから', 'こらえる', 'エナジーボール', 'ヘドロウェーブ', 'マジカルシャイン']","[75.7, 70.5, 51.1, 41.1, 40.2, 28.5, 20.2, 15.2, 14.1, 12.1]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'ようき', 'わんぱく', 'むじゃき', 'しんちょう', 'せっかち', 'のんき']","[42.2, 33.4, 14.5, 3.6, 2.4, 0.9, 0.4, 0.3, 0.2, 0.2]","['どくげしょう', 'ふしょく']","[97.4, 2.6]","['きあいのタスキ', 'レッドカード', 'ふうせん', 'とつげきチョッキ', 'パワフルハーブ', 'エレキシード', 'グラスシード', 'ゴツゴツメット', 'こだわりスカーフ', 'くろいヘドロ']","[42.2, 37.9, 4.4, 4.3, 3.6, 1.3, 1.2, 0.8, 0.8, 0.7]","['くさ', 'じめん', 'フェアリー', 'ゴースト', 'ひこう', 'みず', 'どく', 'あく', 'ノーマル', 'いわ']","[48.6, 19.5, 11.3, 6.7, 4.4, 2.1, 1.8, 1.7, 1.2, 0.8]"
0903-000,14,903,0,オオニューラ,,オオニューラ,"['インファイト', 'フェイタルクロー', 'シャドークロー', 'つるぎのまい', 'ねこだまし', 'アクロバット', 'どくびし', 'はやてがえし', 'ちょうはつ', 'テラバースト']","[91.7, 89.4, 39.1, 37.4, 33.2, 24.3, 18.9, 15.3, 9.4, 9.3]","['いじっぱり', 'ようき', 'やんちゃ', 'むじゃき', 'さみしがり', 'わんぱく', 'しんちょう', 'せっかち', 'ゆうかん', 'きまぐれ']","[73.6, 13.9, 8.4, 0.9, 0.8, 0.6, 0.5, 0.3, 0.2, 0.2]","['かるわざ', 'どくしゅ', 'プレッシャー']","[91.3, 8.4, 0.3]","['エレキシード', 'きあいのタスキ', 'ノーマルジュエル', 'チイラのみ', 'オボンのみ', 'サイコシード', 'グラスシード', 'こだわりスカーフ', 'ふうせん', 'レッドカード']","[35.8, 27.0, 21.9, 4.8, 2.4, 2.4, 1.9, 1.1, 0.7, 0.5]","['ひこう', 'ステラ', 'ゴースト', 'かくとう', 'じめん', 'みず', 'あく', 'こおり', 'フェアリー', 'ノーマル']","[35.9, 17.0, 14.9, 9.7, 9.3, 4.2, 2.4, 2.1, 2.0, 0.8]"
0645-001,15,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'ステルスロック', 'がんせきふうじ', 'テラバースト', 'ちょうはつ', 'いわなだれ', 'かみくだく', 'じわれ', 'ストーンエッジ']","[98.5, 87.6, 51.5, 47.7, 31.2, 27.9, 12.3, 8.3, 7.3, 6.9]","['わんぱく', 'いじっぱり', 'ようき', 'しんちょう', 'ゆうかん', 'のんき', 'なまいき', 'ずぶとい', 'ひかえめ', 'やんちゃ']","[28.8, 28.6, 26.2, 7.9, 3.1, 2.6, 1.4, 0.2, 0.1, 0.1]",['いかく'],[100.0],"['オボンのみ', 'こだわりスカーフ', 'ゴツゴツメット', 'とつげきチョッキ', 'きあいのタスキ', 'こだわりハチマキ', 'たべのこし', 'ラムのみ', 'おんみつマント', 'でんきだま']","[27.4, 23.2, 18.0, 12.4, 8.0, 7.1, 0.9, 0.5, 0.4, 0.3]","['ひこう', 'みず', 'はがね', 'フェアリー', 'ほのお', 'こおり', 'じめん', 'ノーマル', 'くさ', 'でんき']","[28.5, 21.9, 15.5, 10.8, 9.2, 5.7, 3.0, 2.1, 1.0, 0.7]"
0888-000,16,888,0,ザシアン,れきせんのゆうしゃ,ザシアン(れきせん),"['アイアンヘッド', 'つるぎのまい', 'テラバースト', 'じゃれつく', 'くさわけ', 'インファイト', 'でんこうせっか', 'せいなるつるぎ', 'ワイルドボルト', 'ほのおのキバ']","[98.7, 75.9, 66.8, 54.5, 44.5, 17.0, 16.0, 8.0, 7.0, 2.7]","['ようき', 'いじっぱり', 'むじゃき', 'しんちょう', 'せっかち', 'まじめ', 'てれや', 'わんぱく', 'さみしがり', 'がんばりや']","[77.5, 21.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふとうのけん'],[100.0],"['くちたけん', 'こだわりハチマキ', 'いのちのたま', 'とつげきチョッキ', 'こだわりスカーフ', 'きあいのタスキ', 'ちいさなタケノコ', 'ラムのみ', 'たべのこし', 'クリアチャーム']","[99.5, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['じめん', 'みず', 'ステラ', 'でんき', 'ノーマル', 'フェアリー', 'いわ', 'はがね', 'くさ', 'ほのお']","[53.8, 16.3, 8.0, 6.1, 6.1, 4.2, 1.5, 1.3, 0.8, 0.5]"
0812-000,17,812,0,ゴリランダー,,ゴリランダー,"['グラススライダー', 'はたきおとす', 'とんぼがえり', 'ドラムアタック', '１０まんばりき', 'ウッドハンマー', 'テラバースト', 'ちょうはつ', 'がむしゃら', 'つるぎのまい']","[96.0, 77.3, 71.8, 51.4, 39.4, 17.2, 12.2, 8.3, 7.9, 5.3]","['いじっぱり', 'ようき', 'しんちょう', 'ゆうかん', 'わんぱく', 'なまいき', 'のんき', 'のうてんき', 'がんばりや', 'まじめ']","[71.7, 12.6, 11.5, 1.4, 0.9, 0.9, 0.2, 0.1, 0.1, 0.1]","['グラスメイカー', 'しんりょく']","[99.8, 0.2]","['とつげきチョッキ', 'きあいのタスキ', 'こだわりハチマキ', 'グラスシード', 'たべのこし', 'グランドコート', 'いのちのたま', 'オボンのみ', 'きせきのタネ', 'ゴツゴツメット']","[68.7, 13.4, 6.9, 4.9, 1.2, 1.1, 1.1, 0.7, 0.6, 0.2]","['ノーマル', 'ほのお', 'くさ', 'いわ', 'フェアリー', 'こおり', 'はがね', 'みず', 'どく', 'じめん']","[31.9, 26.8, 19.1, 7.2, 3.1, 2.1, 2.0, 1.8, 1.7, 1.7]"
1018-000,18,1018,0,ブリジュラス,,ブリジュラス,"['ラスターカノン', 'りゅうせいぐん', 'ステルスロック', 'ボディプレス', 'でんじは', 'エレクトロビーム', 'メタルバースト', 'アイアンヘッド', 'てっぺき', 'ほえる']","[56.5, 52.8, 47.8, 42.1, 34.0, 23.7, 19.1, 14.7, 13.6, 13.0]","['ひかえめ', 'おくびょう', 'ずぶとい', 'わんぱく', 'おだやか', 'しんちょう', 'れいせい', 'うっかりや', 'のんき', 'むじゃき']","[31.4, 15.4, 14.7, 14.5, 6.7, 3.8, 3.8, 2.6, 2.1, 1.4]","['がんじょう', 'じきゅうりょく', 'すじがねいり']","[50.7, 49.2, 0.1]","['イバンのみ', 'たべのこし', 'オボンのみ', 'パワフルハーブ', 'ジャポのみ', 'とつげきチョッキ', 'ゴツゴツメット', 'こだわりメガネ', 'レッドカード', 'ひかりのねんど']","[23.7, 21.2, 12.9, 11.8, 8.5, 5.3, 2.9, 2.6, 2.0, 1.5]","['フェアリー', 'ひこう', 'みず', 'ステラ', 'どく', 'ゴースト', 'かくとう', 'でんき', 'ノーマル', 'ドラゴン']","[29.9, 15.0, 14.2, 7.9, 6.0, 5.2, 3.7, 3.7, 3.5, 2.7]"
0778-000,19,778,0,ミミッキュ,,ミミッキュ,"['かげうち', 'じゃれつく', 'のろい', 'トリックルーム', 'シャドークロー', 'つるぎのまい', 'いたみわけ', 'みがわり', 'トリック', 'でんじは']","[78.1, 77.9, 70.6, 31.9, 21.2, 20.7, 16.6, 15.3, 12.5, 11.1]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'おくびょう', 'のんき', 'しんちょう', 'むじゃき', 'やんちゃ', 'なまいき']","[51.1, 25.1, 12.2, 2.9, 2.2, 2.0, 0.9, 0.9, 0.4, 0.3]",['ばけのかわ'],[100.0],"['いのちのたま', 'ゴツゴツメット', 'こだわりスカーフ', 'ひかりのこな', 'おんみつマント', 'こうこうのしっぽ', 'メンタルハーブ', 'レッドカード', 'イバンのみ', 'ジャポのみ']","[30.1, 21.9, 8.8, 8.3, 7.8, 5.5, 5.1, 1.4, 1.2, 1.1]","['ステラ', 'ゴースト', 'ノーマル', 'フェアリー', 'みず', 'じめん', 'かくとう', 'くさ', 'はがね', 'ほのお']","[35.7, 25.0, 13.6, 7.1, 3.8, 3.6, 2.6, 2.3, 2.2, 1.8]"
0991-000,20,991,0,テツノツツミ,,テツノツツミ,"['フリーズドライ', 'ハイドロポンプ', 'アンコール', 'クイックターン', 'れいとうビーム', 'みがわり', 'テラバースト', 'ちょうはつ', 'まもる', 'ひやみず']","[98.7, 96.9, 55.8, 43.1, 39.0, 33.9, 16.5, 5.0, 2.6, 1.6]","['おくびょう', 'ひかえめ', 'むじゃき', 'せっかち', 'ずぶとい', 'うっかりや', 'きまぐれ', 'おだやか', 'おっとり', 'ようき']","[91.6, 4.7, 1.9, 0.4, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['こだわりメガネ', 'ブーストエナジー', 'きあいのタスキ', 'いのちのたま', 'あつぞこブーツ', 'たべのこし', 'こだわりスカーフ', 'しんぴのしずく', 'ゴツゴツメット', 'こうかくレンズ']","[34.4, 32.2, 12.9, 11.1, 2.9, 1.1, 0.8, 0.6, 0.5, 0.5]","['みず', 'ゴースト', 'じめん', 'こおり', 'ステラ', 'ほのお', 'はがね', 'ノーマル', 'フェアリー', 'かくとう']","[35.7, 22.1, 15.1, 13.2, 4.3, 2.5, 2.0, 1.9, 0.8, 0.5]"
0132-000,21,132,0,メタモン,,メタモン,['へんしん'],[100.0],"['なまいき', 'しんちょう', 'ようき', 'のんき', 'まじめ', 'おくびょう', 'おっとり', 'むじゃき', 'ひかえめ', 'せっかち']","[26.0, 8.8, 7.2, 5.6, 5.1, 4.7, 4.6, 3.4, 3.2, 2.9]","['かわりもの', 'じゅうなん']","[99.9, 0.1]","['こだわりスカーフ', 'きあいのタスキ', 'せんせいのツメ', 'レッドカード', 'あつぞこブーツ', 'ひかりのこな', 'いのちのたま', 'オボンのみ', 'たべのこし', 'しろいハーブ']","[77.8, 15.9, 3.8, 0.6, 0.4, 0.3, 0.2, 0.2, 0.1, 0.1]","['ノーマル', 'フェアリー', 'はがね', 'ステラ', 'ゴースト', 'ほのお', 'みず', 'どく', 'じめん', 'あく']","[43.6, 16.2, 13.4, 11.3, 3.8, 3.1, 1.8, 1.5, 1.1, 0.8]"
