,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0479-002,11,479,2,ロトム,ウォッシュロトム,ウォッシュロトム,"['ハイドロポンプ', 'ボルトチェンジ', 'トリック', 'おにび', 'イカサマ', 'テラバースト', '１０まんボルト', 'ほうでん', 'でんじは', 'シャドーボール']","[93.8, 92.2, 43.3, 40.4, 34.2, 24.2, 22.2, 18.9, 9.7, 7.0]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'のんき', 'てれや', 'うっかりや', 'れいせい', 'がんばりや', 'きまぐれ']","[43.3, 35.2, 16.0, 2.4, 0.3, 0.3, 0.2, 0.2, 0.2, 0.2]",['ふゆう'],[100.0],"['オボンのみ', 'こだわりメガネ', 'こだわりスカーフ', 'とつげきチョッキ', 'たべのこし', 'おんみつマント', 'ゴツゴツメット', 'こうかくレンズ', 'ひかりのねんど', 'いのちのたま']","[36.2, 30.7, 17.2, 6.5, 2.4, 1.5, 1.4, 0.8, 0.6, 0.3]","['はがね', 'フェアリー', 'でんき', 'ゴースト', 'ほのお', 'こおり', 'どく', 'みず', 'くさ', 'あく']","[35.4, 34.3, 14.0, 6.3, 2.6, 2.1, 1.2, 1.0, 1.0, 0.6]"
0934-000,12,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'てっぺき', 'じしん', 'ボディプレス', 'のろい', 'ステルスロック', 'みがわり', 'じわれ']","[98.9, 97.5, 65.8, 33.5, 22.8, 15.5, 14.8, 14.5, 12.2, 11.8]","['わんぱく', 'しんちょう', 'いじっぱり', 'のんき', 'なまいき', 'ずぶとい', 'おだやか', 'ゆうかん', 'ようき', 'おくびょう']","[54.0, 36.7, 2.0, 1.9, 1.5, 0.7, 0.7, 0.4, 0.3, 0.2]","['きよめのしお', 'がんじょう', 'クリアボディ']","[96.6, 2.9, 0.4]","['たべのこし', 'オボンのみ', 'ゴツゴツメット', 'おんみつマント', 'レッドカード', 'かえんだま', 'とつげきチョッキ', 'ひかりのこな', 'いかさまダイス', 'どくどくだま']","[82.2, 3.9, 3.5, 3.2, 1.5, 0.7, 0.6, 0.6, 0.6, 0.6]","['ゴースト', 'みず', 'ひこう', 'どく', 'フェアリー', 'くさ', 'かくとう', 'ノーマル', 'はがね', 'ほのお']","[49.3, 22.3, 10.0, 10.0, 2.7, 1.0, 0.9, 0.6, 0.6, 0.5]"
0212-000,13,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'インファイト', 'とんぼがえり', 'つるぎのまい', 'どろぼう', 'テラバースト', 'でんこうせっか', 'くさわけ', 'つばめがえし', 'かわらわり']","[99.8, 74.2, 72.4, 42.7, 39.8, 31.3, 6.1, 5.8, 4.7, 3.7]","['いじっぱり', 'わんぱく', 'ゆうかん', 'ようき', 'しんちょう', 'やんちゃ', 'のんき', 'さみしがり', 'すなお', 'がんばりや']","[87.7, 6.6, 1.6, 1.0, 0.6, 0.3, 0.2, 0.2, 0.2, 0.2]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.2, 0.4, 0.4]","['こだわりハチマキ', 'いのちのたま', 'とつげきチョッキ', 'オボンのみ', 'ゴツゴツメット', 'ラムのみ', 'おんみつマント', 'きあいのタスキ', 'メタルコート', 'パンチグローブ']","[34.6, 16.6, 11.0, 8.2, 7.8, 6.7, 3.5, 2.1, 1.8, 1.4]","['はがね', 'みず', 'ほのお', 'あく', 'ひこう', 'でんき', 'ノーマル', 'ドラゴン', 'じめん', 'いわ']","[43.8, 34.5, 4.0, 3.2, 3.2, 2.5, 2.1, 1.7, 1.2, 1.0]"
0462-000,14,462,0,ジバコイル,,ジバコイル,"['ラスターカノン', 'ボルトチェンジ', '１０まんボルト', 'テラバースト', 'ほうでん', 'ミラーコート', 'ボディプレス', 'てっていこうせん', 'でんじは', 'トライアタック']","[98.0, 93.1, 83.9, 83.6, 9.4, 9.0, 5.3, 4.2, 2.4, 1.7]","['ひかえめ', 'おだやか', 'れいせい', 'ずぶとい', 'なまいき', 'のんき', 'おくびょう', 'がんばりや', 'きまぐれ', 'すなお']","[63.1, 16.4, 12.4, 2.0, 1.7, 1.4, 0.8, 0.2, 0.2, 0.2]","['アナライズ', 'がんじょう', 'じりょく']","[86.3, 12.3, 1.4]","['とつげきチョッキ', 'こだわりメガネ', 'ふうせん', 'じゃくてんほけん', 'おんみつマント', 'たべのこし', 'オボンのみ', 'ひかりのねんど', 'からぶりほけん', 'こだわりスカーフ']","[74.7, 14.2, 4.2, 1.5, 0.7, 0.7, 0.4, 0.4, 0.4, 0.3]","['みず', 'ひこう', 'フェアリー', 'くさ', 'じめん', 'かくとう', 'でんき', 'こおり', 'はがね', 'ほのお']","[56.0, 19.0, 10.7, 3.0, 2.8, 2.0, 1.5, 1.4, 0.9, 0.8]"
0823-000,15,823,0,アーマーガア,,アーマーガア,"['はねやすめ', 'ボディプレス', 'とんぼがえり', 'てっぺき', 'ちょうはつ', 'アイアンヘッド', 'ブレイブバード', 'ビルドアップ', 'つけあがる', 'みがわり']","[97.1, 68.2, 56.4, 44.9, 41.0, 28.4, 24.2, 13.1, 11.7, 5.2]","['わんぱく', 'しんちょう', 'いじっぱり', 'のんき', 'ずぶとい', 'ようき', 'おくびょう', 'なまいき', 'まじめ', 'きまぐれ']","[86.0, 5.6, 2.0, 1.5, 1.2, 0.8, 0.6, 0.3, 0.2, 0.2]","['ミラーアーマー', 'プレッシャー', 'きんちょうかん']","[75.0, 23.1, 2.0]","['ゴツゴツメット', 'おんみつマント', 'オボンのみ', 'ぼうじんゴーグル', 'たべのこし', 'じゃくてんほけん', 'ラムのみ', 'とつげきチョッキ', 'ひかりのねんど', 'こだわりハチマキ']","[66.2, 12.2, 9.6, 5.0, 4.0, 0.6, 0.5, 0.4, 0.2, 0.2]","['あく', 'ドラゴン', 'かくとう', 'ひこう', 'みず', 'ノーマル', 'じめん', 'フェアリー', 'ほのお', 'はがね']","[25.7, 23.0, 22.5, 9.5, 4.0, 2.8, 2.8, 2.6, 2.0, 1.7]"
0445-000,16,445,0,ガブリアス,,ガブリアス,"['じしん', 'げきりん', 'アイアンヘッド', 'ステルスロック', 'テラバースト', 'がんせきふうじ', 'ドラゴンテール', 'つるぎのまい', 'ドラゴンクロー', 'まきびし']","[93.4, 54.8, 51.8, 35.0, 26.2, 22.3, 22.1, 19.8, 18.1, 11.1]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'やんちゃ', 'むじゃき', 'のんき', 'せっかち', 'おくびょう', 'さみしがり']","[44.1, 36.8, 13.9, 1.3, 0.5, 0.4, 0.3, 0.3, 0.2, 0.2]","['さめはだ', 'すながくれ']","[95.8, 4.2]","['こだわりスカーフ', 'こだわりハチマキ', 'とつげきチョッキ', 'ゴツゴツメット', 'きあいのタスキ', 'ラムのみ', 'オボンのみ', 'いのちのたま', 'おんみつマント', 'レッドカード']","[19.4, 13.1, 13.1, 12.5, 10.2, 7.6, 6.7, 4.2, 3.6, 2.6]","['はがね', 'ほのお', 'じめん', 'フェアリー', 'みず', 'でんき', 'どく', 'ドラゴン', 'こおり', 'ノーマル']","[38.2, 20.3, 17.0, 11.2, 4.9, 2.7, 1.8, 1.3, 0.9, 0.5]"
0778-000,17,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'つるぎのまい', 'シャドークロー', 'のろい', 'ドレインパンチ', 'いたみわけ', 'みがわり', 'トリックルーム', 'おにび']","[88.6, 85.5, 54.4, 46.2, 36.9, 21.3, 16.8, 9.6, 5.5, 5.0]","['ようき', 'いじっぱり', 'おくびょう', 'わんぱく', 'ゆうかん', 'しんちょう', 'やんちゃ', 'むじゃき', 'せっかち', 'のんき']","[49.9, 41.5, 2.1, 1.2, 1.2, 0.4, 0.4, 0.4, 0.3, 0.3]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'ひかりのこな', 'のろいのおふだ', 'フィラのみ', 'カムラのみ', 'ラムのみ', 'レッドカード', 'きあいのタスキ', 'ゴツゴツメット']","[71.3, 4.7, 2.9, 2.3, 1.9, 1.8, 1.7, 1.4, 1.1, 1.1]","['ゴースト', 'フェアリー', 'かくとう', 'ノーマル', 'ほのお', 'はがね', 'くさ', 'あく', 'みず', 'ひこう']","[37.8, 26.2, 15.4, 6.9, 5.2, 3.1, 1.6, 0.8, 0.7, 0.4]"
0887-000,18,887,0,ドラパルト,,ドラパルト,"['ドラゴンアロー', 'とんぼがえり', 'テラバースト', 'ふいうち', 'シャドーボール', 'りゅうせいぐん', 'ゴーストダイブ', 'のろい', 'ひかりのかべ', 'リフレクター']","[63.9, 43.4, 35.9, 33.4, 29.5, 21.4, 19.0, 18.8, 17.7, 16.6]","['ようき', 'おくびょう', 'むじゃき', 'いじっぱり', 'ひかえめ', 'せっかち', 'うっかりや', 'やんちゃ', 'ずぶとい', 'わんぱく']","[37.6, 27.3, 12.4, 10.8, 4.4, 2.3, 1.0, 0.9, 0.5, 0.5]","['すりぬけ', 'のろわれボディ', 'クリアボディ']","[67.4, 21.3, 11.3]","['こだわりハチマキ', 'いのちのたま', 'ひかりのねんど', 'きあいのタスキ', 'こだわりメガネ', 'たべのこし', 'こだわりスカーフ', 'だっしゅつパック', 'ラムのみ', 'とつげきチョッキ']","[21.7, 20.9, 19.6, 13.1, 7.4, 4.6, 3.4, 1.6, 1.1, 0.8]","['ゴースト', 'ドラゴン', 'ほのお', 'はがね', 'フェアリー', 'ノーマル', 'かくとう', 'でんき', 'みず', 'どく']","[30.1, 20.5, 20.0, 14.4, 4.6, 2.3, 1.7, 1.6, 1.5, 1.1]"
0956-000,19,956,0,クエスパトラ,,クエスパトラ,"['めいそう', 'ルミナコリジョン', 'テラバースト', 'まもる', 'アシストパワー', 'バトンタッチ', 'はねやすめ', 'みがわり', 'マジカルシャイン', 'リフレクター']","[59.6, 52.3, 50.6, 47.5, 45.8, 41.2, 25.8, 25.0, 20.8, 10.8]","['ずぶとい', 'ひかえめ', 'おくびょう', 'おだやか', 'わんぱく', 'がんばりや', 'てれや', 'おっとり', 'ようき', 'れいせい']","[44.6, 32.1, 18.5, 2.2, 0.3, 0.2, 0.2, 0.2, 0.2, 0.1]","['かそく', 'びんじょう', 'おみとおし']","[99.5, 0.4, 0.1]","['たべのこし', 'オボンのみ', 'きあいのタスキ', 'ラムのみ', 'おんみつマント', 'ひかりのねんど', 'ウイのみ', 'じゃくてんほけん', 'メンタルハーブ', 'メトロノーム']","[31.6, 27.8, 19.3, 5.4, 2.7, 2.0, 1.8, 1.2, 1.1, 0.9]","['ほのお', 'かくとう', 'ノーマル', 'はがね', 'エスパー', 'フェアリー', 'あく', 'みず', 'じめん', 'どく']","[46.2, 33.6, 10.4, 2.8, 2.3, 1.5, 0.9, 0.8, 0.3, 0.3]"
0450-000,20,450,0,カバルドン,,カバルドン,"['じしん', 'ステルスロック', 'あくび', 'ふきとばし', 'ほえる', 'なまける', 'こおりのキバ', 'がんせきふうじ', 'じわれ', 'ストーンエッジ']","[97.0, 95.2, 93.7, 47.4, 29.8, 18.0, 3.7, 3.3, 2.5, 1.4]","['わんぱく', 'しんちょう', 'いじっぱり', 'のんき', 'なまいき', 'ずぶとい', 'ゆうかん', 'ようき', 'おだやか', 'やんちゃ']","[70.4, 19.9, 3.6, 2.0, 1.0, 0.5, 0.4, 0.3, 0.3, 0.2]","['すなおこし', 'すなのちから']","[98.9, 1.1]","['オボンのみ', 'たべのこし', 'きあいのタスキ', 'さらさらいわ', 'ゴツゴツメット', 'メンタルハーブ', 'こだわりハチマキ', 'フィラのみ', 'とつげきチョッキ', 'おんみつマント']","[75.4, 6.0, 4.4, 2.8, 2.8, 2.2, 1.9, 1.5, 1.0, 0.3]","['くさ', 'はがね', 'みず', 'フェアリー', 'いわ', 'じめん', 'どく', 'ほのお', 'こおり', 'ノーマル']","[26.4, 22.2, 12.2, 10.6, 9.4, 6.8, 1.8, 1.6, 1.5, 1.5]"
1005-000,21,1005,0,トドロクツキ,,トドロクツキ,"['りゅうのまい', 'じしん', 'アクロバット', 'はねやすめ', 'じごくづき', 'アイアンヘッド', 'ちょうはつ', 'くらいつく', 'げきりん', 'かみくだく']","[77.0, 53.2, 46.7, 39.8, 34.6, 25.9, 22.4, 17.3, 17.1, 12.8]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'ずぶとい', 'やんちゃ', 'せっかち', 'むじゃき', 'てれや']","[62.8, 29.2, 5.1, 1.0, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりハチマキ', 'こだわりスカーフ', 'ゴツゴツメット', 'おんみつマント', 'いかさまダイス', 'いのちのたま', 'たべのこし', 'ラムのみ', 'とつげきチョッキ']","[63.4, 10.3, 6.3, 6.1, 3.4, 3.1, 2.6, 1.4, 1.2, 0.9]","['ひこう', 'はがね', 'ほのお', 'どく', 'ドラゴン', 'あく', 'フェアリー', 'でんき', 'ゴースト', 'みず']","[54.2, 21.8, 12.3, 3.5, 2.1, 2.1, 1.5, 0.7, 0.6, 0.5]"
0911-000,22,911,0,ラウドボーン,,ラウドボーン,"['フレアソング', 'なまける', 'おにび', 'シャドーボール', 'たたりめ', 'テラバースト', 'あくび', 'だいちのちから', 'うたう', 'みがわり']","[99.6, 84.9, 55.6, 40.0, 35.5, 16.8, 14.1, 14.0, 10.1, 8.9]","['ずぶとい', 'ひかえめ', 'おだやか', 'おくびょう', 'れいせい', 'のんき', 'なまいき', 'わんぱく', 'がんばりや', 'のうてんき']","[63.9, 20.3, 9.3, 1.7, 1.0, 0.7, 0.4, 0.3, 0.2, 0.2]","['てんねん', 'もうか']","[97.5, 2.5]","['たべのこし', 'おんみつマント', 'オボンのみ', 'からぶりほけん', 'とつげきチョッキ', 'ゴツゴツメット', 'ぼうじんゴーグル', 'のどスプレー', 'あつぞこブーツ', 'ラムのみ']","[42.6, 13.3, 9.6, 8.3, 5.4, 5.1, 3.4, 2.9, 1.6, 0.9]","['フェアリー', 'ノーマル', 'ほのお', 'みず', 'くさ', 'あく', 'ひこう', 'かくとう', 'こおり', 'ドラゴン']","[31.3, 23.7, 16.2, 15.1, 6.9, 2.9, 2.1, 0.5, 0.3, 0.2]"
1006-000,23,1006,0,テツノブジン,,テツノブジン,"['インファイト', 'かげうち', 'ムーンフォース', 'はたきおとす', 'みちづれ', 'ソウルクラッシュ', 'アンコール', '１０まんボルト', 'けたぐり', 'はどうだん']","[70.6, 60.8, 57.1, 44.5, 37.1, 29.5, 18.2, 11.5, 11.1, 7.3]","['むじゃき', 'ようき', 'おくびょう', 'いじっぱり', 'やんちゃ', 'うっかりや', 'せっかち', 'ひかえめ', 'まじめ', 'さみしがり']","[39.1, 29.4, 8.3, 7.5, 5.9, 2.5, 2.4, 2.1, 0.5, 0.4]",['クォークチャージ'],[100.0],"['きあいのタスキ', 'ブーストエナジー', 'いのちのたま', 'こだわりスカーフ', 'ひかりのねんど', 'こだわりハチマキ', 'こだわりメガネ', 'ラムのみ', 'とつげきチョッキ', 'たつじんのおび']","[60.6, 26.8, 4.3, 1.8, 1.4, 1.1, 0.8, 0.6, 0.5, 0.4]","['ゴースト', 'かくとう', 'フェアリー', 'はがね', 'でんき', 'ほのお', 'じめん', 'みず', 'あく', 'くさ']","[30.5, 19.2, 18.4, 15.4, 6.4, 3.1, 2.3, 1.5, 1.0, 0.8]"
