,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0382-000,11,382,0,カイオーガ,カイオーガのすがた,カイオーガ,"['かみなり', 'れいとうビーム', 'なみのり', 'しおふき', 'でんじは', 'テラバースト', 'こんげんのはどう', 'めいそう', 'まもる', 'ぜったいれいど']","[92.2, 90.9, 81.2, 45.8, 33.5, 18.5, 17.3, 6.7, 3.2, 3.1]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'れいせい', 'てれや', 'おっとり', 'わんぱく', 'うっかりや', 'のんき']","[39.1, 33.4, 22.9, 1.3, 1.3, 0.2, 0.2, 0.2, 0.2, 0.2]",['あめふらし'],[100.0],"['ゴツゴツメット', 'とつげきチョッキ', 'こだわりスカーフ', 'こだわりメガネ', 'たべのこし', 'オボンのみ', 'ジャポのみ', 'しんぴのしずく', 'しめったいわ', 'せんせいのツメ']","[26.7, 23.5, 20.6, 9.9, 6.0, 5.2, 2.5, 1.1, 1.0, 0.8]","['フェアリー', 'みず', 'でんき', 'じめん', 'ノーマル', 'くさ', 'こおり', 'はがね', 'あく', 'どく']","[37.2, 23.5, 22.5, 6.1, 4.6, 3.8, 0.6, 0.4, 0.3, 0.2]"
0977-000,12,977,0,ヘイラッシャ,,ヘイラッシャ,"['じわれ', 'ウェーブタックル', 'ねむる', 'あくび', 'まもる', 'ゆきなだれ', 'じしん', 'ねごと', 'のろい', 'アクアブレイク']","[64.5, 62.5, 62.1, 61.2, 57.5, 26.8, 17.8, 14.8, 8.4, 7.0]","['わんぱく', 'のんき', 'いじっぱり', 'しんちょう', 'ずぶとい', 'ゆうかん', 'なまいき', 'のうてんき', 'まじめ', 'むじゃき']","[87.9, 4.1, 2.9, 2.2, 0.8, 0.5, 0.4, 0.3, 0.1, 0.1]","['てんねん', 'どんかん', 'みずのベール']","[99.2, 0.5, 0.3]","['たべのこし', 'ゴツゴツメット', 'おんみつマント', 'カゴのみ', 'とつげきチョッキ', 'こだわりハチマキ', 'オボンのみ', 'とくせいガード', 'ラムのみ', 'タラプのみ']","[58.7, 35.4, 1.4, 1.0, 0.9, 0.7, 0.6, 0.3, 0.2, 0.1]","['フェアリー', 'ほのお', 'じめん', 'くさ', 'ノーマル', 'ゴースト', 'はがね', 'あく', 'でんき', 'どく']","[40.0, 27.8, 7.9, 5.3, 5.3, 3.1, 2.3, 2.2, 1.8, 1.6]"
0472-000,13,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'ちょうはつ', 'はたきおとす', 'どくびし', 'ステルスロック', 'じならし', 'つるぎのまい']","[94.1, 92.4, 76.4, 60.6, 28.0, 22.6, 11.1, 3.5, 2.9, 1.7]","['ようき', 'わんぱく', 'しんちょう', 'いじっぱり', 'おくびょう', 'ずぶとい', 'おだやか', 'がんばりや', 'のんき', 'ゆうかん']","[38.5, 35.6, 19.8, 2.5, 1.7, 0.5, 0.4, 0.1, 0.1, 0.1]","['ポイズンヒール', 'かいりきバサミ', 'すながくれ']","[98.4, 1.3, 0.3]","['どくどくだま', 'きあいのタスキ', 'でんきだま', 'こだわりハチマキ', 'いのちのたま', 'いかさまダイス', 'とつげきチョッキ', 'おんみつマント', 'たつじんのおび', 'レッドカード']","[94.0, 5.6, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['はがね', 'みず', 'フェアリー', 'あく', 'ノーマル', 'ほのお', 'どく', 'じめん', 'こおり', 'ひこう']","[53.0, 16.0, 15.3, 10.0, 4.2, 0.5, 0.2, 0.1, 0.1, 0.1]"
0892-001,14,892,1,ウーラオス,れんげきのかた,ウーラオス(れんげき),"['すいりゅうれんだ', 'アクアジェット', 'インファイト', 'とんぼがえり', 'アイススピナー', 'ドレインパンチ', 'つるぎのまい', 'みがわり', 'きあいパンチ', 'ビルドアップ']","[100.0, 74.6, 71.2, 38.1, 26.0, 17.5, 15.4, 15.1, 10.1, 9.3]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'ゆうかん', 'しんちょう', 'さみしがり', 'がんばりや', 'せっかち', 'むじゃき']","[83.8, 11.8, 2.8, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['こだわりハチマキ', 'きあいのタスキ', 'パンチグローブ', 'こだわりスカーフ', 'おんみつマント', 'ゴツゴツメット', 'しんぴのしずく', 'とつげきチョッキ', 'たべのこし', 'いのちのたま']","[28.2, 25.6, 21.3, 16.2, 2.0, 1.5, 1.2, 0.8, 0.6, 0.5]","['みず', 'ノーマル', 'フェアリー', 'ステラ', 'じめん', 'どく', 'はがね', 'ほのお', 'かくとう', 'でんき']","[71.2, 6.5, 5.6, 4.7, 2.4, 2.4, 2.2, 1.8, 1.5, 0.5]"
1017-000,15,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'じゃれつく', 'やどりぎのタネ', 'くさわけ', 'がんせきふうじ', 'でんこうせっか']","[96.7, 65.1, 44.4, 32.3, 27.4, 16.1, 15.2, 14.1, 12.6, 12.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[53.0, 35.7, 4.9, 3.2, 2.8, 0.1, 0.1, 0.1, 0.1, 0.0]",['まけんき'],"[40.1, 30.1, 23.0, 6.8]","['きあいのタスキ', 'いかさまダイス', 'こだわりハチマキ', 'とつげきチョッキ', 'たべのこし', 'ラムのみ', 'こだわりスカーフ']","[30.6, 29.0, 12.9, 9.7, 8.1, 4.8, 4.8]",['くさ'],"[51.4, 20.8, 14.0, 13.8]"
1017-001,15,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'じゃれつく', 'やどりぎのタネ', 'くさわけ', 'がんせきふうじ', 'でんこうせっか']","[96.7, 65.1, 44.4, 32.3, 27.4, 16.1, 15.2, 14.1, 12.6, 12.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[53.0, 35.7, 4.9, 3.2, 2.8, 0.1, 0.1, 0.1, 0.1, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,15,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'じゃれつく', 'やどりぎのタネ', 'くさわけ', 'がんせきふうじ', 'でんこうせっか']","[96.7, 65.1, 44.4, 32.3, 27.4, 16.1, 15.2, 14.1, 12.6, 12.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[53.0, 35.7, 4.9, 3.2, 2.8, 0.1, 0.1, 0.1, 0.1, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,15,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'じゃれつく', 'やどりぎのタネ', 'くさわけ', 'がんせきふうじ', 'でんこうせっか']","[96.7, 65.1, 44.4, 32.3, 27.4, 16.1, 15.2, 14.1, 12.6, 12.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[53.0, 35.7, 4.9, 3.2, 2.8, 0.1, 0.1, 0.1, 0.1, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0901-001,16,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'つきのひかり', 'めいそう', 'ムーンフォース', 'あくび', 'ちょうはつ', 'テラバースト']","[95.5, 82.1, 76.5, 69.5, 28.3, 17.5, 11.8, 7.7, 3.3, 1.8]","['ひかえめ', 'れいせい', 'ずぶとい', 'がんばりや', 'おだやか', 'おくびょう', 'のんき', 'なまいき', 'おっとり', 'むじゃき']","[71.4, 11.8, 10.7, 2.3, 2.3, 1.0, 0.2, 0.1, 0.1, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'シルクのスカーフ', 'きあいのタスキ', 'おんみつマント', 'たべのこし', 'ゴツゴツメット', 'いのちのたま', 'オボンのみ', 'アッキのみ', 'ラムのみ']","[48.0, 15.3, 9.2, 5.1, 4.7, 4.4, 3.8, 2.4, 1.8, 0.9]","['ノーマル', 'どく', 'ほのお', 'フェアリー', 'みず', 'ゴースト', 'はがね', 'でんき', 'くさ', 'ひこう']","[60.1, 15.1, 10.7, 9.0, 2.5, 1.3, 0.3, 0.2, 0.2, 0.2]"
0970-000,17,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'こらえる', 'だいちのちから', 'どくびし', 'マッドショット', 'マジカルシャイン', 'ニードルガード', 'ヘドロウェーブ']","[83.0, 79.9, 63.2, 44.1, 24.2, 23.8, 20.0, 10.4, 7.9, 7.4]","['ずぶとい', 'おくびょう', 'ひかえめ', 'おだやか', 'わんぱく', 'ようき', 'しんちょう', 'せっかち', 'むじゃき', 'のんき']","[58.6, 23.9, 9.1, 3.6, 1.0, 0.8, 0.4, 0.3, 0.3, 0.3]","['どくげしょう', 'ふしょく']","[96.9, 3.1]","['レッドカード', 'きあいのタスキ', 'ふうせん', 'パワフルハーブ', 'くろいヘドロ', 'ゴツゴツメット', 'とつげきチョッキ', 'エレキシード', 'こだわりスカーフ', 'たべのこし']","[65.3, 21.9, 4.3, 3.1, 0.7, 0.7, 0.6, 0.6, 0.5, 0.4]","['くさ', 'フェアリー', 'あく', 'じめん', 'ひこう', 'ノーマル', 'みず', 'ゴースト', 'どく', 'はがね']","[29.9, 23.1, 16.6, 10.9, 5.5, 4.5, 2.6, 1.9, 1.4, 1.3]"
0778-000,18,778,0,ミミッキュ,,ミミッキュ,"['のろい', 'じゃれつく', 'かげうち', 'こらえる', 'トリックルーム', 'つるぎのまい', 'でんじは', 'いたみわけ', 'シャドークロー', 'みちづれ']","[88.0, 83.4, 82.1, 35.4, 28.2, 10.0, 9.9, 9.3, 8.0, 7.9]","['いじっぱり', 'ようき', 'ゆうかん', 'のんき', 'わんぱく', 'おくびょう', 'なまいき', 'しんちょう', 'むじゃき', 'まじめ']","[50.1, 22.2, 12.1, 5.1, 4.0, 2.5, 1.0, 0.7, 0.4, 0.3]",['ばけのかわ'],[100.0],"['ゴツゴツメット', 'いのちのたま', 'メンタルハーブ', 'こだわりスカーフ', 'ひかりのこな', 'イバンのみ', 'こうこうのしっぽ', 'おんみつマント', 'レッドカード', 'でんきだま']","[46.3, 22.4, 6.1, 6.0, 3.3, 3.2, 1.9, 1.4, 1.4, 0.9]","['ステラ', 'ノーマル', 'ゴースト', 'みず', 'フェアリー', 'じめん', 'いわ', 'ほのお', 'くさ', 'かくとう']","[29.9, 27.1, 14.8, 6.9, 6.1, 4.4, 2.8, 2.0, 1.6, 1.5]"
0934-000,19,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'みがわり', 'のろい', 'てっぺき', 'ボディプレス', 'ステルスロック', 'じわれ', 'じしん']","[99.6, 98.7, 76.3, 45.7, 33.4, 16.3, 10.9, 8.8, 2.8, 1.7]","['わんぱく', 'しんちょう', 'のんき', 'なまいき', 'いじっぱり', 'やんちゃ', 'おだやか', 'ずぶとい', 'おとなしい', 'ゆうかん']","[58.9, 34.1, 2.2, 1.8, 1.1, 0.4, 0.3, 0.2, 0.1, 0.1]","['きよめのしお', 'がんじょう', 'クリアボディ']","[97.2, 2.7, 0.1]","['たべのこし', 'おんみつマント', 'オボンのみ', 'ふうせん', 'イバンのみ', 'ゴツゴツメット', 'かえんだま', 'レッドカード', 'タラプのみ', 'いかさまダイス']","[86.6, 4.2, 2.1, 1.4, 1.2, 0.9, 0.7, 0.5, 0.4, 0.4]","['ゴースト', 'くさ', 'ほのお', 'みず', 'ひこう', 'フェアリー', 'どく', 'でんき', 'はがね', 'むし']","[33.1, 28.5, 15.6, 13.4, 3.3, 2.7, 2.2, 0.4, 0.2, 0.2]"
0898-001,20,898,1,バドレックス,はくばじょうのすがた,バドレックス(はくば),"['ブリザードランス', 'トリックルーム', 'やどりぎのタネ', '１０まんばりき', 'みがわり', 'まもる', 'テラバースト', 'つららばり', 'のろい', 'タネマシンガン']","[90.4, 48.1, 45.8, 40.6, 36.8, 34.3, 22.1, 17.9, 16.3, 9.7]","['ゆうかん', 'わんぱく', 'いじっぱり', 'のんき', 'しんちょう', 'ようき', 'なまいき', 'おくびょう', 'ずぶとい', 'てれや']","[35.5, 31.6, 24.2, 3.3, 2.1, 1.6, 0.5, 0.2, 0.2, 0.2]",['じんばいったい'],[100.0],"['たべのこし', 'いかさまダイス', 'こだわりハチマキ', 'オボンのみ', 'レッドカード', 'ラムのみ', 'じゃくてんほけん', 'とつげきチョッキ', 'とけないこおり', 'あつぞこブーツ']","[56.3, 9.7, 9.4, 8.4, 3.1, 3.0, 2.6, 1.7, 1.4, 1.1]","['ほのお', 'みず', 'でんき', 'こおり', 'じめん', 'ノーマル', 'くさ', 'どく', 'フェアリー', 'かくとう']","[32.0, 28.0, 21.3, 9.2, 4.5, 2.7, 1.1, 0.5, 0.3, 0.2]"
0132-000,21,132,0,メタモン,,メタモン,['へんしん'],[100.0],"['なまいき', 'ようき', 'おくびょう', 'のんき', 'むじゃき', 'まじめ', 'しんちょう', 'ずぶとい', 'せっかち', 'ゆうかん']","[21.3, 7.8, 7.4, 5.9, 5.8, 5.5, 4.0, 4.0, 3.8, 3.7]","['かわりもの', 'じゅうなん']","[99.8, 0.2]","['こだわりスカーフ', 'きあいのタスキ', 'せんせいのツメ', 'レッドカード', 'いのちのたま', 'オボンのみ', 'ひかりのこな', 'しろいハーブ', 'あつぞこブーツ', 'ゴツゴツメット']","[74.5, 16.4, 5.6, 1.0, 0.5, 0.5, 0.4, 0.3, 0.2, 0.1]","['ノーマル', 'フェアリー', 'ステラ', 'はがね', 'ほのお', 'ゴースト', 'みず', 'じめん', 'でんき', 'あく']","[58.7, 12.7, 10.4, 8.4, 2.3, 1.9, 1.4, 1.2, 0.5, 0.5]"
1018-000,22,1018,0,ブリジュラス,,ブリジュラス,"['ラスターカノン', 'りゅうせいぐん', 'ボディプレス', 'ステルスロック', 'エレクトロビーム', 'ほえる', 'でんじは', 'メタルバースト', 'ミラーコート', 'てっていこうせん']","[55.5, 51.0, 47.3, 40.9, 30.8, 20.8, 20.3, 19.1, 12.8, 11.7]","['ずぶとい', 'ひかえめ', 'おくびょう', 'わんぱく', 'おだやか', 'れいせい', 'うっかりや', 'しんちょう', 'のんき', 'むじゃき']","[26.3, 22.6, 17.7, 10.3, 5.2, 4.2, 3.7, 2.4, 2.2, 1.2]","['じきゅうりょく', 'がんじょう', 'すじがねいり']","[50.3, 49.7, 0.0]","['イバンのみ', 'たべのこし', 'パワフルハーブ', 'オボンのみ', 'とつげきチョッキ', 'ひかりのねんど', 'レッドカード', 'ゴツゴツメット', 'ジャポのみ', 'こだわりメガネ']","[18.2, 14.9, 14.2, 12.0, 10.7, 6.5, 4.7, 4.4, 4.0, 3.3]","['フェアリー', 'ノーマル', 'ほのお', 'ひこう', 'ステラ', 'みず', 'でんき', 'どく', 'ドラゴン', 'かくとう']","[21.5, 12.9, 11.7, 10.1, 9.7, 8.0, 5.4, 4.9, 3.6, 2.6]"
