,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0823-000,11,823,0,アーマーガア,,アーマーガア,"['はねやすめ', 'とんぼがえり', 'ボディプレス', 'ちょうはつ', 'てっぺき', 'つけあがる', 'ビルドアップ', 'アイアンヘッド', 'ブレイブバード', 'ドリルくちばし']","[97.4, 72.9, 71.8, 57.8, 36.4, 12.2, 11.6, 10.4, 10.1, 6.7]","['わんぱく', 'のんき', 'なまいき', 'しんちょう', 'ずぶとい', 'いじっぱり', 'ようき', 'おだやか', 'ゆうかん', 'のうてんき']","[50.1, 20.5, 12.0, 11.9, 1.7, 1.3, 0.9, 0.2, 0.2, 0.2]","['プレッシャー', 'ミラーアーマー', 'きんちょうかん']","[62.0, 36.9, 1.1]","['ゴツゴツメット', 'おんみつマント', 'たべのこし', 'オボンのみ', 'こうこうのしっぽ', 'タラプのみ', 'こだわりハチマキ', 'しろいハーブ', 'メンタルハーブ', 'ひかりのねんど']","[67.2, 9.6, 7.7, 5.8, 2.4, 2.3, 0.7, 0.6, 0.6, 0.6]","['あく', 'かくとう', 'ドラゴン', 'フェアリー', 'ひこう', 'ほのお', 'じめん', 'ゴースト', 'みず', 'ステラ']","[28.3, 22.3, 15.1, 7.0, 6.0, 5.0, 3.7, 3.3, 2.4, 2.1]"
0977-000,12,977,0,ヘイラッシャ,,ヘイラッシャ,"['あくび', 'まもる', 'ウェーブタックル', 'ねむる', 'じわれ', 'ゆきなだれ', 'のろい', 'じしん', 'ねごと', 'アクアブレイク']","[65.5, 61.9, 59.9, 44.5, 44.0, 37.1, 31.6, 16.7, 15.4, 12.6]","['わんぱく', 'しんちょう', 'いじっぱり', 'のんき', 'なまいき', 'ずぶとい', 'ゆうかん', 'おだやか', 'のうてんき', 'せっかち']","[71.5, 13.1, 9.8, 2.3, 0.8, 0.8, 0.3, 0.3, 0.2, 0.1]","['てんねん', 'どんかん', 'みずのベール']","[99.5, 0.4, 0.1]","['たべのこし', 'ゴツゴツメット', 'タラプのみ', 'オボンのみ', 'とつげきチョッキ', 'カゴのみ', 'おんみつマント', 'こだわりハチマキ', 'ラムのみ', 'ひかりのこな']","[70.6, 8.4, 7.2, 5.6, 2.6, 2.3, 1.6, 0.4, 0.3, 0.1]","['フェアリー', 'あく', 'はがね', 'くさ', 'じめん', 'ゴースト', 'ほのお', 'どく', 'みず', 'ドラゴン']","[34.8, 30.4, 14.9, 5.6, 3.2, 2.7, 1.6, 1.5, 1.4, 0.8]"
0038-001,13,38,1,キュウコン,アローラのすがた,キュウコン(アローラ),"['オーロラベール', 'ふぶき', 'アンコール', 'ムーンフォース', 'フリーズドライ', 'テラバースト', 'いたみわけ', 'ミストフィールド', 'わるだくみ', 'バトンタッチ']","[88.9, 76.8, 67.9, 37.1, 36.5, 22.6, 18.7, 11.9, 8.9, 3.8]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'せっかち', 'ようき', 'すなお', 'のうてんき', 'むじゃき', 'てれや']","[93.1, 3.7, 1.4, 0.4, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]","['ゆきふらし', 'ゆきがくれ']","[99.9, 0.1]","['ひかりのねんど', 'とけないこおり', 'こだわりメガネ', 'いのちのたま', 'つめたいいわ', 'きあいのタスキ', 'ゴツゴツメット', 'ラムのみ', 'おんみつマント', 'オボンのみ']","[81.3, 6.4, 4.1, 1.1, 1.0, 0.9, 0.9, 0.6, 0.4, 0.4]","['ほのお', 'みず', 'じめん', 'こおり', 'あく', 'ゴースト', 'はがね', 'どく', 'でんき', 'いわ']","[51.9, 16.9, 9.3, 7.0, 5.1, 4.4, 1.7, 0.8, 0.6, 0.4]"
0979-000,14,979,0,コノヨザル,,コノヨザル,"['ふんどのこぶし', 'ドレインパンチ', 'いのちがけ', 'ビルドアップ', 'ちょうはつ', 'ステルスロック', 'がんせきふうじ', 'とんぼがえり', 'れいとうパンチ', 'インファイト']","[94.7, 77.1, 46.0, 33.7, 31.6, 28.3, 17.3, 12.5, 10.7, 9.9]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'ゆうかん', 'むじゃき', 'せっかち', 'てれや', 'まじめ', 'やんちゃ']","[55.1, 34.9, 4.5, 3.5, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1]","['やるき', 'まけんき', 'せいしんりょく']","[70.6, 27.4, 2.0]","['オボンのみ', 'とつげきチョッキ', 'たべのこし', 'こだわりスカーフ', 'でんきだま', 'きあいのタスキ', 'おんみつマント', 'パンチグローブ', 'ロゼルのみ', 'ものまねハーブ']","[28.4, 25.1, 13.6, 9.5, 7.4, 2.8, 2.4, 2.2, 1.4, 1.4]","['ほのお', 'はがね', 'どく', 'ノーマル', 'ゴースト', 'みず', 'かくとう', 'ひこう', 'フェアリー', 'あく']","[45.5, 22.5, 7.5, 5.0, 3.7, 3.4, 3.0, 2.9, 2.8, 2.1]"
0887-000,15,887,0,ドラパルト,,ドラパルト,"['ドラゴンアロー', 'とんぼがえり', 'りゅうせいぐん', 'シャドーボール', 'テラバースト', 'ふいうち', 'たたりめ', 'おにび', 'ゴーストダイブ', 'のろい']","[53.9, 46.3, 40.0, 39.3, 36.6, 21.7, 20.6, 17.2, 16.6, 13.8]","['おくびょう', 'いじっぱり', 'ひかえめ', 'ようき', 'むじゃき', 'うっかりや', 'やんちゃ', 'せっかち', 'おっとり', 'さみしがり']","[26.3, 22.6, 18.2, 17.1, 6.2, 2.8, 1.8, 1.6, 0.9, 0.8]","['すりぬけ', 'のろわれボディ', 'クリアボディ']","[81.4, 12.2, 6.3]","['こだわりハチマキ', 'いのちのたま', 'こだわりメガネ', 'ひかりのねんど', 'きあいのタスキ', 'こだわりスカーフ', 'たべのこし', 'ラムのみ', 'りゅうのキバ', 'だっしゅつパック']","[26.6, 20.4, 19.5, 12.7, 8.6, 2.0, 1.9, 1.6, 1.4, 1.3]","['ゴースト', 'ドラゴン', 'ステラ', 'ほのお', 'かくとう', 'はがね', 'フェアリー', 'でんき', 'みず', 'ノーマル']","[28.5, 24.1, 12.4, 9.4, 7.1, 6.8, 4.4, 2.6, 1.2, 1.0]"
0778-000,16,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'つるぎのまい', 'のろい', 'ドレインパンチ', 'シャドークロー', 'いたみわけ', 'トリックルーム', 'おにび', 'みちづれ']","[85.8, 79.7, 61.3, 43.6, 32.4, 28.7, 9.8, 9.6, 7.8, 7.5]","['ようき', 'いじっぱり', 'ゆうかん', 'むじゃき', 'おくびょう', 'わんぱく', 'しんちょう', 'のんき', 'さみしがり', 'せっかち']","[50.9, 36.1, 5.0, 2.3, 1.9, 1.2, 0.8, 0.4, 0.3, 0.2]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'でんきだま', 'ふうせん', 'レッドカード', 'ゴツゴツメット', 'ひかりのこな', 'メンタルハーブ', 'ラムのみ', 'おんみつマント']","[60.8, 6.6, 5.7, 4.8, 3.6, 3.2, 2.0, 2.0, 1.1, 1.1]","['ステラ', 'かくとう', 'ゴースト', 'フェアリー', 'ノーマル', 'ほのお', 'くさ', 'はがね', 'みず', 'ひこう']","[43.9, 25.3, 14.6, 6.9, 2.3, 1.9, 1.4, 1.2, 0.7, 0.5]"
0998-000,17,998,0,セグレイブ,,セグレイブ,"['じしん', 'こおりのつぶて', 'つららばり', 'きょけんとつげき', 'つららおとし', 'りゅうのまい', 'スケイルショット', 'テラバースト', 'つるぎのまい', 'かわらわり']","[86.8, 70.9, 55.5, 46.7, 40.3, 35.9, 17.9, 15.9, 9.5, 6.6]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'やんちゃ', 'おっとり', 'きまぐれ', 'おだやか', 'むじゃき', 'すなお']","[67.9, 29.9, 0.4, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]","['ねつこうかん', 'アイスボディ']","[98.5, 1.5]","['いかさまダイス', 'とつげきチョッキ', 'こだわりハチマキ', 'いのちのたま', 'きあいのタスキ', 'こだわりスカーフ', 'ラムのみ', 'オボンのみ', 'じゃくてんほけん', 'とけないこおり']","[40.8, 29.8, 11.8, 6.4, 5.1, 1.8, 0.9, 0.8, 0.4, 0.4]","['じめん', 'でんき', 'ゴースト', 'フェアリー', 'こおり', 'はがね', 'ドラゴン', 'ほのお', 'どく', 'ひこう']","[63.4, 14.5, 5.4, 4.2, 3.8, 2.6, 2.4, 1.3, 0.9, 0.5]"
0970-000,18,970,0,キラフロル,,キラフロル,"['だいちのちから', 'パワージェム', 'ヘドロウェーブ', 'エナジーボール', 'ステルスロック', 'キラースピン', 'ニードルガード', 'アシッドボム', 'メテオビーム', 'どくびし']","[81.1, 55.4, 47.1, 46.1, 43.9, 22.4, 19.2, 18.5, 17.1, 10.0]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'せっかち', 'ようき', 'むじゃき', 'おっとり', 'しんちょう', 'がんばりや']","[66.3, 25.1, 4.3, 2.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]","['どくげしょう', 'ふしょく']","[96.3, 3.7]","['きあいのタスキ', 'パワフルハーブ', 'くろいヘドロ', 'とつげきチョッキ', 'ふうせん', 'レッドカード', 'こだわりスカーフ', 'こだわりメガネ', 'ゴツゴツメット', 'たべのこし']","[50.0, 18.5, 8.0, 5.7, 5.6, 3.2, 2.7, 2.2, 1.1, 0.8]","['くさ', 'どく', 'じめん', 'フェアリー', 'ひこう', 'ゴースト', 'こおり', 'みず', 'あく', 'ほのお']","[65.7, 9.6, 5.5, 5.4, 3.9, 2.0, 1.8, 1.0, 1.0, 0.9]"
0635-000,19,635,0,サザンドラ,,サザンドラ,"['あくのはどう', 'ラスターカノン', 'りゅうせいぐん', 'わるだくみ', 'みがわり', 'とんぼがえり', 'かえんほうしゃ', 'ちょうはつ', 'だいもんじ', 'テラバースト']","[96.9, 69.2, 64.0, 28.6, 20.2, 18.8, 18.7, 15.6, 14.2, 13.3]","['おくびょう', 'ひかえめ', 'うっかりや', 'むじゃき', 'おっとり', 'いじっぱり', 'おだやか', 'ずぶとい', 'ようき', 'せっかち']","[77.9, 18.0, 0.7, 0.5, 0.5, 0.4, 0.4, 0.4, 0.3, 0.2]",['ふゆう'],[100.0],"['こだわりメガネ', 'たべのこし', 'こだわりスカーフ', 'いのちのたま', 'きあいのタスキ', 'とつげきチョッキ', 'オボンのみ', 'くろいメガネ', 'ラムのみ', 'ピントレンズ']","[50.5, 12.7, 9.6, 5.9, 4.3, 3.4, 2.6, 1.8, 1.6, 1.2]","['はがね', 'どく', 'フェアリー', 'でんき', 'ほのお', 'あく', 'ゴースト', 'ドラゴン', 'みず', 'かくとう']","[63.3, 19.5, 7.0, 2.5, 2.0, 2.0, 2.0, 0.4, 0.3, 0.2]"
0233-000,20,233,0,ポリゴン２,,ポリゴン２,"['じこさいせい', 'れいとうビーム', 'シャドーボール', 'でんじは', 'トライアタック', 'ほうでん', 'イカサマ', 'トリックルーム', 'テラバースト', 'じゅうでん']","[91.3, 70.4, 51.9, 42.7, 39.7, 24.7, 17.4, 15.9, 13.3, 10.8]","['おだやか', 'ひかえめ', 'ずぶとい', 'れいせい', 'のんき', 'なまいき', 'おくびょう', 'まじめ', 'がんばりや', 'わんぱく']","[52.3, 20.6, 12.7, 7.1, 4.1, 1.9, 0.2, 0.1, 0.1, 0.1]","['ダウンロード', 'トレース', 'アナライズ']","[66.8, 27.3, 6.0]","['しんかのきせき', 'こだわりメガネ', 'とつげきチョッキ', 'いのちのたま', 'こだわりスカーフ', 'アッキのみ', 'ケッサクのちゃわん', 'サイコシード', 'マゴのみ', 'とくせいパッチ']","[99.8, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['どく', 'ゴースト', 'でんき', 'じめん', 'フェアリー', 'ほのお', 'かくとう', 'ひこう', 'みず', 'ノーマル']","[31.6, 25.3, 13.1, 10.2, 9.8, 2.9, 2.2, 1.7, 1.1, 0.5]"
0472-000,21,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'はたきおとす', 'ちょうはつ', 'じごくづき', 'どくびし', 'つるぎのまい', 'なげつける']","[88.6, 79.8, 55.3, 48.9, 38.6, 21.8, 11.5, 9.1, 8.2, 7.7]","['ようき', 'わんぱく', 'しんちょう', 'いじっぱり', 'おくびょう', 'きまぐれ', 'ずぶとい', 'すなお', 'のんき', 'がんばりや']","[59.5, 15.5, 12.5, 8.1, 2.0, 0.8, 0.2, 0.2, 0.2, 0.2]","['ポイズンヒール', 'かいりきバサミ', 'すながくれ']","[98.0, 1.6, 0.3]","['どくどくだま', 'こだわりスカーフ', 'きあいのタスキ', 'でんきだま', 'こだわりハチマキ', 'いかさまダイス', 'いのちのたま', 'オボンのみ', 'ゴツゴツメット', 'しろいハーブ']","[96.7, 1.0, 0.6, 0.5, 0.3, 0.3, 0.1, 0.1, 0.0, 0.0]","['はがね', 'みず', 'フェアリー', 'ノーマル', 'あく', 'こおり', 'ひこう', 'ほのお', 'じめん', 'ゴースト']","[60.4, 19.4, 6.1, 4.9, 2.7, 1.6, 1.4, 1.0, 0.6, 0.5]"
0876-000,22,876,0,イエッサン,オスのすがた,イエッサン(オス),"['ワイドフォース', 'マジカルシャイン', 'トリック', 'アンコール', 'サイコショック', 'いやしのねがい', 'シャドーボール', 'サイコノイズ', 'ハイパーボイス', 'トリックルーム']","[98.9, 86.3, 56.8, 56.6, 22.9, 18.9, 18.4, 12.2, 4.9, 4.9]","['ひかえめ', 'おくびょう', 'れいせい', 'ずぶとい', 'ゆうかん', 'のんき', 'おだやか', 'てれや', 'うっかりや', 'おっとり']","[50.7, 44.8, 1.5, 0.9, 0.3, 0.3, 0.2, 0.2, 0.2, 0.2]","['サイコメイカー', 'せいしんりょく', 'シンクロ']","[99.9, 0.0, 0.0]","['こだわりスカーフ', 'グランドコート', 'こだわりメガネ', 'きあいのタスキ', 'いのちのたま', 'まがったスプーン', 'サイコシード', 'ものまねハーブ', 'カムラのみ', 'だっしゅつボタン']","[57.3, 20.4, 12.0, 8.2, 0.9, 0.4, 0.2, 0.1, 0.0, 0.0]","['エスパー', 'フェアリー', 'かくとう', 'ほのお', 'ノーマル', 'ステラ', 'じめん', 'こおり', 'あく', 'はがね']","[88.0, 6.6, 2.6, 0.9, 0.6, 0.5, 0.3, 0.1, 0.1, 0.1]"
0956-000,23,956,0,クエスパトラ,,クエスパトラ,"['ルミナコリジョン', 'まもる', 'めいそう', 'バトンタッチ', 'テラバースト', 'マジカルシャイン', 'アシストパワー', 'シャドーボール', 'みがわり', 'はねやすめ']","[75.6, 63.1, 54.0, 50.0, 37.3, 34.9, 20.6, 17.8, 15.9, 15.1]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'しんちょう', 'れいせい', 'のうてんき', 'きまぐれ', 'わんぱく', 'おっとり']","[44.5, 32.1, 19.9, 2.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]","['かそく', 'びんじょう', 'おみとおし']","[99.6, 0.2, 0.2]","['きあいのタスキ', 'オボンのみ', 'たべのこし', 'ラムのみ', 'アッキのみ', 'メンタルハーブ', 'ひかりのねんど', 'こだわりスカーフ', 'グラスシード', 'じゃくてんほけん']","[34.5, 25.0, 8.4, 7.8, 7.4, 6.7, 1.1, 1.1, 0.8, 0.8]","['かくとう', 'ほのお', 'フェアリー', 'ノーマル', 'あく', 'はがね', 'みず', 'ゴースト', 'エスパー', 'ドラゴン']","[29.8, 24.9, 16.7, 13.2, 5.0, 3.5, 3.0, 1.1, 0.9, 0.5]"
