,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
1000-000,8,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'じこさいせい', 'トリック', 'わるだくみ', '１０まんボルト', 'でんじは', 'たたりめ', 'テラバースト', 'みがわり']","[88.0, 79.8, 57.1, 46.7, 40.5, 17.5, 16.8, 13.7, 9.5, 7.6]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'れいせい', 'なまいき', 'すなお', 'せっかち', 'おっとり', 'がんばりや']","[36.8, 35.6, 23.0, 3.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'おんみつマント', 'ゴツゴツメット', 'たべのこし', 'ふうせん', 'とつげきチョッキ', 'じゃくてんほけん', 'グラスシード', 'オボンのみ']","[30.9, 21.6, 17.0, 14.1, 7.1, 2.3, 1.3, 0.9, 0.7, 0.6]","['みず', 'ひこう', 'はがね', 'ノーマル', 'かくとう', 'フェアリー', 'ゴースト', 'ドラゴン', 'あく', 'ステラ']","[30.4, 28.9, 15.0, 7.4, 6.3, 4.8, 3.8, 1.2, 0.6, 0.4]"
0645-001,9,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'がんせきふうじ', 'ステルスロック', 'テラバースト', 'くさむすび', 'じわれ', 'ちょうはつ', 'いわなだれ', 'ストーンエッジ']","[99.6, 93.3, 59.9, 30.8, 30.2, 20.9, 17.1, 16.0, 11.3, 6.8]","['いじっぱり', 'しんちょう', 'ようき', 'ゆうかん', 'なまいき', 'わんぱく', 'のんき', 'まじめ', 'むじゃき', 'やんちゃ']","[41.1, 19.7, 15.4, 8.9, 7.3, 6.2, 0.3, 0.1, 0.1, 0.1]",['いかく'],[100.0],"['とつげきチョッキ', 'オボンのみ', 'こだわりスカーフ', 'こだわりハチマキ', 'きあいのタスキ', 'ゴツゴツメット', 'たべのこし', 'いのちのたま', 'でんきだま', 'フィラのみ']","[44.7, 25.4, 20.3, 3.9, 1.4, 1.2, 1.2, 0.2, 0.2, 0.2]","['ひこう', 'はがね', 'みず', 'フェアリー', 'こおり', 'ほのお', 'じめん', 'くさ', 'でんき', 'どく']","[37.8, 35.8, 11.4, 4.4, 3.8, 3.4, 1.3, 0.7, 0.5, 0.3]"
0212-000,10,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'つるぎのまい', 'はたきおとす', 'とんぼがえり', 'ダブルウイング', 'インファイト', 'テラバースト', 'どろぼう', 'みがわり', 'シザークロス']","[99.8, 65.9, 64.2, 58.5, 58.0, 28.4, 5.3, 4.4, 1.8, 1.4]","['いじっぱり', 'わんぱく', 'のんき', 'しんちょう', 'ゆうかん', 'ようき', 'なまいき', 'やんちゃ', 'まじめ', 'さみしがり']","[81.9, 7.5, 3.6, 1.9, 1.9, 1.1, 0.3, 0.3, 0.2, 0.2]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.2, 0.5, 0.2]","['オボンのみ', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ', 'きあいのタスキ', 'メタルコート', 'ちからのハチマキ']","[41.2, 13.7, 13.2, 10.8, 6.4, 5.1, 2.4, 0.9, 0.7, 0.5]","['ひこう', 'みず', 'あく', 'はがね', 'ほのお', 'ドラゴン', 'かくとう', 'ステラ', 'ノーマル', 'でんき']","[25.6, 21.0, 20.1, 16.5, 8.9, 2.8, 1.0, 0.6, 0.5, 0.5]"
1004-000,11,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'テラバースト', 'ふんえん', 'おにび', 'ちょうはつ', 'わるだくみ', 'みがわり']","[98.6, 80.7, 72.9, 48.7, 30.3, 14.9, 14.8, 9.4, 8.8, 4.8]","['ひかえめ', 'おくびょう', 'せっかち', 'おっとり', 'むじゃき', 'おだやか', 'ずぶとい', 'うっかりや', 'きまぐれ', 'すなお']","[63.8, 34.3, 0.3, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'きあいのタスキ', 'とつげきチョッキ', 'いのちのたま', 'ラムのみ', 'だっしゅつパック', 'たべのこし', 'オボンのみ', 'おんみつマント']","[42.6, 35.8, 11.1, 4.6, 1.4, 1.2, 0.8, 0.6, 0.3, 0.2]","['あく', 'ほのお', 'くさ', 'フェアリー', 'ゴースト', 'こおり', 'ステラ', 'ひこう', 'みず', 'でんき']","[31.3, 25.0, 12.7, 10.8, 8.4, 6.3, 1.4, 1.3, 1.2, 0.4]"
0730-000,12,730,0,アシレーヌ,,アシレーヌ,"['ムーンフォース', 'うたかたのアリア', 'アクアジェット', 'クイックターン', 'アンコール', 'サイコノイズ', 'めいそう', 'エナジーボール', 'みがわり', 'テラバースト']","[95.4, 81.7, 65.5, 46.2, 29.4, 27.0, 10.7, 6.8, 6.0, 4.7]","['ひかえめ', 'ずぶとい', 'れいせい', 'のんき', 'おだやか', 'おくびょう', 'おっとり', 'なまいき', 'せっかち', 'まじめ']","[64.1, 19.1, 5.1, 4.7, 2.2, 1.1, 1.0, 0.6, 0.5, 0.3]","['げきりゅう', 'うるおいボイス']","[86.7, 13.3]","['とつげきチョッキ', 'ゴツゴツメット', 'たべのこし', 'きあいのタスキ', 'オボンのみ', 'こだわりメガネ', 'のどスプレー', 'おんみつマント', 'イバンのみ', 'しんぴのしずく']","[44.2, 21.2, 11.1, 9.3, 8.2, 1.4, 1.0, 1.0, 0.5, 0.3]","['ほのお', 'どく', 'みず', 'はがね', 'くさ', 'フェアリー', 'ステラ', 'じめん', 'でんき', 'ドラゴン']","[40.3, 22.3, 14.5, 8.5, 5.0, 2.9, 1.9, 1.5, 1.3, 0.7]"
1003-000,13,1003,0,ディンルー,,ディンルー,"['じしん', 'ステルスロック', 'ふきとばし', 'カタストロフィ', 'ヘビーボンバー', 'テラバースト', 'じわれ', 'しっぺがえし', 'まきびし', 'まもる']","[84.3, 75.7, 73.4, 66.4, 28.5, 13.1, 12.1, 9.0, 8.3, 6.9]","['わんぱく', 'いじっぱり', 'しんちょう', 'のんき', 'ずぶとい', 'ゆうかん', 'なまいき', 'おだやか', 'ようき', 'のうてんき']","[57.3, 25.6, 12.0, 1.1, 0.6, 0.6, 0.6, 0.3, 0.3, 0.2]",['わざわいのうつわ'],[100.0],"['オボンのみ', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ', 'フィラのみ', 'メンタルハーブ', 'ゴツゴツメット', 'じゃくてんほけん', 'レッドカード', 'ウイのみ']","[37.9, 30.6, 20.7, 3.6, 1.9, 1.1, 1.0, 1.0, 0.4, 0.3]","['どく', 'フェアリー', 'はがね', 'みず', 'じめん', 'でんき', 'ほのお', 'あく', 'ひこう', 'くさ']","[56.6, 26.5, 6.6, 6.1, 0.8, 0.8, 0.4, 0.4, 0.4, 0.4]"
1005-000,14,1005,0,トドロクツキ,,トドロクツキ,"['はたきおとす', 'りゅうのまい', 'アクロバット', 'げきりん', 'とんぼがえり', 'はねやすめ', 'アイアンヘッド', 'スケイルショット', 'じしん', 'テラバースト']","[91.4, 62.1, 46.0, 28.6, 27.0, 26.6, 25.7, 22.1, 20.4, 14.8]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'やんちゃ', 'むじゃき', 'がんばりや', 'せっかち', 'おくびょう', 'まじめ']","[55.9, 41.7, 1.0, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりハチマキ', 'いかさまダイス', 'こだわりスカーフ', 'オボンのみ', 'ラムのみ', 'いのちのたま', 'ゴツゴツメット', 'おんみつマント', 'クリアチャーム']","[50.3, 28.9, 13.8, 1.9, 1.3, 0.6, 0.5, 0.5, 0.4, 0.4]","['ひこう', 'はがね', 'どく', 'フェアリー', 'ほのお', 'じめん', 'あく', 'ドラゴン', 'ゴースト', 'でんき']","[47.9, 20.9, 19.3, 2.4, 2.3, 1.9, 1.5, 1.2, 1.0, 0.9]"
0991-000,15,991,0,テツノツツミ,,テツノツツミ,"['フリーズドライ', 'ハイドロポンプ', 'アンコール', 'みがわり', 'クイックターン', 'れいとうビーム', 'テラバースト', 'ちょうはつ', 'ふぶき', 'エレキフィールド']","[99.5, 97.8, 57.4, 40.9, 39.0, 31.8, 18.5, 5.0, 2.4, 1.3]","['おくびょう', 'ひかえめ', 'むじゃき', 'うっかりや', 'おだやか', 'ずぶとい', 'せっかち', 'ようき', 'がんばりや', 'すなお']","[86.2, 9.6, 1.7, 0.4, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'いのちのたま', 'あつぞこブーツ', 'こだわりスカーフ', 'ゴツゴツメット', 'たべのこし', 'とけないこおり', 'しんぴのしずく']","[50.8, 27.0, 9.3, 3.8, 3.4, 0.9, 0.8, 0.7, 0.4, 0.4]","['みず', 'ゴースト', 'はがね', 'こおり', 'じめん', 'ステラ', 'ほのお', 'かくとう', 'フェアリー', 'どく']","[44.6, 22.3, 10.6, 10.0, 3.5, 2.7, 2.5, 1.3, 1.0, 1.0]"
0902-000,16,902,0,イダイトウ,オスのすがた,イダイトウ(オス),"['おはかまいり', 'アクアジェット', 'ウェーブタックル', 'こらえる', 'こうそくいどう', 'みがわり', 'テラバースト', 'クイックターン', 'アクアブレイク', 'もろはのずつき']","[99.7, 97.2, 93.6, 36.7, 18.3, 17.3, 8.8, 8.6, 5.8, 3.6]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'せっかち', 'さみしがり', 'やんちゃ', 'てれや', 'むじゃき', 'まじめ']","[81.3, 15.7, 1.6, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]","['てきおうりょく', 'すいすい', 'かたやぶり']","[83.2, 16.5, 0.2]","['イバンのみ', 'きあいのタスキ', 'いのちのたま', 'こだわりスカーフ', 'ひかりのこな', 'とつげきチョッキ', 'こだわりハチマキ', 'しんぴのしずく', 'オボンのみ', 'のろいのおふだ']","[36.5, 25.0, 16.2, 7.6, 5.4, 3.8, 1.5, 1.3, 0.9, 0.3]","['ステラ', 'みず', 'フェアリー', 'ゴースト', 'ノーマル', 'かくとう', 'ドラゴン', 'でんき', 'あく', 'はがね']","[27.4, 26.2, 23.6, 17.3, 2.5, 0.9, 0.6, 0.4, 0.4, 0.2]"
1021-000,17,1021,0,タケルライコ,,タケルライコ,"['じんらい', 'りゅうのはどう', 'めいそう', 'りゅうせいぐん', '１０まんボルト', 'ボルトチェンジ', 'テラバースト', 'ほうでん', 'ヘビーボンバー', 'ライジングボルト']","[98.5, 52.5, 48.0, 41.7, 37.3, 36.8, 31.5, 27.6, 16.9, 1.6]","['ひかえめ', 'れいせい', 'ずぶとい', 'おくびょう', 'おだやか', 'のんき', 'まじめ', 'なまいき', 'がんばりや', 'すなお']","[77.5, 14.8, 3.5, 1.8, 0.7, 0.3, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['たべのこし', 'ゴツゴツメット', 'ブーストエナジー', 'オボンのみ', 'とつげきチョッキ', 'じゃくてんほけん', 'こだわりメガネ', 'こだわりスカーフ', 'だっしゅつパック', 'バンジのみ']","[28.2, 19.2, 18.2, 15.7, 5.0, 4.4, 3.8, 0.8, 0.6, 0.5]","['フェアリー', 'こおり', 'みず', 'でんき', 'はがね', 'むし', 'ひこう', 'くさ', 'ステラ', 'ほのお']","[40.5, 17.9, 15.9, 10.8, 10.2, 1.6, 1.1, 0.5, 0.3, 0.3]"
0381-000,18,381,0,ラティオス,,ラティオス,"['ラスターパージ', 'りゅうせいぐん', 'はどうだん', 'めいそう', 'トリック', 'クイックターン', 'じこさいせい', 'サイコノイズ', 'テラバースト', 'みがわり']","[75.9, 60.3, 46.7, 32.8, 32.4, 29.4, 22.5, 20.6, 20.1, 9.8]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'せっかち', 'おっとり', 'まじめ', 'うっかりや', 'むじゃき', 'いじっぱり']","[71.2, 24.6, 1.3, 0.3, 0.3, 0.2, 0.2, 0.2, 0.2, 0.2]",['ふゆう'],[100.0],"['こだわりメガネ', 'こだわりスカーフ', 'おんみつマント', 'たべのこし', 'こころのしずく', 'きあいのタスキ', 'いのちのたま', 'とつげきチョッキ', 'ゴツゴツメット', 'ラムのみ']","[46.0, 14.9, 10.2, 8.6, 5.8, 4.3, 3.2, 2.1, 1.5, 0.8]","['はがね', 'ほのお', 'でんき', 'どく', 'フェアリー', 'かくとう', 'エスパー', 'ドラゴン', 'ゴースト', 'みず']","[83.4, 5.1, 3.4, 2.5, 1.0, 0.9, 0.9, 0.9, 0.6, 0.5]"
0892-000,19,892,0,ウーラオス,いちげきのかた,ウーラオス(いちげき),"['あんこくきょうだ', 'ふいうち', 'インファイト', 'ドレインパンチ', 'つるぎのまい', 'とんぼがえり', 'どくづき', 'アイアンヘッド', 'ちょうはつ', 'ビルドアップ']","[99.9, 77.7, 53.6, 42.6, 41.9, 24.8, 21.5, 11.7, 10.9, 3.4]","['いじっぱり', 'ようき', 'やんちゃ', 'わんぱく', 'せっかち', 'しんちょう', 'てれや', 'むじゃき', 'さみしがり', 'まじめ']","[77.9, 19.5, 0.4, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.1]",['ふかしのこぶし'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'くろいメガネ', 'パンチグローブ', 'いのちのたま', 'オボンのみ', 'ラムのみ', 'とつげきチョッキ', 'たべのこし']","[47.1, 20.5, 11.4, 6.9, 2.9, 2.8, 2.1, 1.4, 1.3, 1.2]","['あく', 'どく', 'ゴースト', 'はがね', 'みず', 'かくとう', 'フェアリー', 'ステラ', 'でんき', 'ほのお']","[56.0, 22.5, 11.3, 4.1, 2.2, 1.7, 0.6, 0.6, 0.4, 0.3]"
0903-000,20,903,0,オオニューラ,,オオニューラ,"['インファイト', 'フェイタルクロー', 'ねこだまし', 'シャドークロー', 'どくびし', 'つるぎのまい', 'アクロバット', 'テラバースト', 'ほのおのパンチ', 'みがわり']","[93.2, 91.9, 41.1, 32.0, 31.0, 30.8, 19.2, 12.1, 11.1, 5.1]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'しんちょう', 'むじゃき', 'せっかち', 'さみしがり', 'てれや', 'おだやか']","[69.7, 23.8, 3.2, 0.8, 0.7, 0.4, 0.3, 0.3, 0.1, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[75.3, 24.4, 0.3]","['きあいのタスキ', 'オボンのみ', 'サイコシード', 'ノーマルジュエル', 'グラスシード', 'こだわりスカーフ', 'だっしゅつパック', 'でかいきんのたま', 'ふうせん', 'レッドカード']","[24.7, 19.8, 17.2, 16.3, 6.5, 3.0, 2.3, 2.0, 1.6, 1.2]","['ゴースト', 'ひこう', 'こおり', 'かくとう', 'ほのお', 'みず', 'あく', 'ステラ', 'どく', 'じめん']","[34.4, 32.1, 9.4, 6.8, 4.4, 3.3, 2.4, 2.2, 2.2, 1.2]"
0380-000,21,380,0,ラティアス,,ラティアス,"['めいそう', 'じこさいせい', 'ミストボール', 'はどうだん', 'りゅうせいぐん', 'アシストパワー', 'テラバースト', 'みわくのボイス', 'みらいよち', 'ドレインキッス']","[70.7, 67.5, 67.5, 43.4, 25.1, 24.5, 23.2, 19.0, 15.4, 7.1]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'ようき', 'わんぱく', 'てれや', 'がんばりや', 'すなお', 'むじゃき']","[44.8, 25.6, 23.8, 3.6, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",['ふゆう'],[100.0],"['こだわりメガネ', 'おんみつマント', 'たべのこし', 'アッキのみ', 'ゴツゴツメット', 'ラムのみ', 'こだわりスカーフ', 'こころのしずく', 'オボンのみ', 'しろいハーブ']","[24.4, 23.8, 16.4, 9.9, 9.8, 7.6, 1.4, 1.2, 1.0, 0.7]","['はがね', 'でんき', 'どく', 'フェアリー', 'ほのお', 'エスパー', 'みず', 'ドラゴン', 'ノーマル', 'いわ']","[74.4, 15.0, 5.3, 3.4, 1.2, 0.2, 0.2, 0.1, 0.0, 0.0]"
