,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
1000-000,8,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'トリック', 'じこさいせい', 'わるだくみ', '１０まんボルト', 'でんじは', 'パワージェム', 'たたりめ', 'きあいだま']","[91.5, 85.3, 51.3, 50.8, 41.5, 20.8, 11.7, 8.5, 8.4, 7.1]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'おっとり', 'れいせい', 'むじゃき', 'てれや', 'まじめ', 'がんばりや']","[40.0, 39.0, 16.3, 3.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりメガネ', 'こだわりスカーフ', 'おんみつマント', 'ゴツゴツメット', 'たべのこし', 'ふうせん', 'とつげきチョッキ', 'じゃくてんほけん', 'いのちのたま', 'オボンのみ']","[30.4, 29.1, 20.2, 6.9, 4.7, 2.2, 1.5, 1.0, 0.7, 0.6]","['ひこう', 'みず', 'はがね', 'ノーマル', 'フェアリー', 'かくとう', 'ゴースト', 'ステラ', 'あく', 'ドラゴン']","[28.3, 27.1, 21.2, 7.4, 4.9, 4.2, 3.7, 0.8, 0.6, 0.6]"
0645-001,9,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'がんせきふうじ', 'テラバースト', 'ステルスロック', 'くさむすび', 'じわれ', 'いわなだれ', 'ちょうはつ', 'ストーンエッジ']","[99.5, 93.2, 65.3, 33.9, 24.1, 22.0, 17.4, 12.9, 8.9, 7.7]","['いじっぱり', 'ようき', 'しんちょう', 'なまいき', 'ゆうかん', 'わんぱく', 'のんき', 'むじゃき', 'ひかえめ', 'まじめ']","[44.9, 17.1, 13.5, 8.2, 7.9, 6.9, 0.3, 0.2, 0.1, 0.1]",['いかく'],[100.0],"['とつげきチョッキ', 'こだわりスカーフ', 'オボンのみ', 'こだわりハチマキ', 'ゴツゴツメット', 'たべのこし', 'きあいのタスキ', 'いのちのたま', 'フィラのみ', 'ラムのみ']","[47.9, 22.0, 18.7, 5.3, 1.6, 1.4, 1.2, 0.3, 0.2, 0.2]","['ひこう', 'はがね', 'みず', 'フェアリー', 'こおり', 'ほのお', 'じめん', 'くさ', 'でんき', 'どく']","[40.0, 32.6, 12.5, 5.5, 3.3, 2.3, 1.5, 0.8, 0.6, 0.3]"
0212-000,10,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'とんぼがえり', 'はたきおとす', 'つるぎのまい', 'ダブルウイング', 'インファイト', 'テラバースト', 'どろぼう', 'くさわけ', 'かわらわり']","[99.8, 75.6, 62.7, 58.1, 50.0, 30.9, 5.6, 4.2, 1.5, 1.4]","['いじっぱり', 'のんき', 'わんぱく', 'しんちょう', 'ゆうかん', 'ようき', 'なまいき', 'やんちゃ', 'まじめ', 'すなお']","[77.8, 8.4, 6.5, 2.4, 2.0, 1.1, 0.3, 0.2, 0.2, 0.1]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.2, 0.5, 0.2]","['オボンのみ', 'とつげきチョッキ', 'こだわりハチマキ', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ', 'きあいのタスキ', 'たべのこし', 'こだわりスカーフ', 'メタルコート']","[50.9, 18.6, 11.7, 5.2, 5.2, 2.0, 1.1, 0.6, 0.5, 0.5]","['ひこう', 'みず', 'はがね', 'ほのお', 'あく', 'ドラゴン', 'かくとう', 'でんき', 'ノーマル', 'フェアリー']","[28.3, 25.9, 19.5, 10.9, 6.8, 3.0, 0.9, 0.7, 0.7, 0.6]"
1004-000,11,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'テラバースト', 'ふんえん', 'おにび', 'ちょうはつ', 'わるだくみ', 'みがわり']","[99.2, 78.4, 69.0, 44.2, 32.2, 15.5, 12.5, 11.7, 11.1, 6.9]","['ひかえめ', 'おくびょう', 'せっかち', 'ずぶとい', 'おだやか', 'おっとり', 'むじゃき', 'すなお', 'ようき', 'うっかりや']","[69.4, 28.6, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'きあいのタスキ', 'とつげきチョッキ', 'ラムのみ', 'いのちのたま', 'だっしゅつパック', 'たべのこし', 'オボンのみ', 'くろいメガネ']","[46.1, 26.2, 15.5, 5.1, 2.4, 1.2, 0.7, 0.5, 0.3, 0.3]","['ほのお', 'あく', 'くさ', 'フェアリー', 'ゴースト', 'こおり', 'ステラ', 'みず', 'ひこう', 'かくとう']","[27.4, 17.6, 17.3, 12.8, 11.9, 6.9, 2.1, 1.4, 1.1, 0.4]"
0730-000,12,730,0,アシレーヌ,,アシレーヌ,"['ムーンフォース', 'うたかたのアリア', 'アクアジェット', 'クイックターン', 'アンコール', 'サイコノイズ', 'めいそう', 'エナジーボール', 'ほろびのうた', 'みがわり']","[94.0, 73.0, 57.1, 41.8, 31.5, 27.5, 13.5, 8.8, 8.0, 7.8]","['ひかえめ', 'ずぶとい', 'のんき', 'れいせい', 'おだやか', 'おっとり', 'おくびょう', 'なまいき', 'うっかりや', 'まじめ']","[60.8, 25.9, 3.9, 3.8, 1.7, 1.0, 0.9, 0.5, 0.3, 0.2]","['げきりゅう', 'うるおいボイス']","[82.0, 18.0]","['とつげきチョッキ', 'ゴツゴツメット', 'たべのこし', 'きあいのタスキ', 'オボンのみ', 'こだわりメガネ', 'のどスプレー', 'おんみつマント', 'イバンのみ', 'しんぴのしずく']","[30.8, 24.2, 18.4, 11.2, 7.1, 2.1, 1.4, 1.4, 0.6, 0.4]","['ほのお', 'どく', 'みず', 'はがね', 'くさ', 'フェアリー', 'ステラ', 'じめん', 'でんき', 'ドラゴン']","[34.7, 26.8, 13.2, 9.8, 5.6, 3.0, 2.0, 1.8, 1.2, 1.1]"
1021-000,13,1021,0,タケルライコ,,タケルライコ,"['じんらい', 'めいそう', 'りゅうせいぐん', 'りゅうのはどう', 'ボルトチェンジ', '１０まんボルト', 'ほうでん', 'ヘビーボンバー', 'テラバースト', 'でんじは']","[98.9, 56.4, 48.9, 45.7, 36.2, 35.0, 31.4, 20.2, 18.5, 0.9]","['ひかえめ', 'れいせい', 'ずぶとい', 'おくびょう', 'おだやか', 'のんき', 'がんばりや', 'すなお', 'てれや', 'ゆうかん']","[77.0, 16.2, 3.1, 1.3, 0.5, 0.4, 0.2, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['たべのこし', 'ゴツゴツメット', 'ブーストエナジー', 'オボンのみ', 'とつげきチョッキ', 'こだわりメガネ', 'じゃくてんほけん', 'バンジのみ', 'いのちのたま', 'だっしゅつパック']","[36.6, 24.4, 16.6, 7.1, 4.8, 3.1, 2.2, 1.0, 0.6, 0.6]","['フェアリー', 'みず', 'はがね', 'でんき', 'こおり', 'むし', 'ひこう', 'くさ', 'ノーマル', 'ドラゴン']","[49.4, 12.3, 11.8, 11.0, 8.6, 4.1, 1.1, 0.5, 0.2, 0.2]"
0892-000,14,892,0,ウーラオス,いちげきのかた,ウーラオス(いちげき),"['あんこくきょうだ', 'ふいうち', 'ドレインパンチ', 'インファイト', 'つるぎのまい', 'ちょうはつ', 'とんぼがえり', 'アイアンヘッド', 'どくづき', 'ビルドアップ']","[100.0, 88.1, 53.6, 43.4, 42.6, 20.9, 14.6, 11.2, 10.5, 3.1]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'まじめ', 'しんちょう', 'さみしがり', 'がんばりや', 'むじゃき', 'せっかち']","[79.7, 18.2, 0.4, 0.4, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'くろいメガネ', 'いのちのたま', 'パンチグローブ', 'オボンのみ', 'とつげきチョッキ', 'たべのこし', 'ラムのみ']","[61.9, 10.9, 10.5, 5.0, 2.3, 2.2, 1.8, 1.4, 1.1, 1.0]","['あく', 'どく', 'ゴースト', 'はがね', 'みず', 'かくとう', 'フェアリー', 'ステラ', 'ほのお', 'でんき']","[47.9, 21.7, 18.5, 5.0, 2.5, 1.8, 1.0, 0.6, 0.5, 0.4]"
0991-000,15,991,0,テツノツツミ,,テツノツツミ,"['フリーズドライ', 'ハイドロポンプ', 'アンコール', 'みがわり', 'クイックターン', 'れいとうビーム', 'テラバースト', 'ちょうはつ', 'ふぶき', 'エレキフィールド']","[99.4, 97.7, 52.0, 42.7, 37.6, 33.1, 22.4, 5.7, 1.7, 1.3]","['おくびょう', 'ひかえめ', 'むじゃき', 'ずぶとい', 'せっかち', 'おだやか', 'うっかりや', 'おっとり', 'ようき', 'すなお']","[87.1, 9.2, 1.5, 0.4, 0.3, 0.3, 0.2, 0.2, 0.1, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'いのちのたま', 'こだわりスカーフ', 'たべのこし', 'ゴツゴツメット', 'こうかくレンズ', 'とつげきチョッキ', 'とけないこおり']","[54.4, 26.3, 9.8, 3.4, 1.2, 0.9, 0.9, 0.4, 0.3, 0.3]","['みず', 'ゴースト', 'はがね', 'こおり', 'じめん', 'ステラ', 'ほのお', 'フェアリー', 'かくとう', 'どく']","[43.5, 19.4, 16.9, 8.8, 3.5, 2.1, 2.0, 1.3, 1.2, 0.7]"
1003-000,16,1003,0,ディンルー,,ディンルー,"['じしん', 'ステルスロック', 'ふきとばし', 'カタストロフィ', 'ヘビーボンバー', 'まもる', 'テラバースト', 'しっぺがえし', 'まきびし', 'じわれ']","[84.1, 80.7, 77.8, 58.2, 24.8, 16.2, 12.7, 8.0, 7.0, 6.5]","['わんぱく', 'いじっぱり', 'しんちょう', 'のんき', 'ゆうかん', 'なまいき', 'ずぶとい', 'ようき', 'おだやか', 'すなお']","[62.0, 21.0, 12.3, 0.8, 0.8, 0.8, 0.4, 0.3, 0.2, 0.2]",['わざわいのうつわ'],[100.0],"['オボンのみ', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ', 'フィラのみ', 'ゴツゴツメット', 'じゃくてんほけん', 'メンタルハーブ', 'レッドカード', 'カゴのみ']","[46.1, 29.3, 14.8, 2.8, 1.3, 1.1, 0.9, 0.8, 0.5, 0.3]","['どく', 'フェアリー', 'みず', 'はがね', 'じめん', 'でんき', 'くさ', 'あく', 'ひこう', 'ほのお']","[47.0, 35.9, 8.9, 2.8, 1.2, 1.2, 0.5, 0.5, 0.5, 0.4]"
0381-000,17,381,0,ラティオス,,ラティオス,"['ラスターパージ', 'りゅうせいぐん', 'トリック', 'はどうだん', 'クイックターン', 'めいそう', 'じこさいせい', 'サイコノイズ', 'テラバースト', 'れいとうビーム']","[79.1, 64.2, 42.3, 40.7, 38.1, 26.9, 18.2, 16.6, 14.6, 8.6]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'せっかち', 'おっとり', 'うっかりや', 'むじゃき', 'まじめ', 'がんばりや']","[73.9, 21.9, 1.6, 0.3, 0.3, 0.3, 0.2, 0.2, 0.1, 0.1]",['ふゆう'],[100.0],"['こだわりメガネ', 'こだわりスカーフ', 'おんみつマント', 'こころのしずく', 'たべのこし', 'きあいのタスキ', 'いのちのたま', 'とつげきチョッキ', 'ゴツゴツメット', 'ラムのみ']","[43.3, 20.5, 8.5, 7.1, 6.7, 4.2, 3.1, 2.2, 1.3, 0.7]","['はがね', 'ほのお', 'でんき', 'どく', 'かくとう', 'フェアリー', 'エスパー', 'みず', 'ドラゴン', 'ゴースト']","[79.4, 6.4, 3.7, 2.8, 1.6, 1.4, 1.2, 1.0, 0.9, 0.8]"
1005-000,18,1005,0,トドロクツキ,,トドロクツキ,"['はたきおとす', 'りゅうのまい', 'アクロバット', 'アイアンヘッド', 'じしん', 'げきりん', 'はねやすめ', 'みがわり', 'とんぼがえり', 'ちょうはつ']","[89.1, 66.9, 60.2, 31.9, 23.4, 22.1, 20.0, 18.2, 17.7, 16.8]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'せっかち', 'むじゃき', 'やんちゃ', 'おくびょう', 'さみしがり', 'おとなしい']","[53.9, 43.1, 1.3, 0.6, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりハチマキ', 'いかさまダイス', 'こだわりスカーフ', 'いのちのたま', 'ラムのみ', 'とつげきチョッキ', 'ゴツゴツメット', 'おんみつマント', 'たべのこし']","[65.6, 19.4, 7.7, 1.8, 0.9, 0.8, 0.7, 0.7, 0.5, 0.4]","['ひこう', 'はがね', 'どく', 'フェアリー', 'ほのお', 'あく', 'でんき', 'じめん', 'ゴースト', 'ドラゴン']","[61.2, 22.4, 4.7, 2.8, 2.4, 1.7, 1.5, 1.0, 0.9, 0.8]"
0934-000,19,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'のろい', 'みがわり', 'てっぺき', 'ステルスロック', 'ボディプレス', 'じわれ', 'じしん']","[98.4, 97.9, 50.3, 49.7, 29.8, 20.0, 13.9, 12.3, 9.7, 5.6]","['わんぱく', 'しんちょう', 'のんき', 'なまいき', 'いじっぱり', 'おだやか', 'ずぶとい', 'ようき', 'ゆうかん', 'まじめ']","[45.8, 37.2, 9.1, 3.1, 1.7, 0.5, 0.5, 0.4, 0.3, 0.2]","['きよめのしお', 'がんじょう', 'クリアボディ']","[96.2, 3.5, 0.3]","['たべのこし', 'オボンのみ', 'ゴツゴツメット', 'おんみつマント', 'レッドカード', 'イバンのみ', 'かえんだま', 'ひかりのこな', 'とつげきチョッキ', 'タラプのみ']","[84.9, 3.5, 2.3, 2.0, 1.4, 0.9, 0.7, 0.6, 0.6, 0.4]","['ゴースト', 'どく', 'みず', 'フェアリー', 'ひこう', 'くさ', 'はがね', 'ドラゴン', 'かくとう', 'ほのお']","[38.9, 30.6, 11.5, 7.5, 7.1, 1.5, 0.9, 0.5, 0.5, 0.3]"
0903-000,20,903,0,オオニューラ,,オオニューラ,"['インファイト', 'フェイタルクロー', 'ねこだまし', 'つるぎのまい', 'どくびし', 'シャドークロー', 'アクロバット', 'ほのおのパンチ', 'みがわり', 'テラバースト']","[94.0, 85.6, 35.4, 33.5, 31.0, 31.0, 27.4, 11.4, 10.9, 6.4]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'やんちゃ', 'むじゃき', 'せっかち', 'さみしがり', 'がんばりや', 'きまぐれ']","[72.7, 22.3, 1.9, 0.6, 0.6, 0.5, 0.4, 0.3, 0.1, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[79.0, 20.7, 0.4]","['サイコシード', 'きあいのタスキ', 'オボンのみ', 'ノーマルジュエル', 'グラスシード', 'でかいきんのたま', 'ふうせん', 'こだわりスカーフ', 'チイラのみ', 'こだわりハチマキ']","[25.3, 23.5, 18.7, 15.6, 2.8, 2.2, 1.9, 1.8, 1.4, 1.1]","['ひこう', 'ゴースト', 'かくとう', 'こおり', 'ほのお', 'ステラ', 'あく', 'じめん', 'どく', 'みず']","[44.0, 26.7, 6.8, 4.4, 4.3, 3.1, 2.8, 2.2, 1.9, 1.4]"
0233-000,21,233,0,ポリゴン２,,ポリゴン２,"['じこさいせい', 'れいとうビーム', 'イカサマ', 'トライアタック', 'でんじは', 'テラバースト', 'シャドーボール', 'ほうでん', 'トリックルーム', '１０まんボルト']","[94.1, 63.7, 49.5, 43.0, 42.6, 22.7, 20.5, 19.9, 16.8, 9.7]","['ずぶとい', 'おだやか', 'ひかえめ', 'れいせい', 'なまいき', 'のんき', 'すなお', 'おくびょう', 'まじめ', 'ゆうかん']","[42.2, 23.0, 14.8, 6.6, 5.3, 5.1, 0.4, 0.4, 0.3, 0.3]","['トレース', 'ダウンロード', 'アナライズ']","[62.5, 29.6, 7.9]","['しんかのきせき', 'こだわりメガネ', 'こだわりスカーフ', 'こうこうのしっぽ', 'シルクのスカーフ', 'かえんだま', 'いのちのたま', 'とつげきチョッキ', 'ゴツゴツメット', 'こだわりハチマキ']","[99.7, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['フェアリー', 'どく', 'ゴースト', 'みず', 'でんき', 'ほのお', 'ノーマル', 'はがね', 'かくとう', 'じめん']","[37.3, 25.5, 15.2, 5.2, 5.0, 4.6, 1.9, 1.0, 1.0, 1.0]"
