,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0994-000,11,994,0,テツノドクガ,,テツノドクガ,"['ほのおのまい', 'ヘドロウェーブ', 'エナジーボール', 'どくびし', 'アシッドボム', 'サイコキネシス', 'マジカルシャイン', 'オーバーヒート', 'みがわり', 'テラバースト']","[90.7, 82.2, 51.7, 23.9, 20.2, 20.2, 18.6, 16.7, 13.5, 13.0]","['おくびょう', 'ひかえめ', 'おだやか', 'ずぶとい', 'ようき', 'おっとり', 'せっかち', 'むじゃき', 'すなお', 'うっかりや']","[53.9, 34.7, 5.1, 4.2, 0.9, 0.1, 0.1, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'とつげきチョッキ', 'こだわりメガネ', 'こだわりスカーフ', 'きあいのタスキ', 'くろいヘドロ', 'ゴツゴツメット', 'たべのこし', 'あつぞこブーツ', 'おんみつマント']","[43.3, 16.3, 10.0, 8.9, 6.1, 3.7, 3.7, 1.3, 1.3, 1.1]","['くさ', 'みず', 'フェアリー', 'ほのお', 'どく', 'ゴースト', 'ひこう', 'こおり', 'あく', 'むし']","[55.5, 19.0, 6.3, 5.3, 4.4, 3.1, 2.5, 0.8, 0.7, 0.4]"
0212-000,12,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'とんぼがえり', 'インファイト', 'つるぎのまい', 'どろぼう', 'テラバースト', 'つばめがえし', 'くさわけ', 'でんこうせっか', 'シザークロス']","[99.9, 81.6, 54.4, 51.9, 43.0, 31.6, 5.2, 4.6, 3.3, 2.9]","['いじっぱり', 'わんぱく', 'ゆうかん', 'のんき', 'ようき', 'しんちょう', 'やんちゃ', 'まじめ', 'さみしがり', 'なまいき']","[77.0, 9.6, 9.4, 1.0, 0.8, 0.7, 0.4, 0.2, 0.1, 0.1]","['テクニシャン', 'ライトメタル', 'むしのしらせ']","[99.1, 0.5, 0.4]","['オボンのみ', 'こだわりハチマキ', 'ゴツゴツメット', 'とつげきチョッキ', 'いのちのたま', 'ラムのみ', 'おんみつマント', 'メタルコート', 'きあいのタスキ', 'パンチグローブ']","[25.3, 24.8, 20.3, 8.1, 7.5, 3.4, 2.0, 1.4, 1.2, 0.7]","['みず', 'はがね', 'ほのお', 'あく', 'ひこう', 'いわ', 'ノーマル', 'でんき', 'ドラゴン', 'じめん']","[38.3, 29.9, 12.9, 3.5, 2.6, 2.3, 2.1, 1.8, 1.6, 1.3]"
0998-000,13,998,0,セグレイブ,,セグレイブ,"['つららばり', 'こおりのつぶて', 'じしん', 'きょけんとつげき', 'テラバースト', 'りゅうのまい', 'つららおとし', 'つるぎのまい', 'アイアンヘッド', 'みがわり']","[83.7, 83.5, 82.5, 67.0, 32.3, 29.4, 6.9, 3.8, 3.3, 1.8]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'ゆうかん', 'やんちゃ', 'てれや', 'おくびょう', 'せっかち']","[71.5, 24.9, 1.0, 0.5, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1]","['ねつこうかん', 'アイスボディ']","[98.9, 1.1]","['とつげきチョッキ', 'いかさまダイス', 'こだわりハチマキ', 'いのちのたま', 'きあいのタスキ', 'こだわりスカーフ', 'オボンのみ', 'じゃくてんほけん', 'ラムのみ', 'たべのこし']","[43.2, 38.7, 6.6, 3.4, 2.6, 1.2, 0.6, 0.6, 0.5, 0.4]","['じめん', 'でんき', 'ほのお', 'こおり', 'フェアリー', 'はがね', 'ドラゴン', 'どく', 'ゴースト', 'みず']","[33.4, 28.4, 9.3, 8.7, 6.4, 4.5, 2.9, 1.8, 1.8, 1.3]"
0934-000,14,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'じしん', 'ステルスロック', 'てっぺき', 'じわれ', 'ボディプレス', 'のろい', 'みがわり']","[99.1, 96.6, 57.6, 24.4, 22.1, 22.0, 15.2, 15.1, 14.4, 12.6]","['わんぱく', 'しんちょう', 'のんき', 'いじっぱり', 'ゆうかん', 'なまいき', 'おだやか', 'ずぶとい', 'ようき', 'きまぐれ']","[62.8, 26.1, 3.2, 2.8, 1.5, 1.5, 0.4, 0.3, 0.2, 0.2]","['きよめのしお', 'がんじょう', 'クリアボディ']","[91.2, 8.5, 0.4]","['たべのこし', 'レッドカード', 'おんみつマント', 'オボンのみ', 'ゴツゴツメット', 'いかさまダイス', 'かえんだま', 'ひかりのこな', 'とつげきチョッキ', 'じゃくてんほけん']","[74.7, 7.1, 6.0, 3.7, 2.6, 1.1, 0.8, 0.6, 0.5, 0.5]","['ゴースト', 'フェアリー', 'みず', 'どく', 'ひこう', 'はがね', 'くさ', 'むし', 'ほのお', 'かくとう']","[38.3, 18.8, 15.9, 12.4, 7.1, 2.3, 1.3, 0.9, 0.8, 0.8]"
0979-000,15,979,0,コノヨザル,,コノヨザル,"['ふんどのこぶし', 'ドレインパンチ', 'ビルドアップ', 'ちょうはつ', 'ステルスロック', 'いのちがけ', 'アンコール', 'インファイト', 'とんぼがえり', 'がんせきふうじ']","[96.8, 83.9, 60.2, 54.7, 25.5, 20.8, 8.6, 8.3, 6.5, 6.3]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'なまいき', 'おだやか', 'ゆうかん', 'すなお', 'てれや', 'がんばりや']","[62.1, 16.2, 12.2, 6.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.2]","['やるき', 'まけんき', 'せいしんりょく']","[61.1, 26.9, 12.0]","['たべのこし', 'オボンのみ', 'きあいのタスキ', 'おんみつマント', 'こだわりスカーフ', 'パンチグローブ', 'とつげきチョッキ', 'ロゼルのみ', 'でんきだま', 'ものまねハーブ']","[27.0, 18.5, 13.0, 10.1, 6.0, 5.4, 4.8, 3.3, 3.1, 1.3]","['ほのお', 'どく', 'はがね', 'ノーマル', 'ひこう', 'みず', 'かくとう', 'フェアリー', 'ゴースト', 'でんき']","[36.9, 19.2, 15.0, 11.2, 3.8, 3.7, 2.9, 2.8, 1.7, 1.0]"
0445-000,16,445,0,ガブリアス,,ガブリアス,"['じしん', 'げきりん', 'アイアンヘッド', 'テラバースト', 'ステルスロック', 'ドラゴンテール', 'つるぎのまい', 'がんせきふうじ', 'ねごと', 'ドラゴンクロー']","[96.2, 65.4, 47.4, 44.5, 24.1, 23.6, 20.0, 18.9, 12.2, 9.8]","['ようき', 'いじっぱり', 'わんぱく', 'むじゃき', 'しんちょう', 'やんちゃ', 'ゆうかん', 'さみしがり', 'まじめ', 'すなお']","[61.1, 28.1, 7.0, 0.9, 0.8, 0.4, 0.3, 0.2, 0.2, 0.1]","['さめはだ', 'すながくれ']","[97.4, 2.6]","['こだわりハチマキ', 'とつげきチョッキ', 'こだわりスカーフ', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ', 'オボンのみ', 'きあいのタスキ', 'おんみつマント', 'フィラのみ']","[32.0, 15.6, 9.5, 7.7, 6.3, 6.2, 5.6, 5.3, 2.8, 1.8]","['ほのお', 'はがね', 'フェアリー', 'じめん', 'みず', 'どく', 'でんき', 'ドラゴン', 'こおり', 'ノーマル']","[42.3, 32.1, 11.4, 5.2, 3.4, 1.5, 1.3, 0.8, 0.7, 0.2]"
0637-000,17,637,0,ウルガモス,,ウルガモス,"['ちょうのまい', 'ほのおのまい', 'あさのひざし', 'ギガドレイン', 'おにび', 'むしのさざめき', 'テラバースト', 'みがわり', 'かえんほうしゃ', 'サイコキネシス']","[97.0, 90.6, 57.2, 36.8, 34.5, 26.8, 25.3, 17.5, 6.4, 2.3]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'てれや', 'まじめ', 'きまぐれ', 'のうてんき', 'すなお', 'おっとり']","[41.0, 36.8, 18.8, 1.5, 0.3, 0.3, 0.1, 0.1, 0.1, 0.1]","['ほのおのからだ', 'むしのしらせ']","[89.2, 10.8]","['あつぞこブーツ', 'オボンのみ', 'たべのこし', 'ラムのみ', 'ゴツゴツメット', 'おんみつマント', 'きあいのタスキ', 'いのちのたま', 'こだわりメガネ', 'ウイのみ']","[68.8, 8.4, 6.1, 3.9, 3.3, 3.1, 1.2, 0.8, 0.5, 0.4]","['みず', 'くさ', 'フェアリー', 'いわ', 'ほのお', 'むし', 'でんき', 'はがね', 'ノーマル', 'ドラゴン']","[34.6, 28.1, 21.0, 6.3, 1.7, 1.3, 1.3, 1.1, 1.1, 0.7]"
0286-000,18,286,0,キノガッサ,,キノガッサ,"['マッハパンチ', 'タネマシンガン', 'キノコのほうし', 'テラバースト', 'じならし', 'がんせきふうじ', 'つるぎのまい', 'みがわり', 'やどりぎのタネ', 'きあいパンチ']","[86.8, 86.3, 75.9, 39.2, 31.4, 26.1, 13.3, 12.4, 9.4, 3.3]","['いじっぱり', 'ようき', 'わんぱく', 'ずぶとい', 'しんちょう', 'むじゃき', 'おくびょう', 'きまぐれ', 'てれや', 'やんちゃ']","[74.8, 18.8, 3.3, 0.4, 0.3, 0.3, 0.2, 0.2, 0.2, 0.2]","['テクニシャン', 'ポイズンヒール', 'ほうし']","[89.6, 10.2, 0.2]","['きあいのタスキ', 'いかさまダイス', 'どくどくだま', 'こだわりハチマキ', 'いのちのたま', 'とつげきチョッキ', 'たべのこし', 'たつじんのおび', 'せんせいのツメ', 'おうじゃのしるし']","[51.5, 36.9, 9.9, 0.5, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1]","['ほのお', 'いわ', 'ゴースト', 'くさ', 'ノーマル', 'はがね', 'かくとう', 'みず', 'じめん', 'フェアリー']","[80.2, 3.8, 3.6, 3.0, 1.9, 1.9, 1.8, 1.2, 0.8, 0.4]"
0908-000,19,908,0,マスカーニャ,,マスカーニャ,"['トリックフラワー', 'はたきおとす', 'とんぼがえり', 'ふいうち', 'トリック', 'じゃれつく', 'テラバースト', 'どくびし', 'ちょうはつ', 'けたぐり']","[94.9, 87.8, 50.3, 39.3, 29.2, 27.8, 19.5, 16.3, 7.2, 6.6]","['いじっぱり', 'ようき', 'むじゃき', 'せっかち', 'わんぱく', 'おくびょう', 'やんちゃ', 'さみしがり', 'すなお', 'ひかえめ']","[49.1, 47.4, 0.6, 0.5, 0.4, 0.4, 0.3, 0.3, 0.2, 0.2]","['へんげんじざい', 'しんりょく']","[58.6, 41.4]","['きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'いのちのたま', 'オボンのみ', 'チイラのみ', 'たべのこし', 'でんきだま', 'こだわりメガネ', 'とつげきチョッキ']","[48.0, 37.8, 6.8, 1.9, 0.6, 0.5, 0.4, 0.4, 0.4, 0.4]","['いわ', 'くさ', 'あく', 'こおり', 'はがね', 'ゴースト', 'ほのお', 'フェアリー', 'みず', 'どく']","[39.1, 31.9, 6.1, 5.9, 4.7, 4.5, 3.3, 1.7, 1.0, 0.9]"
0992-000,20,992,0,テツノカイナ,,テツノカイナ,"['ドレインパンチ', 'じしん', 'ボルトチェンジ', 'かみなりパンチ', 'れいとうパンチ', 'ワイルドボルト', 'ねこだまし', 'ヘビーボンバー', 'つるぎのまい', 'みがわり']","[95.9, 70.2, 44.9, 43.2, 37.1, 28.2, 23.7, 15.6, 12.3, 8.0]","['いじっぱり', 'ゆうかん', 'わんぱく', 'しんちょう', 'なまいき', 'ようき', 'のんき', 'さみしがり', 'きまぐれ', 'まじめ']","[65.5, 16.7, 9.2, 5.9, 0.8, 0.4, 0.3, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['とつげきチョッキ', 'たべのこし', 'パンチグローブ', 'ブーストエナジー', 'オボンのみ', 'おんみつマント', 'こだわりハチマキ', 'じゃくてんほけん', 'ラムのみ', 'ゴツゴツメット']","[74.1, 7.6, 5.1, 3.7, 2.7, 1.3, 1.2, 1.1, 0.6, 0.5]","['みず', 'じめん', 'くさ', 'ひこう', 'フェアリー', 'でんき', 'かくとう', 'はがね', 'ほのお', 'こおり']","[27.3, 12.7, 10.7, 10.2, 9.6, 8.5, 7.0, 6.1, 4.7, 1.0]"
1001-000,21,1001,0,チオンジェン,,チオンジェン,"['やどりぎのタネ', 'まもる', 'みがわり', 'カタストロフィ', 'ギガドレイン', 'イカサマ', 'はたきおとす', 'あくのはどう', 'テラバースト', 'ちょうはつ']","[90.6, 63.4, 45.3, 42.1, 36.1, 30.7, 24.2, 21.5, 16.5, 9.4]","['ずぶとい', 'おだやか', 'わんぱく', 'しんちょう', 'ひかえめ', 'のんき', 'おくびょう', 'れいせい', 'なまいき', 'ようき']","[39.4, 20.9, 12.1, 9.6, 7.6, 3.5, 3.1, 0.7, 0.6, 0.6]",['わざわいのおふだ'],[100.0],"['たべのこし', 'とつげきチョッキ', 'こだわりメガネ', 'オボンのみ', 'おおきなねっこ', 'じゃくてんほけん', 'おんみつマント', 'いのちのたま', 'くろいメガネ', 'ゴツゴツメット']","[86.3, 3.3, 1.8, 1.3, 1.2, 1.0, 0.9, 0.7, 0.6, 0.6]","['フェアリー', 'みず', 'どく', 'ほのお', 'あく', 'くさ', 'はがね', 'ゴースト', 'でんき', 'いわ']","[30.2, 25.2, 21.0, 18.8, 2.0, 0.9, 0.7, 0.3, 0.2, 0.1]"
0184-000,22,184,0,マリルリ,,マリルリ,"['じゃれつく', 'アクアジェット', 'アクアブレイク', 'ばかぢから', 'はらだいこ', 'テラバースト', 'アイススピナー', 'アンコール', 'みがわり', 'かわらわり']","[96.6, 96.4, 83.5, 38.8, 25.7, 23.1, 6.6, 6.6, 4.4, 3.3]","['いじっぱり', 'しんちょう', 'わんぱく', 'ようき', 'ゆうかん', 'のんき', 'やんちゃ', 'なまいき', 'ひかえめ', 'ずぶとい']","[92.7, 1.8, 1.4, 1.0, 0.9, 0.4, 0.4, 0.2, 0.2, 0.2]","['ちからもち', 'そうしょく', 'あついしぼう']","[98.3, 1.5, 0.2]","['とつげきチョッキ', 'オボンのみ', 'こだわりハチマキ', 'たべのこし', 'ラムのみ', 'いのちのたま', 'しんぴのしずく', 'ゴツゴツメット', 'ソクノのみ', 'ちからのハチマキ']","[45.1, 31.8, 6.6, 4.1, 2.6, 2.2, 1.4, 1.0, 1.0, 0.5]","['みず', 'ほのお', 'フェアリー', 'でんき', 'くさ', 'じめん', 'ノーマル', 'はがね', 'ゴースト', 'かくとう']","[30.8, 26.4, 21.5, 7.7, 4.4, 2.4, 2.3, 2.1, 0.7, 0.7]"
0984-000,23,984,0,イダイナキバ,,イダイナキバ,"['インファイト', 'ぶちかまし', 'じしん', 'アイススピナー', 'こうそくスピン', 'はたきおとす', 'みがわり', 'ビルドアップ', 'がむしゃら', 'アイアンヘッド']","[69.3, 50.4, 49.9, 48.7, 40.2, 30.3, 22.5, 20.1, 18.9, 11.1]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'やんちゃ', 'ゆうかん', 'のうてんき', 'おくびょう', 'てれや', 'まじめ']","[51.5, 44.0, 1.7, 0.7, 0.5, 0.5, 0.2, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['きあいのタスキ', 'ブーストエナジー', 'こだわりスカーフ', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ', 'オボンのみ', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ']","[33.9, 25.0, 12.9, 10.8, 8.4, 2.6, 1.2, 1.2, 0.8, 0.6]","['はがね', 'みず', 'じめん', 'フェアリー', 'かくとう', 'こおり', 'ほのお', 'でんき', 'ゴースト', 'くさ']","[43.9, 22.8, 11.7, 5.6, 4.9, 2.9, 2.7, 1.3, 1.2, 1.1]"
