,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0250-000,11,250,0,ホウオウ,,ホウオウ,"['せいなるほのお', 'じしん', 'ブレイブバード', 'じこさいせい', 'テラバースト', 'ふきとばし', 'まもる', 'おいかぜ', 'みがわり', 'ギガドレイン']","[99.6, 65.0, 62.0, 49.2, 43.8, 37.8, 18.2, 4.3, 3.3, 3.1]","['いじっぱり', 'わんぱく', 'しんちょう', 'ようき', 'ひかえめ', 'なまいき', 'きまぐれ', 'のんき', 'れいせい', 'ゆうかん']","[46.0, 33.8, 9.4, 6.9, 1.3, 0.7, 0.4, 0.3, 0.3, 0.2]","['さいせいりょく', 'プレッシャー']","[99.5, 0.5]","['あつぞこブーツ', 'こだわりハチマキ', 'とつげきチョッキ', 'たべのこし', 'こだわりスカーフ', 'ゴツゴツメット', 'いのちのたま', 'おんみつマント', 'だっしゅつパック', 'だっしゅつボタン']","[40.1, 27.4, 18.4, 6.1, 5.5, 1.7, 0.2, 0.1, 0.1, 0.1]","['フェアリー', 'でんき', 'くさ', 'ノーマル', 'じめん', 'あく', 'ほのお', 'はがね', 'ゴースト', 'いわ']","[46.8, 16.9, 13.5, 10.9, 6.0, 4.3, 1.2, 0.3, 0.1, 0.1]"
0980-000,12,980,0,ドオー,,ドオー,"['じこさいせい', 'どくどく', 'じしん', 'まもる', 'どくびし', 'カウンター', 'だいちのちから', 'ステルスロック', 'どくづき', 'あくび']","[97.8, 85.0, 76.1, 42.0, 37.3, 15.1, 15.1, 13.1, 6.2, 2.4]","['しんちょう', 'わんぱく', 'おだやか', 'なまいき', 'のんき', 'ずぶとい', 'がんばりや', 'ようき', 'おとなしい', 'きまぐれ']","[57.4, 17.4, 16.6, 5.1, 2.1, 0.6, 0.4, 0.2, 0.1, 0.1]","['ちょすい', 'てんねん', 'どくのトゲ']","[77.1, 22.5, 0.4]","['くろいヘドロ', 'たべのこし', 'オボンのみ', 'メンタルハーブ', 'おんみつマント', 'ゴツゴツメット', 'きあいのタスキ', 'フィラのみ', 'ひかりのこな', 'あつぞこブーツ']","[44.0, 18.2, 17.8, 15.2, 1.9, 1.1, 0.9, 0.4, 0.1, 0.1]","['ノーマル', 'あく', 'ゴースト', 'フェアリー', 'みず', 'どく', 'はがね', 'ほのお', 'でんき', 'じめん']","[25.5, 24.4, 13.4, 12.2, 6.5, 5.5, 3.7, 2.4, 1.8, 1.6]"
0888-000,13,888,0,ザシアン,れきせんのゆうしゃ,ザシアン(れきせん),"['アイアンヘッド', 'くさわけ', 'じゃれつく', 'インファイト', 'つるぎのまい', 'ワイルドボルト', 'テラバースト', 'こおりのキバ', 'でんこうせっか', 'せいなるつるぎ']","[99.5, 57.4, 49.8, 48.6, 45.4, 40.6, 33.7, 6.3, 5.5, 5.3]","['ようき', 'いじっぱり', 'むじゃき', 'さみしがり', 'しんちょう', 'わんぱく', 'すなお', 'まじめ', 'のうてんき', 'ゆうかん']","[59.1, 39.1, 0.4, 0.3, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1]",['ふとうのけん'],[100.0],"['くちたけん', 'こだわりハチマキ', 'いのちのたま', 'きあいのタスキ', 'とつげきチョッキ', 'たべのこし', 'わざマシン０６９', 'パワフルハーブ', 'クリティカット', 'ちいさなタケノコ']","[99.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['ノーマル', 'じめん', 'みず', 'でんき', 'フェアリー', 'ステラ', 'くさ', 'いわ', 'かくとう', 'ひこう']","[29.2, 25.0, 18.1, 15.1, 3.7, 3.3, 1.8, 1.0, 0.8, 0.6]"
0472-000,14,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'ちょうはつ', 'はたきおとす', 'どくびし', 'じならし', 'ステルスロック', 'なげつける']","[90.5, 85.3, 69.4, 42.7, 40.5, 38.3, 9.8, 8.4, 3.4, 2.1]","['ようき', 'しんちょう', 'わんぱく', 'いじっぱり', 'おくびょう', 'おだやか', 'れいせい', 'ずぶとい', 'のんき', 'なまいき']","[35.7, 32.6, 25.9, 2.3, 1.1, 0.9, 0.4, 0.3, 0.2, 0.2]","['ポイズンヒール', 'かいりきバサミ', 'すながくれ']","[98.6, 1.3, 0.1]","['どくどくだま', 'きあいのタスキ', 'でんきだま', 'たべのこし', 'ゴツゴツメット', 'くろいヘドロ', 'さらさらいわ', 'たつじんのおび', 'こだわりハチマキ']","[86.7, 12.9, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","['はがね', 'フェアリー', 'ノーマル', 'みず', 'あく', 'ほのお', 'ひこう', 'ゴースト', 'どく', 'こおり']","[38.0, 25.2, 12.2, 11.7, 11.7, 0.4, 0.2, 0.2, 0.1, 0.1]"
0382-000,15,382,0,カイオーガ,カイオーガのすがた,カイオーガ,"['かみなり', 'なみのり', 'れいとうビーム', 'しおふき', 'テラバースト', 'こんげんのはどう', 'でんじは', 'めいそう', 'みがわり', 'まもる']","[92.6, 78.7, 76.4, 72.5, 37.7, 19.8, 8.5, 4.4, 2.3, 1.9]","['ひかえめ', 'おくびょう', 'ずぶとい', 'れいせい', 'おだやか', 'てれや', 'むじゃき', 'すなお', 'きまぐれ', 'がんばりや']","[59.3, 28.0, 9.8, 1.3, 0.6, 0.3, 0.2, 0.1, 0.1, 0.1]",['あめふらし'],[100.0],"['とつげきチョッキ', 'こだわりスカーフ', 'こだわりメガネ', 'ゴツゴツメット', 'たべのこし', 'しずくプレート', 'しんぴのしずく', 'しめったいわ', 'オボンのみ', 'ラムのみ']","[36.4, 27.3, 18.5, 7.9, 4.4, 0.9, 0.8, 0.8, 0.7, 0.3]","['フェアリー', 'みず', 'でんき', 'じめん', 'くさ', 'ゴースト', 'ノーマル', 'こおり', 'ほのお', 'どく']","[43.9, 17.0, 16.9, 12.1, 3.8, 2.9, 2.4, 0.4, 0.4, 0.1]"
0493-000,16,493,0,アルセウス,アルセウスのすがた,アルセウス,"['しんそく', 'つるぎのまい', 'じしん', 'じこさいせい', 'シャドークロー', 'くさむすび', 'りゅうのまい', 'すてみタックル', 'さばきのつぶて', 'ちょうはつ']","[87.8, 64.7, 54.0, 44.6, 33.4, 17.4, 14.3, 11.2, 8.0, 7.3]","['いじっぱり', 'ゆうかん', 'ひかえめ', 'ずぶとい', 'おくびょう', 'ようき', 'おだやか', 'さみしがり', 'まじめ', 'しんちょう']","[72.6, 10.7, 5.7, 4.7, 1.4, 0.7, 0.7, 0.7, 0.6, 0.6]",['マルチタイプ'],[100.0],"['シルクのスカーフ', 'ラムのみ', 'いのちのたま', 'たべのこし', 'おんみつマント', 'メンタルハーブ', 'こだわりハチマキ', 'パワフルハーブ', 'こだわりスカーフ', 'いかさまダイス']","[33.3, 16.1, 11.3, 8.4, 7.7, 6.0, 3.4, 3.3, 2.8, 1.2]","['ノーマル', 'ほのお', 'じめん', 'ひこう', 'ゴースト', 'どく', 'フェアリー', 'みず', 'くさ', 'あく']","[59.4, 8.8, 8.1, 6.0, 5.5, 4.4, 3.2, 2.4, 1.4, 0.3]"
0149-000,17,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'はねやすめ', 'りゅうのまい', 'アンコール', 'げきりん', 'ドラゴンテール', 'でんじは', 'ほのおのうず', 'スケイルショット']","[76.4, 57.4, 47.8, 37.5, 35.3, 30.6, 16.0, 15.9, 15.3, 13.7]","['いじっぱり', 'ずぶとい', 'ようき', 'わんぱく', 'おだやか', 'やんちゃ', 'しんちょう', 'ゆうかん', 'ひかえめ', 'まじめ']","[74.5, 10.0, 4.4, 4.0, 2.8, 0.9, 0.8, 0.7, 0.6, 0.4]","['マルチスケイル', 'せいしんりょく']","[99.4, 0.6]","['ゴツゴツメット', 'こだわりハチマキ', 'おんみつマント', 'いかさまダイス', 'たべのこし', 'じゃくてんほけん', 'あつぞこブーツ', 'ラムのみ', 'シルクのスカーフ', 'ねばりのかぎづめ']","[27.7, 27.3, 14.8, 11.0, 4.2, 4.2, 3.7, 1.9, 1.3, 0.7]","['ノーマル', 'はがね', 'フェアリー', 'じめん', 'ひこう', 'ゴースト', 'どく', 'ほのお', 'みず', 'でんき']","[70.4, 11.2, 6.4, 6.4, 1.8, 0.9, 0.9, 0.8, 0.4, 0.4]"
0778-000,18,778,0,ミミッキュ,,ミミッキュ,"['のろい', 'かげうち', 'じゃれつく', 'トリックルーム', 'こらえる', 'トリック', 'シャドークロー', 'みちづれ', 'でんじは', 'いたみわけ']","[89.8, 78.2, 78.2, 39.6, 27.4, 16.5, 9.7, 8.7, 8.4, 8.1]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'のんき', 'やんちゃ', 'おくびょう', 'せっかち', 'むじゃき', 'なまいき']","[38.7, 28.6, 11.9, 8.1, 8.0, 1.0, 0.7, 0.6, 0.6, 0.6]",['ばけのかわ'],[100.0],"['ゴツゴツメット', 'こだわりスカーフ', 'メンタルハーブ', 'いのちのたま', 'レッドカード', 'イバンのみ', 'ひかりのこな', 'こうこうのしっぽ', 'おんみつマント', 'イアのみ']","[45.3, 17.0, 11.8, 8.9, 4.2, 2.3, 1.1, 1.1, 1.0, 0.9]","['ノーマル', 'ゴースト', 'ステラ', 'みず', 'フェアリー', 'ほのお', 'じめん', 'いわ', 'くさ', 'ひこう']","[31.7, 18.5, 17.4, 9.8, 9.1, 4.5, 3.5, 2.8, 1.4, 0.3]"
1018-000,19,1018,0,ブリジュラス,,ブリジュラス,"['りゅうせいぐん', 'ボディプレス', 'ラスターカノン', 'でんじは', 'イカサマ', 'ステルスロック', 'エレクトロビーム', 'メタルバースト', 'メテオビーム', 'ほえる']","[72.1, 56.0, 45.3, 36.2, 34.0, 31.7, 27.0, 13.4, 12.4, 10.9]","['ずぶとい', 'ひかえめ', 'おくびょう', 'うっかりや', 'わんぱく', 'れいせい', 'おだやか', 'おっとり', 'しんちょう', 'のんき']","[44.5, 21.6, 12.2, 6.3, 3.8, 3.5, 2.5, 1.5, 1.2, 1.0]","['じきゅうりょく', 'がんじょう']","[55.6, 44.4]","['オボンのみ', 'パワフルハーブ', 'イバンのみ', 'たべのこし', 'ゴツゴツメット', 'レッドカード', 'とつげきチョッキ', 'こだわりメガネ', 'ジャポのみ', 'おんみつマント']","[23.0, 22.7, 14.0, 13.0, 10.3, 4.2, 2.9, 1.6, 1.6, 1.2]","['フェアリー', 'みず', 'ノーマル', 'ステラ', 'ひこう', 'かくとう', 'でんき', 'ドラゴン', 'ゴースト', 'むし']","[24.9, 21.4, 15.7, 12.2, 9.9, 4.3, 2.7, 2.2, 1.7, 1.3]"
0898-001,20,898,1,バドレックス,はくばじょうのすがた,バドレックス(はくば),"['トリックルーム', 'ブリザードランス', '１０まんばりき', 'つららばり', 'やどりぎのタネ', 'タネマシンガン', 'みがわり', 'アンコール', 'まもる', 'テラバースト']","[68.9, 66.2, 53.5, 43.8, 37.4, 35.3, 17.1, 16.3, 16.3, 13.5]","['ゆうかん', 'いじっぱり', 'わんぱく', 'のんき', 'しんちょう', 'なまいき', 'ようき', 'まじめ', 'のうてんき', 'れいせい']","[36.1, 34.5, 23.9, 2.5, 1.1, 0.9, 0.8, 0.1, 0.1, 0.1]",['じんばいったい'],[100.0],"['たべのこし', 'いかさまダイス', 'こだわりハチマキ', 'オボンのみ', 'じゃくてんほけん', 'ラムのみ', 'きあいのタスキ', 'とつげきチョッキ', 'いのちのたま', 'あつぞこブーツ']","[43.6, 34.9, 13.1, 2.2, 1.9, 1.0, 0.6, 0.5, 0.3, 0.3]","['みず', 'ほのお', 'こおり', 'でんき', 'ノーマル', 'じめん', 'くさ', 'どく', 'フェアリー', 'あく']","[30.6, 29.1, 12.7, 10.9, 9.2, 5.5, 1.0, 0.5, 0.3, 0.1]"
0792-000,21,792,0,ルナアーラ,,ルナアーラ,"['シャドーレイ', 'つきのひかり', 'ムーンフォース', 'めいそう', 'メテオビーム', 'れいとうビーム', 'トリック', 'トリックルーム', 'サイコショック', 'サイコキネシス']","[96.9, 76.9, 71.9, 37.2, 24.2, 21.3, 20.6, 14.1, 9.2, 8.6]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'のんき', 'れいせい', 'がんばりや', 'いじっぱり', 'わんぱく', 'おっとり']","[45.9, 39.6, 11.1, 2.2, 0.5, 0.3, 0.1, 0.1, 0.1, 0.1]",['ファントムガード'],[100.0],"['パワフルハーブ', 'ゴツゴツメット', 'たべのこし', 'こだわりスカーフ', 'こだわりメガネ', 'あつぞこブーツ', 'アッキのみ', 'ラムのみ', 'おんみつマント', 'からぶりほけん']","[23.1, 19.3, 18.6, 16.1, 11.5, 4.9, 2.1, 1.4, 0.8, 0.6]","['フェアリー', 'どく', 'ノーマル', 'みず', 'ほのお', 'でんき', 'じめん', 'くさ', 'ゴースト', 'はがね']","[54.1, 20.7, 12.0, 6.2, 2.4, 1.3, 1.2, 0.5, 0.5, 0.5]"
0990-000,22,990,0,テツノワダチ,,テツノワダチ,"['じしん', 'はたきおとす', 'アイアンヘッド', 'こうそくスピン', 'アイススピナー', 'ステルスロック', 'がむしゃら', 'ストーンエッジ', 'じならし', 'サンダーダイブ']","[87.2, 74.8, 62.4, 38.4, 29.1, 27.3, 21.7, 18.1, 11.9, 8.9]","['ようき', 'いじっぱり', 'しんちょう', 'がんばりや', 'わんぱく', 'おくびょう', 'せっかち', 'むじゃき', 'おとなしい', 'ゆうかん']","[86.3, 7.7, 2.5, 1.7, 1.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'とつげきチョッキ', 'こだわりハチマキ', 'いのちのたま', 'オボンのみ', 'きあいのタスキ', 'ふうせん', 'たつじんのおび', 'クリアチャーム', 'エレキシード']","[37.1, 26.4, 21.1, 6.6, 2.7, 2.0, 1.6, 0.9, 0.7, 0.3]","['じめん', 'フェアリー', 'ノーマル', 'ステラ', 'みず', 'ゴースト', 'はがね', 'あく', 'くさ', 'こおり']","[31.7, 15.9, 13.9, 9.1, 5.0, 5.0, 3.8, 3.4, 2.9, 2.2]"
0861-000,23,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'でんじは', 'ちょうはつ', 'すてゼリフ', 'イカサマ', 'ふいうち', 'トリック', 'ねこだまし']","[81.2, 80.5, 77.4, 43.7, 40.4, 30.3, 15.6, 11.5, 9.9, 2.9]","['しんちょう', 'わんぱく', 'いじっぱり', 'おだやか', 'なまいき', 'のんき', 'ずぶとい', 'きまぐれ', 'せっかち', 'れいせい']","[49.3, 30.2, 10.3, 4.5, 2.5, 0.7, 0.4, 0.3, 0.2, 0.2]","['いたずらごころ', 'おみとおし']","[99.7, 0.3]","['ひかりのねんど', 'こうこうのしっぽ', 'たべのこし', 'ゴツゴツメット', 'こだわりハチマキ', 'オボンのみ', 'きあいのタスキ', 'こだわりスカーフ', 'かえんだま', 'あつぞこブーツ']","[79.8, 5.9, 5.8, 3.2, 2.4, 0.6, 0.5, 0.4, 0.4, 0.3]","['ゴースト', 'ほのお', 'はがね', 'フェアリー', 'みず', 'じめん', 'ノーマル', 'あく', 'くさ', 'でんき']","[26.2, 24.1, 10.6, 9.2, 7.8, 6.4, 5.7, 5.0, 2.8, 0.7]"
