,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0991-000,8,991,0,テツノツツミ,,テツノツツミ,"['フリーズドライ', 'ハイドロポンプ', 'アンコール', 'みがわり', 'クイックターン', 'れいとうビーム', 'テラバースト', 'ちょうはつ', 'ひやみず', 'エレキフィールド']","[99.8, 98.2, 65.8, 55.8, 29.0, 24.5, 15.7, 3.8, 1.4, 1.2]","['おくびょう', 'ひかえめ', 'むじゃき', 'ずぶとい', 'せっかち', 'おだやか', 'うっかりや', 'おっとり', 'ようき', 'さみしがり']","[89.7, 7.0, 1.7, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'いのちのたま', 'こだわりスカーフ', 'ゴツゴツメット', 'たべのこし', 'とつげきチョッキ', 'ラムのみ', 'こうかくレンズ']","[63.3, 21.7, 6.3, 2.5, 1.3, 1.1, 0.7, 0.5, 0.3, 0.3]","['ゴースト', 'みず', 'こおり', 'はがね', 'フェアリー', 'じめん', 'ほのお', 'かくとう', 'どく', 'くさ']","[34.8, 33.6, 11.6, 8.9, 3.2, 3.2, 2.0, 1.0, 0.6, 0.3]"
1004-000,9,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'ふんえん', 'テラバースト', 'カタストロフィ', 'わるだくみ', 'だいもんじ', 'ねごと']","[99.3, 83.7, 59.9, 45.6, 38.2, 37.9, 10.2, 4.1, 2.7, 2.6]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'むじゃき', 'せっかち', 'きまぐれ', 'がんばりや', 'おっとり', 'すなお']","[67.6, 30.5, 0.5, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'とつげきチョッキ', 'きあいのタスキ', 'いのちのたま', 'オボンのみ', 'たべのこし', 'だっしゅつパック', 'あつぞこブーツ', 'ゴツゴツメット']","[53.5, 27.2, 11.8, 3.1, 0.9, 0.5, 0.5, 0.5, 0.2, 0.2]","['フェアリー', 'ほのお', 'ゴースト', 'くさ', 'あく', 'みず', 'ひこう', 'こおり', 'かくとう', 'でんき']","[25.1, 21.4, 21.3, 14.5, 9.6, 4.5, 1.4, 0.8, 0.4, 0.3]"
0645-001,10,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'テラバースト', 'がんせきふうじ', 'ステルスロック', 'いわなだれ', 'ストーンエッジ', 'ちょうはつ', 'ビルドアップ', 'みがわり']","[99.4, 83.2, 59.9, 39.4, 27.7, 26.4, 17.7, 9.4, 8.6, 7.7]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'のんき', 'なまいき', 'やんちゃ', 'せっかち', 'むじゃき', 'ひかえめ']","[56.7, 25.5, 14.2, 1.7, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1]",['いかく'],[100.0],"['こだわりスカーフ', 'こだわりハチマキ', 'オボンのみ', 'たべのこし', 'とつげきチョッキ', 'ゴツゴツメット', 'きあいのタスキ', 'いのちのたま', 'ラムのみ', 'おんみつマント']","[41.8, 17.0, 15.1, 8.5, 7.5, 4.0, 2.6, 0.7, 0.6, 0.5]","['ひこう', 'みず', 'フェアリー', 'はがね', 'こおり', 'じめん', 'でんき', 'ほのお', 'いわ', 'くさ']","[55.2, 17.8, 12.0, 7.2, 2.6, 2.6, 1.3, 0.6, 0.2, 0.1]"
0212-000,11,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'とんぼがえり', 'つるぎのまい', 'インファイト', 'はたきおとす', 'どろぼう', 'ダブルウイング', 'テラバースト', 'むしくい', 'つばめがえし']","[99.8, 76.5, 47.3, 37.3, 35.6, 31.5, 31.3, 12.7, 4.0, 3.8]","['いじっぱり', 'わんぱく', 'ゆうかん', 'しんちょう', 'ようき', 'のんき', 'やんちゃ', 'さみしがり', 'すなお', 'まじめ']","[89.2, 5.2, 1.9, 0.9, 0.7, 0.5, 0.2, 0.2, 0.2, 0.2]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.3, 0.4, 0.3]","['オボンのみ', 'こだわりハチマキ', 'とつげきチョッキ', 'いのちのたま', 'ゴツゴツメット', 'ラムのみ', 'きあいのタスキ', 'メタルコート', 'パンチグローブ', 'たべのこし']","[34.6, 23.7, 18.5, 6.2, 6.0, 2.9, 1.2, 1.0, 0.7, 0.7]","['はがね', 'みず', 'ひこう', 'あく', 'ほのお', 'ドラゴン', 'ノーマル', 'でんき', 'じめん', 'いわ']","[34.6, 31.1, 9.1, 6.9, 6.3, 2.4, 2.4, 1.5, 1.3, 1.1]"
0485-000,12,485,0,ヒードラン,,ヒードラン,"['だいちのちから', 'マグマストーム', 'ラスターカノン', 'テラバースト', 'ふんえん', 'おにび', 'ステルスロック', 'ヘビーボンバー', 'ちょうはつ', 'まもる']","[77.4, 60.5, 57.5, 55.7, 27.6, 24.1, 21.6, 15.0, 13.0, 10.3]","['ひかえめ', 'ずぶとい', 'おだやか', 'おくびょう', 'のんき', 'れいせい', 'なまいき', 'わんぱく', 'きまぐれ', 'まじめ']","[44.4, 25.4, 17.3, 6.2, 2.4, 1.3, 0.9, 0.3, 0.2, 0.2]","['もらいび', 'ほのおのからだ']","[82.0, 18.0]","['とつげきチョッキ', 'たべのこし', 'オボンのみ', 'とくせいガード', 'ふうせん', 'ゴツゴツメット', 'マゴのみ', 'こだわりメガネ', 'いのちのたま', 'こだわりスカーフ']","[43.0, 20.5, 14.6, 5.4, 5.4, 4.8, 1.2, 1.1, 0.6, 0.6]","['くさ', 'フェアリー', 'むし', 'ひこう', 'みず', 'ほのお', 'こおり', 'はがね', 'ゴースト', 'ドラゴン']","[51.2, 28.4, 13.9, 3.1, 1.1, 1.1, 0.3, 0.2, 0.2, 0.1]"
0445-000,13,445,0,ガブリアス,,ガブリアス,"['じしん', 'つるぎのまい', 'スケイルショット', 'アイアンヘッド', 'げきりん', 'テラバースト', 'ステルスロック', 'ドラゴンテール', 'みがわり', 'がんせきふうじ']","[96.6, 51.4, 43.6, 42.8, 30.0, 29.4, 27.0, 18.6, 15.0, 13.6]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'のんき', 'てれや', 'せっかち', 'ずぶとい']","[65.8, 21.1, 10.6, 0.4, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1]","['さめはだ', 'すながくれ']","[97.2, 2.8]","['いかさまダイス', 'オボンのみ', 'こだわりハチマキ', 'ゴツゴツメット', 'きあいのタスキ', 'おんみつマント', 'ラムのみ', 'とつげきチョッキ', 'こだわりスカーフ', 'いのちのたま']","[25.8, 15.4, 11.8, 7.9, 6.9, 5.4, 5.3, 5.1, 4.8, 3.3]","['はがね', 'フェアリー', 'ほのお', 'みず', 'こおり', 'じめん', 'どく', 'ドラゴン', 'でんき', 'ゴースト']","[48.6, 23.3, 15.9, 4.5, 2.3, 1.6, 1.1, 1.0, 0.7, 0.5]"
0902-000,14,902,0,イダイトウ,オスのすがた,イダイトウ(オス),"['おはかまいり', 'アクアジェット', 'ウェーブタックル', 'こうそくいどう', 'アクアブレイク', 'みがわり', 'クイックターン', 'テラバースト', 'もろはのずつき', 'がむしゃら']","[99.6, 94.7, 78.8, 44.3, 20.1, 16.3, 16.0, 7.2, 4.7, 4.0]","['いじっぱり', 'ようき', 'ゆうかん', 'やんちゃ', 'むじゃき', 'さみしがり', 'がんばりや', 'おくびょう', 'きまぐれ', 'わんぱく']","[64.6, 31.3, 2.8, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","['てきおうりょく', 'すいすい', 'かたやぶり']","[90.9, 8.8, 0.3]","['きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'ひかりのこな', 'こだわりハチマキ', 'とつげきチョッキ', 'しんぴのしずく', 'ふうせん', 'のろいのおふだ', 'ラムのみ']","[54.2, 19.0, 9.3, 7.1, 2.2, 2.1, 1.9, 1.2, 0.5, 0.5]","['みず', 'ゴースト', 'フェアリー', 'ノーマル', 'あく', 'かくとう', 'でんき', 'はがね', 'ドラゴン', 'ひこう']","[56.5, 22.3, 8.4, 6.6, 1.4, 1.3, 0.8, 0.6, 0.6, 0.3]"
0778-000,15,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'シャドークロー', 'のろい', 'つるぎのまい', 'ドレインパンチ', 'いたみわけ', 'おにび', 'トリックルーム', 'トリック']","[89.3, 79.9, 44.9, 43.5, 41.8, 14.7, 14.0, 13.1, 10.9, 10.8]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'しんちょう', 'おくびょう', 'のんき', 'やんちゃ', 'ずぶとい', 'まじめ']","[48.9, 40.1, 4.4, 1.6, 1.0, 1.0, 0.7, 0.4, 0.3, 0.2]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'おんみつマント', 'でんきだま', 'ひかりのこな', 'ゴツゴツメット', 'レッドカード', 'のろいのおふだ', 'オボンのみ', 'フィラのみ']","[57.2, 13.3, 6.6, 3.3, 2.6, 2.2, 1.4, 1.4, 1.3, 1.1]","['ゴースト', 'フェアリー', 'かくとう', 'くさ', 'ノーマル', 'みず', 'ほのお', 'はがね', 'じめん', 'でんき']","[46.8, 21.2, 8.2, 6.9, 5.7, 4.1, 2.7, 1.6, 0.9, 0.4]"
0892-000,16,892,0,ウーラオス,いちげきのかた,ウーラオス(いちげき),"['あんこくきょうだ', 'ふいうち', 'インファイト', 'つるぎのまい', 'ドレインパンチ', 'とんぼがえり', 'アイアンヘッド', 'みがわり', 'どくづき', 'カウンター']","[99.9, 90.8, 75.6, 62.2, 16.1, 14.7, 13.1, 6.8, 6.7, 3.5]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'やんちゃ', 'せっかち', 'まじめ', 'むじゃき', 'ゆうかん']","[68.3, 30.1, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['きあいのタスキ', 'くろいメガネ', 'こだわりハチマキ', 'こだわりスカーフ', 'パンチグローブ', 'いのちのたま', 'おんみつマント', 'ラムのみ', 'とつげきチョッキ', 'オボンのみ']","[46.1, 20.2, 13.6, 7.1, 2.6, 2.6, 1.8, 1.1, 1.0, 1.0]","['あく', 'どく', 'はがね', 'かくとう', 'ゴースト', 'フェアリー', 'ほのお', 'みず', 'ひこう', 'くさ']","[73.2, 15.1, 3.6, 2.8, 2.3, 1.6, 0.6, 0.4, 0.1, 0.1]"
0706-001,17,706,1,ヌメルゴン,ヒスイのすがた,ヌメルゴン(ヒスイ),"['ヘビーボンバー', '１０まんボルト', 'れいとうビーム', 'じしん', 'ラスターカノン', 'かえんほうしゃ', 'りゅうせいぐん', 'ボディプレス', 'たてこもる', 'ドラゴンテール']","[59.2, 49.0, 48.7, 37.9, 31.8, 29.0, 23.5, 20.3, 18.1, 17.3]","['なまいき', 'れいせい', 'ひかえめ', 'ずぶとい', 'のんき', 'おだやか', 'わんぱく', 'ゆうかん', 'しんちょう', 'いじっぱり']","[27.7, 21.9, 15.2, 9.9, 6.1, 5.1, 5.0, 2.8, 2.5, 1.7]","['そうしょく', 'シェルアーマー', 'ぬめぬめ']","[69.5, 28.8, 1.7]","['とつげきチョッキ', 'たべのこし', 'こだわりメガネ', 'カゴのみ', 'ゴツゴツメット', 'オボンのみ', 'たつじんのおび', 'いのちのたま', 'おんみつマント', 'ジャポのみ']","[71.0, 15.9, 2.9, 1.8, 1.5, 1.3, 1.3, 0.8, 0.8, 0.7]","['フェアリー', 'ひこう', 'みず', 'むし', 'はがね', 'ゴースト', 'ドラゴン', 'かくとう', 'どく', 'じめん']","[38.6, 25.4, 22.1, 3.8, 3.0, 2.4, 1.8, 0.7, 0.7, 0.6]"
0979-000,18,979,0,コノヨザル,,コノヨザル,"['ふんどのこぶし', 'ドレインパンチ', 'ステルスロック', 'ちょうはつ', 'ビルドアップ', 'いのちがけ', 'がんせきふうじ', 'アンコール', 'なげつける', 'インファイト']","[95.4, 60.3, 50.7, 42.1, 38.6, 37.7, 22.3, 10.4, 10.3, 7.3]","['ようき', 'わんぱく', 'いじっぱり', 'しんちょう', 'きまぐれ', 'むじゃき', 'ゆうかん', 'やんちゃ', 'ずぶとい', 'のんき']","[59.4, 20.6, 13.4, 4.7, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]","['やるき', 'まけんき', 'せいしんりょく']","[39.9, 33.9, 26.2]","['オボンのみ', 'きあいのタスキ', 'たべのこし', 'でんきだま', 'こだわりスカーフ', 'おんみつマント', 'パンチグローブ', 'とつげきチョッキ', 'ロゼルのみ', 'ものまねハーブ']","[28.8, 18.1, 15.0, 11.7, 5.9, 5.6, 3.2, 2.5, 2.0, 1.3]","['ほのお', 'どく', 'はがね', 'ノーマル', 'みず', 'ひこう', 'かくとう', 'フェアリー', 'でんき', 'ゴースト']","[26.8, 20.9, 20.7, 10.6, 8.6, 2.6, 2.4, 2.3, 2.0, 1.5]"
0812-000,19,812,0,ゴリランダー,,ゴリランダー,"['グラススライダー', 'はたきおとす', 'ドラムアタック', 'とんぼがえり', 'テラバースト', '１０まんばりき', 'ウッドハンマー', 'つるぎのまい', 'ドレインパンチ', 'ちょうはつ']","[77.8, 74.2, 44.8, 44.2, 42.4, 33.4, 18.4, 16.2, 12.1, 9.1]","['いじっぱり', 'ようき', 'しんちょう', 'わんぱく', 'ゆうかん', 'のんき', 'ひかえめ', 'なまいき', 'やんちゃ', 'まじめ']","[78.9, 12.8, 3.3, 3.3, 0.4, 0.3, 0.2, 0.2, 0.2, 0.1]","['グラスメイカー', 'しんりょく']","[99.7, 0.3]","['とつげきチョッキ', 'こだわりハチマキ', 'グラスシード', 'きあいのタスキ', 'いのちのたま', 'こだわりスカーフ', 'オボンのみ', 'たべのこし', 'きせきのタネ', 'グランドコート']","[32.9, 19.9, 13.9, 9.2, 7.9, 2.7, 2.2, 2.2, 2.0, 1.7]","['いわ', 'くさ', 'こおり', 'ほのお', 'みず', 'どく', 'はがね', 'ノーマル', 'フェアリー', 'かくとう']","[46.5, 20.0, 11.9, 9.1, 2.6, 2.4, 2.3, 2.0, 1.1, 0.6]"
0977-000,20,977,0,ヘイラッシャ,,ヘイラッシャ,"['ウェーブタックル', 'あくび', 'じわれ', 'まもる', 'ねむる', 'ゆきなだれ', 'ねごと', 'ヘビーボンバー', 'アクアブレイク', 'じしん']","[64.6, 63.0, 59.6, 55.0, 48.2, 27.5, 22.5, 12.5, 12.1, 9.6]","['わんぱく', 'いじっぱり', 'しんちょう', 'ずぶとい', 'のんき', 'ゆうかん', 'なまいき', 'がんばりや', 'まじめ', 'ひかえめ']","[82.5, 5.5, 4.7, 3.1, 1.8, 0.6, 0.5, 0.2, 0.2, 0.2]","['てんねん', 'どんかん', 'みずのベール']","[99.1, 0.5, 0.4]","['たべのこし', 'ゴツゴツメット', 'とつげきチョッキ', 'カゴのみ', 'おんみつマント', 'オボンのみ', 'こだわりハチマキ', 'ラムのみ', 'せんせいのツメ', 'とくせいガード']","[68.2, 21.2, 2.9, 2.5, 1.7, 1.1, 0.9, 0.4, 0.2, 0.2]","['フェアリー', 'くさ', 'はがね', 'どく', 'ドラゴン', 'ほのお', 'でんき', 'みず', 'じめん', 'かくとう']","[56.3, 14.9, 5.9, 3.8, 3.4, 2.7, 2.4, 2.2, 2.1, 1.6]"
0479-002,21,479,2,ロトム,ウォッシュロトム,ウォッシュロトム,"['ハイドロポンプ', 'ボルトチェンジ', 'おにび', 'トリック', 'ほうでん', '１０まんボルト', 'イカサマ', 'テラバースト', 'でんじは', 'シャドーボール']","[94.0, 89.8, 51.6, 48.9, 25.3, 20.1, 16.0, 15.6, 13.2, 5.8]","['ずぶとい', 'ひかえめ', 'おくびょう', 'おだやか', 'のんき', 'きまぐれ', 'わんぱく', 'なまいき', 'うっかりや', 'すなお']","[38.6, 36.7, 19.1, 2.8, 0.9, 0.3, 0.3, 0.1, 0.1, 0.1]",['ふゆう'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'オボンのみ', 'ゴツゴツメット', 'とつげきチョッキ', 'たべのこし', 'ひかりのねんど', 'こうかくレンズ', 'おんみつマント', 'こうこうのしっぽ']","[29.7, 21.4, 19.6, 15.4, 5.1, 3.7, 1.1, 1.1, 0.7, 0.3]","['はがね', 'ゴースト', 'フェアリー', 'でんき', 'ほのお', 'どく', 'こおり', 'くさ', 'みず', 'ひこう']","[32.8, 22.9, 18.5, 14.4, 3.4, 2.2, 1.7, 1.0, 0.8, 0.7]"
