,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
1000-000,8,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'じこさいせい', 'トリック', 'わるだくみ', 'でんじは', 'たたりめ', '１０まんボルト', 'テラバースト', 'みがわり']","[87.2, 75.4, 56.6, 42.1, 39.6, 22.0, 18.5, 16.4, 9.8, 9.1]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'なまいき', 'おっとり', 'れいせい', 'まじめ', 'むじゃき', 'うっかりや']","[39.1, 28.9, 27.9, 2.9, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'ゴツゴツメット', 'おんみつマント', 'たべのこし', 'ふうせん', 'とつげきチョッキ', 'じゃくてんほけん', 'オボンのみ', 'いのちのたま']","[25.0, 22.0, 19.4, 15.7, 7.7, 2.0, 1.7, 0.8, 0.8, 0.7]","['みず', 'ひこう', 'はがね', 'かくとう', 'ノーマル', 'フェアリー', 'ゴースト', 'ドラゴン', 'あく', 'ステラ']","[35.4, 26.7, 12.8, 7.4, 7.3, 4.3, 3.4, 1.1, 0.4, 0.3]"
0645-001,9,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'がんせきふうじ', 'ステルスロック', 'テラバースト', 'ちょうはつ', 'くさむすび', 'じわれ', 'いわなだれ', 'ストーンエッジ']","[99.4, 88.6, 55.8, 38.3, 37.6, 19.6, 14.6, 12.8, 9.8, 6.7]","['いじっぱり', 'ようき', 'しんちょう', 'ゆうかん', 'わんぱく', 'なまいき', 'のんき', 'むじゃき', 'まじめ', 'おくびょう']","[35.2, 24.2, 21.0, 7.5, 5.7, 5.1, 0.2, 0.1, 0.1, 0.1]",['いかく'],[100.0],"['とつげきチョッキ', 'オボンのみ', 'こだわりスカーフ', 'きあいのタスキ', 'こだわりハチマキ', 'ゴツゴツメット', 'たべのこし', 'いのちのたま', 'フィラのみ', 'でんきだま']","[32.5, 26.4, 21.1, 8.0, 7.1, 1.3, 1.2, 0.4, 0.3, 0.2]","['ひこう', 'はがね', 'こおり', 'みず', 'ほのお', 'フェアリー', 'じめん', 'くさ', 'でんき', 'どく']","[35.8, 25.6, 16.1, 10.8, 4.3, 3.9, 1.5, 0.7, 0.6, 0.3]"
1004-000,10,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'テラバースト', 'ふんえん', 'わるだくみ', 'おにび', 'みがわり', 'ちょうはつ']","[99.2, 79.4, 68.6, 49.2, 38.2, 16.2, 11.4, 10.5, 7.9, 6.1]","['ひかえめ', 'おくびょう', 'ずぶとい', 'うっかりや', 'おだやか', 'おっとり', 'むじゃき', 'せっかち', 'まじめ', 'おとなしい']","[70.0, 28.4, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'きあいのタスキ', 'とつげきチョッキ', 'いのちのたま', 'ジャポのみ', 'ラムのみ', 'だっしゅつパック', 'たべのこし', 'あつぞこブーツ']","[46.5, 31.3, 11.7, 2.7, 1.2, 1.2, 1.1, 1.0, 0.6, 0.3]","['ほのお', 'フェアリー', 'あく', 'くさ', 'ゴースト', 'こおり', 'ひこう', 'みず', 'ステラ', 'かくとう']","[26.3, 20.2, 18.6, 13.6, 9.0, 7.5, 1.3, 1.3, 0.9, 0.3]"
0212-000,11,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'つるぎのまい', 'とんぼがえり', 'はたきおとす', 'ダブルウイング', 'インファイト', 'テラバースト', 'どろぼう', 'バトンタッチ', 'くさわけ']","[99.8, 64.3, 61.1, 58.3, 56.0, 32.0, 5.7, 4.4, 1.8, 1.7]","['いじっぱり', 'わんぱく', 'ゆうかん', 'のんき', 'しんちょう', 'ようき', 'なまいき', 'やんちゃ', 'さみしがり', 'きまぐれ']","[83.0, 6.1, 3.0, 2.2, 1.9, 1.2, 0.8, 0.5, 0.2, 0.2]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.4, 0.4, 0.2]","['オボンのみ', 'とつげきチョッキ', 'こだわりハチマキ', 'たべのこし', 'いのちのたま', 'ゴツゴツメット', 'ラムのみ', 'メタルコート', 'きあいのタスキ', 'パンチグローブ']","[43.9, 13.7, 13.7, 7.0, 5.8, 4.5, 3.7, 1.1, 1.1, 0.7]","['ひこう', 'みず', 'はがね', 'あく', 'ほのお', 'ドラゴン', 'じめん', 'かくとう', 'ノーマル', 'フェアリー']","[28.3, 21.9, 17.4, 12.1, 10.7, 3.4, 1.1, 1.1, 0.7, 0.7]"
0730-000,12,730,0,アシレーヌ,,アシレーヌ,"['ムーンフォース', 'うたかたのアリア', 'アクアジェット', 'クイックターン', 'アンコール', 'サイコノイズ', 'めいそう', 'みがわり', 'エナジーボール', 'ドレインキッス']","[94.3, 80.8, 63.0, 38.7, 36.8, 28.8, 10.5, 6.7, 6.6, 5.3]","['ひかえめ', 'ずぶとい', 'れいせい', 'のんき', 'おっとり', 'おだやか', 'おくびょう', 'なまいき', 'せっかち', 'まじめ']","[62.3, 22.8, 4.4, 2.8, 2.1, 1.9, 1.2, 0.7, 0.4, 0.2]","['げきりゅう', 'うるおいボイス']","[86.7, 13.3]","['とつげきチョッキ', 'ゴツゴツメット', 'オボンのみ', 'きあいのタスキ', 'たべのこし', 'こだわりメガネ', 'のどスプレー', 'おんみつマント', 'イバンのみ', 'ソクノのみ']","[40.0, 15.9, 13.0, 12.1, 11.6, 1.7, 1.1, 0.9, 0.7, 0.3]","['ほのお', 'どく', 'はがね', 'みず', 'くさ', 'じめん', 'フェアリー', 'ステラ', 'でんき', 'ドラゴン']","[30.3, 29.9, 12.4, 11.8, 5.1, 3.0, 2.9, 1.6, 1.2, 0.8]"
1021-000,13,1021,0,タケルライコ,,タケルライコ,"['じんらい', '１０まんボルト', 'りゅうせいぐん', 'めいそう', 'りゅうのはどう', 'ボルトチェンジ', 'テラバースト', 'ほうでん', 'ヘビーボンバー', 'ライジングボルト']","[98.2, 50.9, 47.5, 46.7, 43.5, 40.3, 31.4, 26.1, 8.4, 1.0]","['ひかえめ', 'おくびょう', 'れいせい', 'ずぶとい', 'おだやか', 'がんばりや', 'のんき', 'てれや', 'うっかりや', 'なまいき']","[79.6, 8.8, 7.0, 2.8, 0.4, 0.2, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['たべのこし', 'こだわりメガネ', 'ブーストエナジー', 'オボンのみ', 'ゴツゴツメット', 'ウイのみ', 'とつげきチョッキ', 'じゃくてんほけん', 'こだわりスカーフ', 'フィラのみ']","[24.0, 19.3, 15.0, 12.0, 10.5, 5.3, 4.4, 1.3, 1.3, 1.2]","['フェアリー', 'でんき', 'こおり', 'みず', 'はがね', 'ステラ', 'ひこう', 'むし', 'ノーマル', 'くさ']","[45.2, 15.8, 14.8, 11.2, 5.1, 4.8, 0.9, 0.6, 0.4, 0.3]"
0991-000,14,991,0,テツノツツミ,,テツノツツミ,"['フリーズドライ', 'ハイドロポンプ', 'アンコール', 'クイックターン', 'みがわり', 'れいとうビーム', 'テラバースト', 'ちょうはつ', 'ふぶき', 'エレキフィールド']","[99.4, 97.8, 69.0, 44.4, 35.1, 26.4, 14.0, 4.7, 2.4, 0.9]","['おくびょう', 'ひかえめ', 'むじゃき', 'ずぶとい', 'うっかりや', 'せっかち', 'がんばりや', 'おだやか', 'まじめ', 'ようき']","[87.8, 8.8, 1.4, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'あつぞこブーツ', 'きあいのタスキ', 'いのちのたま', 'ゴツゴツメット', 'こだわりスカーフ', 'たべのこし', 'しんぴのしずく', 'とけないこおり']","[43.1, 20.3, 19.6, 8.0, 3.7, 0.7, 0.7, 0.6, 0.5, 0.5]","['みず', 'ゴースト', 'こおり', 'はがね', 'ステラ', 'じめん', 'ほのお', 'かくとう', 'フェアリー', 'どく']","[35.2, 33.8, 9.9, 6.7, 4.3, 4.0, 2.0, 1.3, 1.0, 0.7]"
1005-000,15,1005,0,トドロクツキ,,トドロクツキ,"['はたきおとす', 'りゅうのまい', 'アクロバット', 'げきりん', 'とんぼがえり', 'アイアンヘッド', 'じしん', 'みがわり', 'はねやすめ', 'テラバースト']","[91.9, 59.4, 49.6, 33.6, 29.6, 28.4, 22.4, 18.4, 17.7, 14.9]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'むじゃき', 'まじめ', 'やんちゃ', 'さみしがり', 'せっかち', 'おくびょう']","[60.8, 37.1, 0.9, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりハチマキ', 'いかさまダイス', 'こだわりスカーフ', 'いのちのたま', 'りゅうのキバ', 'オボンのみ', 'ラムのみ', 'ゴツゴツメット', 'クリアチャーム']","[52.4, 32.6, 8.0, 1.7, 1.0, 0.9, 0.5, 0.5, 0.4, 0.4]","['ひこう', 'はがね', 'どく', 'ほのお', 'フェアリー', 'ドラゴン', 'じめん', 'あく', 'でんき', 'ゴースト']","[51.5, 21.8, 15.0, 2.2, 1.9, 1.7, 1.6, 1.5, 1.4, 0.8]"
0892-000,16,892,0,ウーラオス,いちげきのかた,ウーラオス(いちげき),"['あんこくきょうだ', 'ふいうち', 'インファイト', 'つるぎのまい', 'ドレインパンチ', 'とんぼがえり', 'どくづき', 'アイアンヘッド', 'ちょうはつ', 'ビルドアップ']","[99.9, 83.6, 57.2, 54.5, 39.3, 19.3, 12.8, 11.5, 5.1, 3.5]","['いじっぱり', 'ようき', 'やんちゃ', 'まじめ', 'しんちょう', 'わんぱく', 'せっかち', 'ゆうかん', 'さみしがり', 'てれや']","[79.0, 18.4, 0.5, 0.4, 0.3, 0.3, 0.2, 0.2, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'くろいメガネ', 'いのちのたま', 'パンチグローブ', 'オボンのみ', 'ラムのみ', 'とつげきチョッキ', 'たべのこし']","[52.4, 17.9, 10.2, 5.5, 2.7, 2.7, 2.2, 1.4, 1.4, 1.1]","['あく', 'どく', 'ゴースト', 'はがね', 'かくとう', 'みず', 'フェアリー', 'ほのお', 'でんき', 'ステラ']","[52.8, 20.8, 15.3, 5.1, 2.0, 1.5, 0.8, 0.5, 0.4, 0.3]"
1003-000,17,1003,0,ディンルー,,ディンルー,"['じしん', 'ステルスロック', 'ふきとばし', 'カタストロフィ', 'ヘビーボンバー', 'テラバースト', 'しっぺがえし', 'まきびし', 'じわれ', 'まもる']","[82.6, 72.8, 71.4, 57.6, 27.5, 16.3, 14.1, 11.4, 10.4, 9.0]","['わんぱく', 'いじっぱり', 'しんちょう', 'のんき', 'ずぶとい', 'ゆうかん', 'なまいき', 'おだやか', 'きまぐれ', 'ようき']","[54.2, 27.9, 12.2, 1.1, 1.1, 1.0, 0.8, 0.2, 0.2, 0.2]",['わざわいのうつわ'],[100.0],"['オボンのみ', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ', 'フィラのみ', 'ゴツゴツメット', 'じゃくてんほけん', 'メンタルハーブ', 'ウイのみ', 'カゴのみ']","[37.3, 28.3, 20.5, 6.0, 1.8, 1.2, 1.0, 1.0, 0.7, 0.4]","['どく', 'フェアリー', 'みず', 'はがね', 'でんき', 'ほのお', 'じめん', 'ひこう', 'こおり', 'くさ']","[56.4, 28.3, 4.0, 3.2, 2.7, 1.3, 1.2, 1.1, 0.6, 0.4]"
0902-000,18,902,0,イダイトウ,オスのすがた,イダイトウ(オス),"['おはかまいり', 'アクアジェット', 'ウェーブタックル', 'こらえる', 'みがわり', 'こうそくいどう', 'テラバースト', 'クイックターン', 'アクアブレイク', 'もろはのずつき']","[99.7, 97.7, 94.0, 26.9, 24.0, 20.0, 10.6, 8.3, 5.3, 3.9]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'おとなしい', 'さみしがり', 'やんちゃ', 'がんばりや', 'むじゃき', 'まじめ']","[78.8, 17.2, 2.7, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","['てきおうりょく', 'すいすい', 'かたやぶり']","[83.7, 15.9, 0.4]","['きあいのタスキ', 'イバンのみ', 'いのちのたま', 'こだわりスカーフ', 'とつげきチョッキ', 'ひかりのこな', 'こだわりハチマキ', 'しんぴのしずく', 'オボンのみ', 'のろいのおふだ']","[33.5, 26.6, 15.9, 9.4, 4.4, 4.1, 1.6, 1.3, 0.8, 0.4]","['ステラ', 'みず', 'フェアリー', 'ゴースト', 'ノーマル', 'じめん', 'かくとう', 'あく', 'ドラゴン', 'でんき']","[25.8, 25.3, 23.4, 19.2, 1.9, 1.3, 1.2, 0.3, 0.3, 0.3]"
0038-001,19,38,1,キュウコン,アローラのすがた,キュウコン(アローラ),"['オーロラベール', 'アンコール', 'ムーンフォース', 'ふぶき', 'フリーズドライ', 'ミストフィールド', 'かなしばり', 'いたみわけ', 'こごえるかぜ', 'テラバースト']","[98.2, 85.2, 83.2, 44.3, 31.7, 13.1, 7.7, 6.1, 5.9, 4.6]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'ようき', 'まじめ', 'てれや', 'がんばりや', 'むじゃき', 'きまぐれ']","[91.5, 4.1, 2.0, 0.6, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]","['ゆきふらし', 'ゆきがくれ']","[99.8, 0.2]","['ひかりのねんど', 'ゴツゴツメット', 'つめたいいわ', 'こだわりメガネ', 'きあいのタスキ', 'じゃくてんほけん', 'いのちのたま', 'こだわりスカーフ', 'たべのこし', 'メンタルハーブ']","[86.4, 9.0, 1.4, 0.8, 0.6, 0.2, 0.2, 0.1, 0.1, 0.1]","['みず', 'ほのお', 'はがね', 'こおり', 'じめん', 'どく', 'ゴースト', 'フェアリー', 'でんき', 'ドラゴン']","[45.9, 31.4, 7.8, 6.6, 2.2, 1.7, 1.3, 0.6, 0.5, 0.4]"
0903-000,20,903,0,オオニューラ,,オオニューラ,"['フェイタルクロー', 'インファイト', 'ねこだまし', 'つるぎのまい', 'どくびし', 'シャドークロー', 'アクロバット', 'テラバースト', 'とんぼがえり', 'ほのおのパンチ']","[93.3, 93.2, 42.1, 34.1, 28.8, 27.8, 18.1, 14.7, 8.0, 7.7]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'やんちゃ', 'しんちょう', 'むじゃき', 'おだやか', 'がんばりや', 'ひかえめ']","[62.0, 33.0, 2.6, 0.4, 0.4, 0.4, 0.2, 0.1, 0.1, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[69.0, 30.6, 0.3]","['きあいのタスキ', 'サイコシード', 'ノーマルジュエル', 'オボンのみ', 'グラスシード', 'こだわりスカーフ', 'レッドカード', 'でかいきんのたま', 'ふうせん', 'こだわりハチマキ']","[30.7, 20.2, 16.3, 13.4, 6.3, 3.2, 1.3, 1.3, 1.2, 0.9]","['ひこう', 'ゴースト', 'みず', 'こおり', 'かくとう', 'ステラ', 'あく', 'ほのお', 'じめん', 'どく']","[28.9, 26.0, 11.0, 8.1, 6.7, 4.1, 3.6, 3.3, 3.2, 2.9]"
0594-000,21,594,0,ママンボウ,,ママンボウ,"['クイックターン', 'ミラーコート', 'ねっとう', 'アクアジェット', 'こごえるかぜ', 'ねがいごと', 'まもる', 'じゃれつく', 'アクアブレイク', 'うずしお']","[99.2, 81.7, 69.1, 64.8, 29.7, 19.7, 12.9, 8.9, 3.7, 2.3]","['のんき', 'なまいき', 'ずぶとい', 'しんちょう', 'おだやか', 'わんぱく', 'ゆうかん', 'いじっぱり', 'まじめ', 'ようき']","[53.1, 41.7, 1.3, 1.1, 0.8, 0.8, 0.4, 0.2, 0.1, 0.1]","['さいせいりょく', 'いやしのこころ', 'うるおいボディ']","[99.6, 0.2, 0.2]","['とつげきチョッキ', 'たべのこし', 'ゴツゴツメット', 'オボンのみ', 'こだわりハチマキ', 'レッドカード', 'ひかりのこな', 'おんみつマント', 'しんぴのしずく', 'しめったいわ']","[83.1, 10.0, 5.2, 0.6, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]","['どく', 'フェアリー', 'みず', 'はがね', 'ほのお', 'くさ', 'ドラゴン', 'でんき', 'ゴースト', 'ノーマル']","[80.7, 11.5, 1.6, 1.4, 1.2, 1.1, 0.8, 0.6, 0.4, 0.2]"
