,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0212-000,11,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'とんぼがえり', 'はたきおとす', 'つるぎのまい', 'ダブルウイング', 'インファイト', 'かわらわり', 'テラバースト', 'どろぼう', 'カウンター']","[99.9, 83.5, 80.9, 48.4, 45.5, 20.2, 4.1, 3.7, 1.9, 1.6]","['いじっぱり', 'ゆうかん', 'わんぱく', 'しんちょう', 'のんき', 'なまいき', 'ようき', 'やんちゃ', 'きまぐれ', 'てれや']","[71.2, 11.5, 10.4, 2.2, 1.9, 0.9, 0.7, 0.3, 0.1, 0.1]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.2, 0.6, 0.2]","['ゴツゴツメット', 'こだわりハチマキ', 'オボンのみ', 'とつげきチョッキ', 'きあいのタスキ', 'たべのこし', 'いのちのたま', 'ラムのみ', 'メタルコート', 'パンチグローブ']","[27.7, 26.5, 17.1, 15.0, 3.3, 3.2, 2.6, 0.9, 0.9, 0.4]","['ひこう', 'あく', 'はがね', 'みず', 'ノーマル', 'ほのお', 'じめん', 'ドラゴン', 'ステラ', 'フェアリー']","[32.1, 19.1, 15.7, 10.7, 9.8, 4.4, 3.9, 1.4, 0.6, 0.5]"
1017-000,12,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'じゃれつく', 'アンコール', 'がんせきふうじ', 'はたきおとす', 'やどりぎのタネ', 'でんこうせっか', 'みがわり']","[93.6, 66.4, 39.2, 24.8, 22.2, 20.1, 18.5, 15.4, 14.6, 13.9]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'おっとり']","[48.3, 37.1, 8.4, 3.4, 2.3, 0.1, 0.1, 0.1, 0.0, 0.0]",['まけんき'],"[57.7, 17.9, 12.4, 12.1]","['いかさまダイス', 'こだわりハチマキ', 'きあいのタスキ', 'たべのこし', 'とつげきチョッキ', 'いのちのたま', 'こだわりスカーフ']","[43.2, 22.5, 12.6, 7.2, 5.4, 4.5, 4.5]",['くさ'],"[56.6, 23.0, 15.6, 4.8]"
1017-001,12,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'じゃれつく', 'アンコール', 'がんせきふうじ', 'はたきおとす', 'やどりぎのタネ', 'でんこうせっか', 'みがわり']","[93.6, 66.4, 39.2, 24.8, 22.2, 20.1, 18.5, 15.4, 14.6, 13.9]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'おっとり']","[48.3, 37.1, 8.4, 3.4, 2.3, 0.1, 0.1, 0.1, 0.0, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,12,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'じゃれつく', 'アンコール', 'がんせきふうじ', 'はたきおとす', 'やどりぎのタネ', 'でんこうせっか', 'みがわり']","[93.6, 66.4, 39.2, 24.8, 22.2, 20.1, 18.5, 15.4, 14.6, 13.9]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'おっとり']","[48.3, 37.1, 8.4, 3.4, 2.3, 0.1, 0.1, 0.1, 0.0, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,12,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'じゃれつく', 'アンコール', 'がんせきふうじ', 'はたきおとす', 'やどりぎのタネ', 'でんこうせっか', 'みがわり']","[93.6, 66.4, 39.2, 24.8, 22.2, 20.1, 18.5, 15.4, 14.6, 13.9]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'おっとり']","[48.3, 37.1, 8.4, 3.4, 2.3, 0.1, 0.1, 0.1, 0.0, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0645-001,13,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'ステルスロック', 'がんせきふうじ', 'テラバースト', 'ちょうはつ', 'かみくだく', 'くさむすび', 'いわなだれ', 'かわらわり']","[98.3, 91.8, 42.8, 41.0, 27.8, 24.9, 18.9, 11.9, 8.2, 8.1]","['いじっぱり', 'わんぱく', 'ようき', 'ゆうかん', 'しんちょう', 'のんき', 'なまいき', 'ずぶとい', 'やんちゃ', 'むじゃき']","[29.4, 26.2, 20.4, 12.0, 6.0, 3.0, 1.9, 0.1, 0.1, 0.1]",['いかく'],[100.0],"['とつげきチョッキ', 'ゴツゴツメット', 'こだわりスカーフ', 'オボンのみ', 'こだわりハチマキ', 'きあいのタスキ', 'たべのこし', 'ラムのみ', 'いのちのたま', 'おんみつマント']","[30.5, 24.1, 17.5, 14.4, 6.8, 4.4, 0.6, 0.3, 0.3, 0.2]","['みず', 'ひこう', 'フェアリー', 'はがね', 'くさ', 'ほのお', 'ノーマル', 'じめん', 'こおり', 'あく']","[22.7, 19.8, 16.6, 16.4, 6.6, 6.4, 5.0, 2.3, 2.3, 0.5]"
1004-000,14,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'テラバースト', 'バークアウト', 'ふんえん', 'ニトロチャージ', 'カタストロフィ', 'おにび']","[99.4, 84.6, 75.1, 40.3, 34.9, 20.1, 19.7, 5.7, 3.5, 3.4]","['ひかえめ', 'おくびょう', 'おっとり', 'おだやか', 'うっかりや', 'せっかち', 'ずぶとい', 'まじめ', 'むじゃき', 'のんき']","[76.1, 20.6, 1.0, 0.6, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'とつげきチョッキ', 'こだわりメガネ', 'きあいのタスキ', 'いのちのたま', 'たべのこし', 'オボンのみ', 'ラムのみ', 'だっしゅつパック', 'あつぞこブーツ']","[60.5, 16.7, 16.4, 3.5, 0.6, 0.4, 0.2, 0.2, 0.2, 0.2]","['ほのお', 'くさ', 'フェアリー', 'ゴースト', 'あく', 'じめん', 'ステラ', 'いわ', 'みず', 'こおり']","[33.0, 23.8, 16.0, 9.6, 8.7, 2.3, 1.5, 1.1, 1.1, 0.9]"
0472-000,15,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'ちょうはつ', 'どくびし', 'はたきおとす', 'じならし', 'つるぎのまい', 'ステルスロック']","[94.0, 89.7, 82.0, 72.1, 23.0, 12.7, 10.2, 3.3, 2.1, 2.0]","['わんぱく', 'ようき', 'しんちょう', 'いじっぱり', 'おくびょう', 'ずぶとい', 'きまぐれ', 'おだやか', 'のんき', 'てれや']","[48.7, 27.8, 14.6, 3.4, 3.0, 0.7, 0.4, 0.2, 0.2, 0.1]","['ポイズンヒール', 'すながくれ', 'かいりきバサミ']","[97.3, 1.5, 1.1]","['どくどくだま', 'きあいのタスキ', 'でんきだま', 'こだわりスカーフ', 'ひかりのこな', 'いかさまダイス', 'しろいハーブ', 'こだわりハチマキ', 'アッキのみ', 'オボンのみ']","[95.4, 3.4, 0.7, 0.2, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0]","['はがね', 'みず', 'フェアリー', 'あく', 'ノーマル', 'ほのお', 'ドラゴン', 'ひこう', 'じめん', 'どく']","[60.0, 19.3, 7.8, 6.2, 3.6, 0.9, 0.5, 0.4, 0.4, 0.3]"
0970-000,16,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'だいちのちから', 'マッドショット', 'どくびし', 'こらえる', 'マジカルシャイン', 'メテオビーム', 'エナジーボール']","[63.8, 63.4, 46.4, 37.4, 34.3, 30.6, 19.4, 17.3, 16.8, 16.3]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'ようき', 'わんぱく', 'しんちょう', 'せっかち', 'むじゃき', 'さみしがり']","[35.3, 32.3, 22.0, 3.9, 2.3, 1.0, 0.4, 0.4, 0.3, 0.2]","['どくげしょう', 'ふしょく']","[97.1, 2.9]","['レッドカード', 'きあいのタスキ', 'パワフルハーブ', 'ふうせん', 'とつげきチョッキ', 'こだわりスカーフ', 'ゴツゴツメット', 'くろいヘドロ', 'たべのこし', 'エレキシード']","[38.3, 33.6, 12.4, 4.6, 3.5, 1.3, 0.9, 0.7, 0.6, 0.6]","['くさ', 'フェアリー', 'じめん', 'ひこう', 'みず', 'ゴースト', 'あく', 'どく', 'ノーマル', 'いわ']","[42.2, 26.9, 12.4, 4.9, 3.4, 2.5, 2.0, 1.7, 1.3, 0.7]"
0903-000,17,903,0,オオニューラ,,オオニューラ,"['インファイト', 'フェイタルクロー', 'ねこだまし', 'アクロバット', 'つるぎのまい', 'シャドークロー', 'どくびし', 'はやてがえし', 'ちょうはつ', 'テラバースト']","[88.8, 82.8, 40.4, 34.0, 30.6, 26.5, 17.3, 15.8, 14.6, 14.6]","['いじっぱり', 'ようき', 'やんちゃ', 'わんぱく', 'さみしがり', 'むじゃき', 'しんちょう', 'せっかち', 'ゆうかん', 'てれや']","[73.3, 14.5, 7.2, 1.5, 0.8, 0.8, 0.6, 0.3, 0.2, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[91.3, 8.5, 0.2]","['ノーマルジュエル', 'エレキシード', 'きあいのタスキ', 'チイラのみ', 'オボンのみ', 'サイコシード', 'こだわりスカーフ', 'でんきだま', 'グラスシード', 'ふうせん']","[30.4, 28.9, 22.7, 6.6, 2.5, 2.0, 1.4, 1.1, 1.0, 1.0]","['ひこう', 'かくとう', 'じめん', 'ステラ', 'ゴースト', 'フェアリー', 'こおり', 'あく', 'みず', 'でんき']","[45.4, 10.5, 10.4, 9.8, 9.5, 4.4, 3.4, 1.8, 1.6, 0.9]"
0888-000,18,888,0,ザシアン,れきせんのゆうしゃ,ザシアン(れきせん),"['アイアンヘッド', 'じゃれつく', 'つるぎのまい', 'テラバースト', 'くさわけ', 'インファイト', 'でんこうせっか', 'みがわり', 'ワイルドボルト', 'せいなるつるぎ']","[98.1, 64.3, 57.4, 56.7, 44.1, 26.2, 17.0, 11.8, 7.7, 7.4]","['ようき', 'いじっぱり', 'しんちょう', 'むじゃき', 'さみしがり', 'やんちゃ', 'わんぱく', 'てれや', 'せっかち', 'まじめ']","[50.1, 48.6, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふとうのけん'],[100.0],"['くちたけん', 'こだわりハチマキ', 'いのちのたま', 'こだわりスカーフ', 'とつげきチョッキ', 'たべのこし', 'ぼうごパット', 'オボンのみ', 'ラムのみ', 'クリアチャーム']","[99.4, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['じめん', 'みず', 'でんき', 'ステラ', 'フェアリー', 'ノーマル', 'いわ', 'くさ', 'かくとう', 'はがね']","[26.5, 21.8, 20.3, 17.0, 5.9, 3.9, 1.0, 0.9, 0.7, 0.7]"
0861-000,19,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'でんじは', 'すてゼリフ', 'ちょうはつ', 'トリック', 'イカサマ', 'ふいうち', 'ねこだまし']","[87.4, 85.0, 79.5, 43.8, 33.8, 26.5, 13.1, 12.9, 6.2, 4.2]","['わんぱく', 'しんちょう', 'いじっぱり', 'おだやか', 'のんき', 'ようき', 'ずぶとい', 'ゆうかん', 'なまいき', 'てれや']","[39.2, 38.7, 9.1, 7.0, 1.1, 0.9, 0.7, 0.5, 0.4, 0.4]","['いたずらごころ', 'おみとおし', 'わるいてぐせ']","[99.6, 0.3, 0.1]","['ひかりのねんど', 'こうこうのしっぽ', 'たべのこし', 'こだわりハチマキ', 'オボンのみ', 'きあいのタスキ', 'こだわりスカーフ', 'ゴツゴツメット', 'だっしゅつボタン', 'こうかくレンズ']","[82.0, 8.8, 3.2, 1.8, 0.8, 0.7, 0.6, 0.4, 0.2, 0.2]","['ほのお', 'はがね', 'じめん', 'どく', 'あく', 'フェアリー', 'ゴースト', 'みず', 'かくとう', 'ドラゴン']","[35.8, 16.1, 14.5, 6.9, 6.2, 6.2, 5.6, 3.7, 0.8, 0.7]"
0911-000,20,911,0,ラウドボーン,,ラウドボーン,"['フレアソング', 'なまける', 'おにび', 'たたりめ', 'あくび', 'シャドーボール', 'だいちのちから', 'まもる', 'みわくのボイス', 'テラバースト']","[99.3, 95.3, 55.4, 46.0, 41.0, 19.8, 14.3, 9.9, 3.5, 3.2]","['ずぶとい', 'ひかえめ', 'おだやか', 'のんき', 'わんぱく', 'れいせい', 'おくびょう', 'なまいき', 'すなお', 'がんばりや']","[87.1, 6.6, 3.3, 0.6, 0.5, 0.4, 0.2, 0.2, 0.1, 0.1]","['てんねん', 'もうか']","[98.9, 1.1]","['たべのこし', 'あつぞこブーツ', 'バンジのみ', 'ゴツゴツメット', 'オボンのみ', 'おんみつマント', 'フィラのみ', 'のどスプレー', 'ふうせん', 'アッキのみ']","[29.8, 19.8, 12.4, 11.4, 10.4, 3.1, 2.2, 1.1, 1.1, 1.0]","['みず', 'フェアリー', 'ノーマル', 'どく', 'くさ', 'ほのお', 'ひこう', 'あく', 'はがね', 'じめん']","[36.4, 27.7, 13.9, 9.1, 4.0, 3.5, 1.4, 1.3, 0.7, 0.7]"
0990-000,21,990,0,テツノワダチ,,テツノワダチ,"['はたきおとす', 'じしん', 'アイアンヘッド', 'がむしゃら', 'ステルスロック', 'アイススピナー', 'じならし', 'こうそくスピン', 'ボルトチェンジ', 'テラバースト']","[85.3, 80.0, 75.8, 36.1, 29.1, 22.4, 18.6, 17.7, 9.9, 8.9]","['ようき', 'いじっぱり', 'しんちょう', 'おとなしい', 'わんぱく', 'やんちゃ', 'おくびょう', 'むじゃき', 'せっかち', 'すなお']","[75.0, 16.5, 5.0, 1.2, 0.8, 0.3, 0.2, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['とつげきチョッキ', 'ブーストエナジー', 'きあいのタスキ', 'オボンのみ', 'こだわりハチマキ', 'こだわりスカーフ', 'いのちのたま', 'ふうせん', 'ゴツゴツメット', 'たつじんのおび']","[47.4, 43.5, 2.3, 1.7, 1.0, 0.9, 0.7, 0.5, 0.4, 0.3]","['フェアリー', 'ノーマル', 'ゴースト', 'みず', 'じめん', 'くさ', 'はがね', 'ひこう', 'でんき', 'あく']","[28.9, 16.1, 12.7, 11.8, 8.7, 6.3, 4.5, 3.7, 3.5, 0.8]"
