,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0706-001,11,706,1,ヌメルゴン,ヒスイのすがた,ヌメルゴン(ヒスイ),"['ラスターカノン', 'れいとうビーム', 'ヘビーボンバー', 'じしん', 'りゅうせいぐん', 'ボディプレス', 'アシッドボム', 'たてこもる', '１０まんボルト', 'かえんほうしゃ']","[46.9, 44.3, 42.7, 41.6, 41.4, 29.5, 28.2, 26.3, 21.3, 13.6]","['ひかえめ', 'れいせい', 'ずぶとい', 'なまいき', 'おだやか', 'のんき', 'わんぱく', 'ゆうかん', 'しんちょう', 'いじっぱり']","[22.7, 22.5, 15.6, 11.4, 8.5, 6.0, 3.8, 2.6, 2.5, 2.3]","['そうしょく', 'シェルアーマー', 'ぬめぬめ']","[58.1, 39.5, 2.4]","['とつげきチョッキ', 'たべのこし', 'こだわりメガネ', 'ゴツゴツメット', 'オボンのみ', 'カゴのみ', 'いのちのたま', 'たつじんのおび', 'だっしゅつパック', 'ウイのみ']","[62.2, 24.2, 2.4, 2.2, 1.9, 1.7, 0.7, 0.6, 0.5, 0.5]","['ひこう', 'フェアリー', 'みず', 'ゴースト', 'むし', 'はがね', 'ドラゴン', 'かくとう', 'じめん', 'どく']","[36.0, 33.0, 14.6, 5.0, 3.2, 3.1, 2.0, 0.9, 0.8, 0.8]"
0145-000,12,145,0,サンダー,,サンダー,"['はねやすめ', 'ぼうふう', 'ボルトチェンジ', 'ほうでん', 'テラバースト', '１０まんボルト', 'ねっぷう', 'でんじは', 'とんぼがえり', 'かいでんぱ']","[79.9, 79.2, 70.4, 50.4, 27.4, 25.6, 24.0, 18.6, 6.8, 4.8]","['ずぶとい', 'おくびょう', 'ひかえめ', 'おだやか', 'のんき', 'むじゃき', 'わんぱく', 'がんばりや', 'のうてんき', 'きまぐれ']","[58.1, 21.9, 16.3, 1.5, 0.3, 0.3, 0.2, 0.2, 0.2, 0.2]","['せいでんき', 'プレッシャー']","[96.0, 4.0]","['ゴツゴツメット', 'こだわりスカーフ', 'オボンのみ', 'こだわりメガネ', 'いのちのたま', 'あつぞこブーツ', 'たべのこし', 'とつげきチョッキ', 'おんみつマント', 'からぶりほけん']","[67.1, 14.3, 5.3, 3.1, 2.2, 1.8, 1.7, 1.4, 0.5, 0.3]","['こおり', 'でんき', 'みず', 'はがね', 'フェアリー', 'かくとう', 'ひこう', 'じめん', 'ほのお', 'くさ']","[33.7, 26.6, 24.8, 7.9, 2.4, 1.8, 0.9, 0.6, 0.5, 0.3]"
0778-000,13,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'のろい', 'つるぎのまい', 'シャドークロー', 'トリックルーム', 'いたみわけ', 'ドレインパンチ', 'みがわり', 'おにび']","[90.9, 86.7, 55.3, 42.4, 36.6, 20.7, 17.3, 13.6, 6.6, 5.7]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'おくびょう', 'のんき', 'しんちょう', 'ずぶとい', 'なまいき', 'むじゃき']","[59.7, 28.1, 5.2, 2.2, 1.3, 0.8, 0.8, 0.3, 0.2, 0.2]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'おんみつマント', 'ゴツゴツメット', 'ひかりのこな', 'せいれいプレート', 'でんきだま', 'レッドカード', 'ラムのみ', 'のろいのおふだ']","[70.3, 4.5, 3.5, 3.4, 1.9, 1.5, 1.3, 1.3, 1.1, 1.1]","['ゴースト', 'フェアリー', 'かくとう', 'みず', 'ノーマル', 'くさ', 'はがね', 'ほのお', 'ひこう', 'じめん']","[45.5, 25.7, 8.1, 6.1, 4.6, 4.1, 1.4, 1.4, 1.0, 0.9]"
0642-001,14,642,1,ボルトロス,れいじゅうフォルム,ボルトロス(れいじゅう),"['テラバースト', 'ボルトチェンジ', '１０まんボルト', 'くさむすび', 'きあいだま', 'わるだくみ', 'ヘドロばくだん', 'ちょうはつ', 'ラスターカノン', 'ほうでん']","[89.4, 85.8, 85.6, 61.7, 16.8, 11.3, 9.1, 8.4, 6.8, 6.2]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'ようき', 'せっかち', 'むじゃき', 'うっかりや', 'おっとり', 'れいせい']","[69.2, 27.5, 0.8, 0.6, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]",['ちくでん'],[100.0],"['こだわりメガネ', 'こだわりスカーフ', 'とつげきチョッキ', 'オボンのみ', 'いのちのたま', 'きあいのタスキ', 'たつじんのおび', 'ゴツゴツメット', 'ラムのみ', 'あつぞこブーツ']","[35.6, 34.1, 10.5, 6.0, 5.6, 1.4, 1.0, 0.9, 0.9, 0.7]","['ひこう', 'こおり', 'みず', 'はがね', 'でんき', 'フェアリー', 'かくとう', 'ゴースト', 'いわ', 'ほのお']","[46.1, 27.5, 18.2, 4.0, 2.8, 0.5, 0.4, 0.2, 0.1, 0.1]"
0488-000,15,488,0,クレセリア,,クレセリア,"['つきのひかり', 'めいそう', 'ムーンフォース', 'アシストパワー', '１０まんボルト', 'れいとうビーム', 'みかづきのまい', 'トリックルーム', 'でんじは', 'サイコキネシス']","[89.2, 76.5, 71.2, 40.8, 26.1, 25.9, 16.6, 13.5, 10.7, 7.4]","['ずぶとい', 'おだやか', 'のんき', 'おくびょう', 'ひかえめ', 'なまいき', 'わんぱく', 'れいせい', 'まじめ', 'がんばりや']","[85.3, 5.4, 2.7, 1.9, 1.9, 0.7, 0.2, 0.2, 0.2, 0.2]",['ふゆう'],[100.0],"['おんみつマント', 'ゴツゴツメット', 'たべのこし', 'オボンのみ', 'メンタルハーブ', 'こだわりスカーフ', 'こだわりメガネ', 'ひかりのねんど', 'ひかりのこな', 'じゃくてんほけん']","[48.3, 28.9, 9.7, 5.6, 2.8, 1.2, 0.4, 0.3, 0.3, 0.3]","['でんき', 'どく', 'フェアリー', 'はがね', 'ゴースト', 'みず', 'エスパー', 'ノーマル', 'ほのお', 'あく']","[53.4, 23.9, 13.5, 5.8, 0.8, 0.8, 0.6, 0.2, 0.2, 0.2]"
0977-000,16,977,0,ヘイラッシャ,,ヘイラッシャ,"['ウェーブタックル', 'あくび', 'じわれ', 'まもる', 'ねむる', 'ねごと', 'ゆきなだれ', 'ボディプレス', 'ヘビーボンバー', 'アクアブレイク']","[72.4, 68.0, 55.8, 50.5, 43.9, 25.1, 21.6, 13.6, 12.2, 11.0]","['わんぱく', 'いじっぱり', 'しんちょう', 'のんき', 'ずぶとい', 'ゆうかん', 'なまいき', 'のうてんき', 'すなお', 'きまぐれ']","[84.9, 5.1, 4.2, 2.0, 1.7, 0.3, 0.3, 0.2, 0.2, 0.1]","['てんねん', 'どんかん', 'みずのベール']","[98.4, 1.0, 0.6]","['たべのこし', 'ゴツゴツメット', 'とつげきチョッキ', 'カゴのみ', 'おんみつマント', 'オボンのみ', 'こだわりハチマキ', 'ラムのみ', 'せんせいのツメ', 'ひかりのこな']","[51.3, 40.2, 2.5, 1.7, 1.3, 1.3, 0.8, 0.2, 0.2, 0.1]","['フェアリー', 'くさ', 'はがね', 'じめん', 'どく', 'みず', 'でんき', 'ドラゴン', 'ひこう', 'ゴースト']","[49.3, 18.0, 8.5, 4.3, 3.9, 3.1, 2.7, 2.6, 1.7, 1.6]"
0892-000,17,892,0,ウーラオス,いちげきのかた,ウーラオス(いちげき),"['あんこくきょうだ', 'インファイト', 'ふいうち', 'つるぎのまい', 'とんぼがえり', 'アイアンヘッド', 'どくづき', 'ドレインパンチ', 'カウンター', 'ちょうはつ']","[99.9, 87.9, 83.1, 31.4, 30.0, 27.7, 10.4, 8.9, 4.1, 4.0]","['いじっぱり', 'ようき', 'わんぱく', 'せっかち', 'やんちゃ', 'しんちょう', 'まじめ', 'さみしがり', 'むじゃき', 'てれや']","[50.4, 47.6, 0.4, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['こだわりハチマキ', 'きあいのタスキ', 'こだわりスカーフ', 'くろいメガネ', 'パンチグローブ', 'いのちのたま', 'オボンのみ', 'とつげきチョッキ', 'ラムのみ', 'おんみつマント']","[37.1, 26.0, 13.1, 9.6, 4.3, 2.4, 1.8, 1.6, 1.2, 0.6]","['あく', 'どく', 'はがね', 'かくとう', 'フェアリー', 'ゴースト', 'でんき', 'みず', 'ほのお', 'くさ']","[67.4, 15.9, 8.1, 4.0, 1.9, 1.2, 0.5, 0.3, 0.2, 0.2]"
1004-000,18,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'テラバースト', 'ふんえん', 'サイコキネシス', 'カタストロフィ', 'ねごと', 'わるだくみ', 'だいもんじ']","[99.1, 78.1, 65.5, 44.1, 28.7, 25.8, 9.1, 8.9, 8.1, 5.1]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'おっとり', 'てれや', 'れいせい', 'うっかりや', 'ようき', 'すなお']","[64.3, 33.4, 0.5, 0.4, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'とつげきチョッキ', 'きあいのタスキ', 'いのちのたま', 'たべのこし', 'オボンのみ', 'だっしゅつパック', 'カムラのみ', 'あつぞこブーツ']","[46.9, 29.8, 10.2, 3.5, 1.9, 1.5, 1.4, 1.2, 0.5, 0.4]","['ゴースト', 'フェアリー', 'くさ', 'ほのお', 'あく', 'みず', 'ひこう', 'かくとう', 'じめん', 'でんき']","[22.8, 21.5, 17.6, 15.2, 10.5, 7.7, 1.4, 0.8, 0.7, 0.7]"
0903-000,19,903,0,オオニューラ,,オオニューラ,"['フェイタルクロー', 'インファイト', 'ねこだまし', 'どくびし', 'シャドークロー', 'アクロバット', 'つるぎのまい', 'ちょうはつ', 'つじぎり', 'テラバースト']","[97.8, 92.4, 54.8, 31.0, 27.1, 21.1, 20.9, 8.0, 6.7, 6.4]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'さみしがり', 'むじゃき', 'しんちょう', 'せっかち', 'きまぐれ', 'がんばりや']","[73.5, 22.5, 1.4, 0.4, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[74.2, 25.2, 0.6]","['きあいのタスキ', 'ノーマルジュエル', 'グラスシード', 'オボンのみ', 'レッドカード', 'でかいきんのたま', 'ふうせん', 'こだわりスカーフ', 'しろいハーブ', 'サイコシード']","[30.1, 26.3, 12.2, 9.4, 6.3, 3.7, 2.5, 1.9, 1.1, 1.0]","['ゴースト', 'ひこう', 'かくとう', 'みず', 'こおり', 'あく', 'どく', 'ほのお', 'じめん', 'フェアリー']","[36.8, 25.3, 14.2, 7.3, 6.9, 3.6, 3.3, 0.5, 0.5, 0.4]"
0479-002,20,479,2,ロトム,ウォッシュロトム,ウォッシュロトム,"['ハイドロポンプ', 'ボルトチェンジ', 'おにび', 'トリック', 'ほうでん', '１０まんボルト', 'テラバースト', 'イカサマ', 'でんじは', 'わるだくみ']","[92.0, 87.0, 50.3, 41.8, 26.2, 22.0, 20.1, 18.2, 10.2, 7.9]","['ずぶとい', 'ひかえめ', 'おくびょう', 'おだやか', 'のんき', 'てれや', 'うっかりや', 'きまぐれ', 'まじめ', 'のうてんき']","[41.1, 35.3, 17.3, 3.2, 1.1, 0.3, 0.2, 0.2, 0.2, 0.1]",['ふゆう'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'ゴツゴツメット', 'オボンのみ', 'たべのこし', 'とつげきチョッキ', 'ひかりのねんど', 'こうかくレンズ', 'おんみつマント', 'こうこうのしっぽ']","[23.6, 20.1, 19.9, 19.1, 6.0, 5.6, 1.2, 0.8, 0.8, 0.4]","['はがね', 'ゴースト', 'フェアリー', 'でんき', 'こおり', 'ほのお', 'どく', 'くさ', 'みず', 'かくとう']","[36.7, 22.9, 19.7, 12.6, 1.9, 1.9, 1.6, 0.8, 0.6, 0.3]"
0979-000,21,979,0,コノヨザル,,コノヨザル,"['ふんどのこぶし', 'ドレインパンチ', 'ビルドアップ', 'ちょうはつ', 'ステルスロック', 'いのちがけ', 'アンコール', 'がんせきふうじ', 'インファイト', 'とんぼがえり']","[96.3, 81.2, 55.4, 50.8, 29.0, 22.1, 11.0, 9.3, 9.0, 5.6]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'むじゃき', 'なまいき', 'すなお', 'やんちゃ', 'のんき', 'おだやか']","[58.9, 18.2, 14.4, 6.1, 0.3, 0.2, 0.2, 0.2, 0.2, 0.2]","['やるき', 'まけんき', 'せいしんりょく']","[44.5, 43.5, 12.0]","['たべのこし', 'オボンのみ', 'きあいのタスキ', 'こだわりスカーフ', 'おんみつマント', 'パンチグローブ', 'とつげきチョッキ', 'ロゼルのみ', 'でんきだま', 'ゴツゴツメット']","[25.0, 24.4, 11.8, 6.9, 6.7, 5.5, 4.5, 4.0, 2.6, 1.8]","['ほのお', 'どく', 'はがね', 'みず', 'ノーマル', 'フェアリー', 'ひこう', 'ゴースト', 'かくとう', 'でんき']","[23.2, 19.8, 19.8, 12.2, 9.7, 3.3, 3.1, 2.9, 2.4, 1.4]"
0445-000,22,445,0,ガブリアス,,ガブリアス,"['じしん', 'げきりん', 'アイアンヘッド', 'テラバースト', 'ステルスロック', 'つるぎのまい', 'ドラゴンテール', 'がんせきふうじ', 'ドラゴンクロー', 'まきびし']","[95.2, 58.4, 43.1, 37.9, 29.1, 28.6, 28.2, 22.7, 9.9, 6.2]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'むじゃき', 'なまいき', 'ひかえめ', 'のうてんき', 'すなお', 'やんちゃ']","[62.4, 21.2, 13.0, 0.7, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2]","['さめはだ', 'すながくれ']","[97.4, 2.6]","['こだわりハチマキ', 'ゴツゴツメット', 'とつげきチョッキ', 'オボンのみ', 'きあいのタスキ', 'ラムのみ', 'こだわりスカーフ', 'おんみつマント', 'いのちのたま', 'レッドカード']","[22.0, 13.4, 12.6, 10.5, 7.6, 7.6, 6.4, 5.8, 5.4, 1.0]","['はがね', 'フェアリー', 'ほのお', 'みず', 'こおり', 'じめん', 'どく', 'でんき', 'ドラゴン', 'いわ']","[33.8, 25.2, 21.6, 7.7, 3.0, 2.9, 1.6, 1.4, 1.3, 0.3]"
0212-000,23,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'とんぼがえり', 'インファイト', 'つるぎのまい', 'どろぼう', 'テラバースト', 'つばめがえし', 'くさわけ', 'でんこうせっか', 'カウンター']","[99.9, 74.2, 60.9, 52.2, 37.9, 23.5, 8.3, 7.5, 6.2, 4.3]","['いじっぱり', 'わんぱく', 'ゆうかん', 'のんき', 'しんちょう', 'ようき', 'やんちゃ', 'きまぐれ', 'れいせい', 'すなお']","[84.3, 7.4, 2.8, 1.7, 1.0, 1.0, 0.3, 0.3, 0.2, 0.1]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.4, 0.4, 0.2]","['オボンのみ', 'こだわりハチマキ', 'ゴツゴツメット', 'とつげきチョッキ', 'いのちのたま', 'ラムのみ', 'おんみつマント', 'パンチグローブ', 'メタルコート', 'きあいのタスキ']","[25.5, 23.4, 13.7, 11.2, 9.1, 4.1, 1.9, 1.6, 1.6, 1.4]","['はがね', 'みず', 'ほのお', 'ノーマル', 'ひこう', 'ドラゴン', 'あく', 'でんき', 'かくとう', 'じめん']","[36.8, 29.0, 5.7, 5.7, 3.4, 3.0, 2.9, 2.7, 1.9, 1.9]"
