,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0472-000,11,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'はたきおとす', 'ちょうはつ', 'どくびし', 'じならし', 'とんぼがえり', 'ステルスロック']","[94.1, 90.5, 75.6, 54.2, 29.1, 26.9, 10.9, 3.7, 2.3, 1.9]","['しんちょう', 'ようき', 'わんぱく', 'いじっぱり', 'のんき', 'おくびょう', 'ずぶとい', 'なまいき', 'おだやか', 'がんばりや']","[32.6, 32.5, 26.6, 3.4, 1.6, 1.1, 0.5, 0.3, 0.3, 0.1]","['ポイズンヒール', 'かいりきバサミ', 'すながくれ']","[99.1, 0.7, 0.2]","['どくどくだま', 'きあいのタスキ', 'こだわりハチマキ', 'でんきだま', 'こだわりスカーフ', 'ゴツゴツメット', 'いかさまダイス', 'とつげきチョッキ', 'いのちのたま', 'おんみつマント']","[93.2, 6.3, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","['はがね', 'みず', 'フェアリー', 'ノーマル', 'あく', 'ほのお', 'じめん', 'どく', 'こおり', 'ひこう']","[49.9, 15.1, 13.3, 12.2, 8.0, 0.5, 0.3, 0.2, 0.2, 0.2]"
0250-000,12,250,0,ホウオウ,,ホウオウ,"['せいなるほのお', 'じしん', 'ブレイブバード', 'じこさいせい', 'ふきとばし', 'テラバースト', 'みがわり', 'まもる', 'ひかりのかべ', 'ギガドレイン']","[99.3, 62.9, 59.2, 56.3, 41.1, 37.1, 10.2, 9.2, 3.0, 2.7]","['いじっぱり', 'わんぱく', 'しんちょう', 'ようき', 'ひかえめ', 'のんき', 'ゆうかん', 'なまいき', 'まじめ', 'ずぶとい']","[41.3, 34.3, 13.1, 6.5, 1.3, 0.7, 0.6, 0.3, 0.3, 0.3]","['さいせいりょく', 'プレッシャー']","[99.4, 0.6]","['あつぞこブーツ', 'とつげきチョッキ', 'こだわりハチマキ', 'たべのこし', 'こだわりスカーフ', 'ゴツゴツメット', 'いのちのたま', 'ひかりのねんど', 'オボンのみ', 'おんみつマント']","[45.4, 28.2, 11.1, 6.7, 5.2, 2.1, 0.2, 0.2, 0.2, 0.2]","['フェアリー', 'でんき', 'くさ', 'じめん', 'ノーマル', 'あく', 'ステラ', 'はがね', 'ほのお', 'ひこう']","[35.4, 21.2, 18.8, 8.7, 8.0, 4.3, 1.0, 1.0, 0.9, 0.2]"
0149-000,13,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'げきりん', 'りゅうのまい', 'はねやすめ', 'アンコール', 'スケイルショット', 'アイアンヘッド', 'でんじは', 'からげんき']","[80.1, 71.9, 44.4, 31.5, 31.3, 21.3, 16.5, 12.6, 12.0, 12.0]","['いじっぱり', 'ずぶとい', 'ようき', 'わんぱく', 'おだやか', 'ゆうかん', 'しんちょう', 'やんちゃ', 'ひかえめ', 'まじめ']","[74.4, 8.9, 7.1, 2.4, 1.0, 0.9, 0.8, 0.7, 0.7, 0.6]","['マルチスケイル', 'せいしんりょく']","[99.2, 0.8]","['こだわりハチマキ', 'ゴツゴツメット', 'いかさまダイス', 'おんみつマント', 'じゃくてんほけん', 'たべのこし', 'あつぞこブーツ', 'ラムのみ', 'とつげきチョッキ', 'シルクのスカーフ']","[42.9, 14.7, 13.2, 5.3, 4.8, 4.1, 3.9, 2.4, 2.3, 1.7]","['ノーマル', 'はがね', 'フェアリー', 'じめん', 'ひこう', 'ほのお', 'どく', 'ドラゴン', 'みず', 'でんき']","[71.3, 8.9, 8.2, 4.2, 2.7, 1.4, 1.3, 0.9, 0.4, 0.3]"
0382-000,14,382,0,カイオーガ,カイオーガのすがた,カイオーガ,"['かみなり', 'れいとうビーム', 'なみのり', 'しおふき', 'テラバースト', 'こんげんのはどう', 'でんじは', 'めいそう', 'ぜったいれいど', 'みがわり']","[90.3, 79.9, 78.6, 68.3, 34.4, 18.7, 13.4, 4.1, 3.0, 1.7]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'れいせい', 'おっとり', 'てれや', 'むじゃき', 'せっかち', 'まじめ']","[46.8, 33.2, 15.8, 1.3, 0.9, 0.3, 0.2, 0.2, 0.2, 0.1]",['あめふらし'],[100.0],"['こだわりスカーフ', 'とつげきチョッキ', 'こだわりメガネ', 'ゴツゴツメット', 'たべのこし', 'オボンのみ', 'しんぴのしずく', 'しめったいわ', 'ジャポのみ', 'エレキシード']","[32.0, 27.3, 17.1, 12.7, 3.2, 2.2, 1.2, 0.9, 0.7, 0.4]","['フェアリー', 'みず', 'でんき', 'じめん', 'くさ', 'ノーマル', 'こおり', 'どく', 'はがね', 'あく']","[49.4, 22.5, 14.4, 6.5, 3.8, 1.6, 0.7, 0.4, 0.2, 0.2]"
0792-000,15,792,0,ルナアーラ,,ルナアーラ,"['シャドーレイ', 'ムーンフォース', 'つきのひかり', 'めいそう', 'トリックルーム', 'メテオビーム', 'サイコショック', 'サイコキネシス', 'トリック', 'れいとうビーム']","[97.1, 85.9, 60.2, 29.2, 27.3, 22.4, 17.3, 15.4, 14.3, 8.2]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'れいせい', 'のんき', 'なまいき', 'わんぱく', 'せっかち', 'やんちゃ']","[41.6, 35.3, 18.0, 2.1, 1.0, 0.4, 0.2, 0.2, 0.2, 0.1]",['ファントムガード'],[100.0],"['ゴツゴツメット', 'パワフルハーブ', 'こだわりメガネ', 'たべのこし', 'こだわりスカーフ', 'あつぞこブーツ', 'からぶりほけん', 'アッキのみ', 'おんみつマント', 'とつげきチョッキ']","[29.1, 22.2, 18.3, 9.9, 9.2, 3.4, 2.3, 1.6, 1.5, 0.3]","['フェアリー', 'ノーマル', 'どく', 'みず', 'ほのお', 'でんき', 'くさ', 'じめん', 'ゴースト', 'はがね']","[70.6, 8.8, 5.4, 4.2, 3.7, 2.3, 1.5, 1.2, 1.0, 0.5]"
0778-000,16,778,0,ミミッキュ,,ミミッキュ,"['のろい', 'じゃれつく', 'かげうち', 'トリックルーム', 'こらえる', 'でんじは', 'トリック', 'みちづれ', 'いたみわけ', 'シャドークロー']","[87.3, 86.4, 82.1, 32.2, 30.3, 10.9, 9.8, 9.3, 7.9, 7.5]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'のんき', 'おくびょう', 'しんちょう', 'きまぐれ', 'むじゃき', 'なまいき']","[51.4, 23.4, 8.6, 7.3, 3.7, 1.4, 0.7, 0.5, 0.4, 0.4]",['ばけのかわ'],[100.0],"['ゴツゴツメット', 'いのちのたま', 'こだわりスカーフ', 'レッドカード', 'メンタルハーブ', 'ひかりのこな', 'こうかくレンズ', 'こうこうのしっぽ', 'イバンのみ', 'おんみつマント']","[52.4, 14.6, 9.7, 5.6, 4.8, 2.0, 1.3, 1.2, 1.1, 1.1]","['ノーマル', 'ゴースト', 'ステラ', 'フェアリー', 'みず', 'じめん', 'ほのお', 'いわ', 'くさ', 'あく']","[42.8, 16.6, 15.1, 8.5, 4.3, 2.2, 2.0, 1.9, 1.7, 1.5]"
0970-000,17,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'こらえる', 'だいちのちから', 'マジカルシャイン', 'どくびし', 'マッドショット', 'ニードルガード', 'ヘドロウェーブ']","[83.6, 69.1, 64.1, 32.3, 28.4, 22.2, 20.6, 18.1, 11.2, 10.9]","['ずぶとい', 'おくびょう', 'ひかえめ', 'おだやか', 'わんぱく', 'ようき', 'がんばりや', 'のんき', 'しんちょう', 'すなお']","[44.5, 35.5, 10.6, 4.4, 1.1, 0.8, 0.4, 0.4, 0.3, 0.2]","['どくげしょう', 'ふしょく']","[98.1, 1.9]","['レッドカード', 'きあいのタスキ', 'ふうせん', 'パワフルハーブ', 'ゴツゴツメット', 'とつげきチョッキ', 'こだわりスカーフ', 'イバンのみ', 'くろいヘドロ', 'ひかりのねんど']","[50.0, 27.5, 12.5, 5.1, 0.7, 0.6, 0.5, 0.5, 0.5, 0.3]","['フェアリー', 'ノーマル', 'くさ', 'じめん', 'あく', 'ひこう', 'いわ', 'みず', 'どく', 'ゴースト']","[26.3, 20.8, 16.9, 13.9, 10.6, 3.2, 2.7, 1.4, 1.2, 1.0]"
1017-000,18,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'アンコール', 'じゃれつく', 'くさわけ', 'やどりぎのタネ', 'ニードルガード', 'でんこうせっか']","[95.5, 64.4, 33.8, 32.1, 23.3, 18.9, 17.5, 13.4, 13.3, 13.0]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'おくびょう', 'せっかち', 'まじめ']","[52.4, 36.5, 4.3, 3.2, 2.2, 0.6, 0.3, 0.2, 0.1, 0.1]",['まけんき'],"[40.7, 29.7, 20.5, 9.1]","['いかさまダイス', 'きあいのタスキ', 'こだわりハチマキ', 'いのちのたま', 'こだわりスカーフ', 'ラムのみ', 'とつげきチョッキ']","[29.6, 24.7, 21.0, 7.4, 7.4, 4.9, 4.9]",['くさ'],"[50.8, 18.6, 17.9, 12.7]"
1017-001,18,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'アンコール', 'じゃれつく', 'くさわけ', 'やどりぎのタネ', 'ニードルガード', 'でんこうせっか']","[95.5, 64.4, 33.8, 32.1, 23.3, 18.9, 17.5, 13.4, 13.3, 13.0]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'おくびょう', 'せっかち', 'まじめ']","[52.4, 36.5, 4.3, 3.2, 2.2, 0.6, 0.3, 0.2, 0.1, 0.1]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,18,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'アンコール', 'じゃれつく', 'くさわけ', 'やどりぎのタネ', 'ニードルガード', 'でんこうせっか']","[95.5, 64.4, 33.8, 32.1, 23.3, 18.9, 17.5, 13.4, 13.3, 13.0]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'おくびょう', 'せっかち', 'まじめ']","[52.4, 36.5, 4.3, 3.2, 2.2, 0.6, 0.3, 0.2, 0.1, 0.1]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,18,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'アンコール', 'じゃれつく', 'くさわけ', 'やどりぎのタネ', 'ニードルガード', 'でんこうせっか']","[95.5, 64.4, 33.8, 32.1, 23.3, 18.9, 17.5, 13.4, 13.3, 13.0]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'おくびょう', 'せっかち', 'まじめ']","[52.4, 36.5, 4.3, 3.2, 2.2, 0.6, 0.3, 0.2, 0.1, 0.1]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0861-000,19,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'でんじは', 'ちょうはつ', 'すてゼリフ', 'ふいうち', 'トリック', 'イカサマ', 'ねこだまし']","[85.4, 74.3, 73.1, 44.0, 40.1, 32.8, 18.7, 10.9, 10.5, 3.5]","['しんちょう', 'わんぱく', 'いじっぱり', 'おだやか', 'ずぶとい', 'のんき', 'ようき', 'なまいき', 'ゆうかん', 'ひかえめ']","[46.9, 31.6, 9.6, 5.0, 1.3, 1.1, 1.0, 0.6, 0.5, 0.3]","['いたずらごころ', 'おみとおし', 'わるいてぐせ']","[99.7, 0.2, 0.1]","['ひかりのねんど', 'たべのこし', 'こうこうのしっぽ', 'こだわりハチマキ', 'きあいのタスキ', 'オボンのみ', 'こだわりスカーフ', 'ゴツゴツメット', 'あつぞこブーツ', 'おんみつマント']","[79.0, 8.4, 6.3, 1.6, 1.0, 0.6, 0.6, 0.5, 0.3, 0.3]","['ほのお', 'じめん', 'ノーマル', 'はがね', 'あく', 'フェアリー', 'ゴースト', 'みず', 'どく', 'くさ']","[30.5, 19.2, 11.3, 10.8, 8.1, 6.6, 4.1, 4.0, 3.2, 0.7]"
0934-000,20,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'みがわり', 'のろい', 'てっぺき', 'ステルスロック', 'ボディプレス', 'じわれ', 'テラバースト']","[99.2, 98.5, 82.5, 38.0, 31.7, 14.2, 13.3, 9.1, 3.9, 2.1]","['わんぱく', 'しんちょう', 'のんき', 'いじっぱり', 'なまいき', 'ずぶとい', 'おだやか', 'ゆうかん', 'すなお', 'のうてんき']","[54.9, 37.3, 2.3, 1.8, 1.5, 0.7, 0.3, 0.2, 0.2, 0.1]","['きよめのしお', 'がんじょう', 'クリアボディ']","[96.7, 3.2, 0.1]","['たべのこし', 'おんみつマント', 'オボンのみ', 'ゴツゴツメット', 'イバンのみ', 'かえんだま', 'タラプのみ', 'レッドカード', 'ふうせん', 'でんきだま']","[89.8, 2.1, 1.9, 1.4, 1.3, 0.6, 0.3, 0.3, 0.3, 0.2]","['くさ', 'ゴースト', 'みず', 'フェアリー', 'ひこう', 'ほのお', 'どく', 'かくとう', 'はがね', 'でんき']","[34.8, 29.8, 13.2, 7.9, 5.5, 5.3, 1.6, 0.8, 0.3, 0.3]"
0898-001,21,898,1,バドレックス,はくばじょうのすがた,バドレックス(はくば),"['トリックルーム', 'ブリザードランス', '１０まんばりき', 'つららばり', 'やどりぎのタネ', 'タネマシンガン', 'みがわり', 'まもる', 'テラバースト', 'アンコール']","[69.1, 66.4, 52.8, 39.4, 34.3, 30.7, 20.7, 20.4, 15.8, 12.2]","['ゆうかん', 'いじっぱり', 'わんぱく', 'のんき', 'しんちょう', 'ようき', 'なまいき', 'おくびょう', 'ずぶとい', 'ひかえめ']","[39.0, 30.2, 22.7, 4.7, 1.2, 0.7, 0.7, 0.2, 0.1, 0.1]",['じんばいったい'],[100.0],"['たべのこし', 'いかさまダイス', 'こだわりハチマキ', 'じゃくてんほけん', 'オボンのみ', 'とつげきチョッキ', 'ラムのみ', 'レッドカード', 'とけないこおり', 'あつぞこブーツ']","[42.5, 34.7, 6.4, 3.8, 3.6, 1.8, 1.2, 1.0, 1.0, 0.7]","['みず', 'ほのお', 'でんき', 'ノーマル', 'こおり', 'じめん', 'くさ', 'どく', 'フェアリー', 'かくとう']","[31.5, 30.9, 13.3, 12.4, 5.9, 2.9, 1.7, 0.5, 0.5, 0.2]"
