,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0645-001,8,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'がんせきふうじ', 'ステルスロック', 'ちょうはつ', 'テラバースト', 'じわれ', 'かみくだく', 'くさむすび', 'かわらわり']","[98.7, 93.1, 52.8, 42.4, 22.1, 19.0, 18.6, 13.5, 13.1, 8.7]","['いじっぱり', 'ようき', 'わんぱく', 'ゆうかん', 'のんき', 'なまいき', 'しんちょう', 'むじゃき', 'おくびょう', 'ずぶとい']","[27.1, 18.7, 17.3, 12.2, 11.0, 7.5, 5.0, 0.2, 0.1, 0.1]",['いかく'],[100.0],"['とつげきチョッキ', 'ゴツゴツメット', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'こだわりハチマキ', 'たべのこし', 'ラムのみ', 'いのちのたま', 'おんみつマント']","[39.3, 25.5, 15.5, 9.0, 4.5, 4.1, 0.7, 0.2, 0.2, 0.2]","['みず', 'ひこう', 'はがね', 'ノーマル', 'ほのお', 'フェアリー', 'くさ', 'じめん', 'こおり', 'あく']","[35.0, 17.0, 14.9, 7.7, 6.8, 6.6, 3.9, 3.0, 2.9, 0.6]"
0901-001,9,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'つきのひかり', 'めいそう', 'ムーンフォース', 'あくび', 'ちょうはつ', 'テラバースト']","[96.5, 78.3, 73.8, 63.7, 36.9, 20.6, 11.4, 9.0, 3.5, 1.4]","['ひかえめ', 'ずぶとい', 'れいせい', 'おだやか', 'がんばりや', 'なまいき', 'おくびょう', 'のんき', 'うっかりや', 'おっとり']","[71.2, 11.5, 8.9, 3.4, 2.2, 1.4, 0.7, 0.5, 0.1, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'シルクのスカーフ', 'オボンのみ', 'きあいのタスキ', 'ゴツゴツメット', 'たべのこし', 'おんみつマント', 'いのちのたま', 'アッキのみ', 'ラムのみ']","[45.9, 15.9, 6.5, 5.9, 5.9, 5.0, 4.5, 2.6, 2.5, 1.7]","['ノーマル', 'どく', 'フェアリー', 'ほのお', 'みず', 'ゴースト', 'でんき', 'はがね', 'かくとう', 'ステラ']","[55.7, 16.0, 12.2, 9.7, 3.9, 1.0, 0.3, 0.3, 0.3, 0.2]"
1008-000,10,1008,0,ミライドン,,ミライドン,"['イナズマドライブ', 'りゅうせいぐん', 'テラバースト', 'ボルトチェンジ', 'マジカルシャイン', 'こうそくいどう', 'りゅうのはどう', 'パラボラチャージ', 'とんぼがえり', 'めいそう']","[91.7, 72.8, 60.7, 58.1, 29.4, 19.2, 15.8, 13.7, 11.5, 8.7]","['ひかえめ', 'おくびょう', 'ずぶとい', 'きまぐれ', 'おだやか', 'せっかち', 'うっかりや', 'おっとり', 'むじゃき', 'れいせい']","[62.6, 35.9, 0.4, 0.4, 0.3, 0.1, 0.1, 0.1, 0.0, 0.0]",['ハドロンエンジン'],[100.0],"['こだわりスカーフ', 'とつげきチョッキ', 'こだわりメガネ', 'エレキシード', 'じしゃく', 'いのちのたま', 'じゃくてんほけん', 'だっしゅつパック', 'ひかりのねんど', 'オボンのみ']","[28.1, 22.8, 18.9, 13.9, 6.0, 2.2, 1.8, 1.5, 0.9, 0.9]","['こおり', 'フェアリー', 'みず', 'でんき', 'ノーマル', 'はがね', 'ほのお', 'じめん', 'ドラゴン', 'ステラ']","[38.0, 26.7, 24.0, 7.6, 0.9, 0.6, 0.5, 0.4, 0.4, 0.3]"
0977-000,11,977,0,ヘイラッシャ,,ヘイラッシャ,"['ねむる', 'あくび', 'じわれ', 'ウェーブタックル', 'まもる', 'ゆきなだれ', 'じしん', 'ねごと', 'のろい', 'アクアブレイク']","[64.3, 59.5, 56.3, 48.1, 43.4, 38.9, 25.3, 20.3, 13.5, 7.6]","['わんぱく', 'のんき', 'いじっぱり', 'しんちょう', 'ずぶとい', 'なまいき', 'ゆうかん', 'がんばりや', 'のうてんき', 'まじめ']","[87.1, 4.8, 2.4, 2.3, 0.8, 0.7, 0.5, 0.2, 0.2, 0.2]","['てんねん', 'どんかん', 'みずのベール']","[99.2, 0.5, 0.3]","['ゴツゴツメット', 'たべのこし', 'おんみつマント', 'カゴのみ', 'とつげきチョッキ', 'タラプのみ', 'とくせいガード', 'オボンのみ', 'こだわりハチマキ', 'ラムのみ']","[49.0, 45.8, 1.1, 0.9, 0.7, 0.6, 0.5, 0.4, 0.4, 0.2]","['フェアリー', 'ほのお', 'くさ', 'じめん', 'ゴースト', 'ノーマル', 'あく', 'はがね', 'どく', 'ドラゴン']","[46.0, 16.9, 6.6, 6.0, 4.4, 4.3, 4.2, 4.0, 3.3, 1.2]"
1007-000,12,1007,0,コライドン,,コライドン,"['フレアドライブ', 'とんぼがえり', 'ニトロチャージ', 'アクセルブレイク', 'スケイルショット', 'げきりん', 'ドレインパンチ', 'インファイト', 'つるぎのまい', 'アイアンヘッド']","[71.4, 51.2, 43.6, 37.6, 32.0, 30.1, 28.7, 24.1, 23.9, 17.3]","['いじっぱり', 'ようき', 'きまぐれ', 'しんちょう', 'やんちゃ', 'むじゃき', 'せっかち', 'わんぱく', 'ゆうかん', 'さみしがり']","[54.3, 44.1, 0.5, 0.4, 0.2, 0.2, 0.1, 0.1, 0.1, 0.0]",['ひひいろのこどう'],[100.0],"['いかさまダイス', 'こだわりスカーフ', 'とつげきチョッキ', 'こだわりハチマキ', 'ラムのみ', 'いのちのたま', 'オボンのみ', 'たべのこし', 'クリアチャーム', 'あついいわ']","[27.8, 22.2, 20.4, 17.3, 3.1, 1.8, 1.3, 1.3, 1.1, 1.1]","['ほのお', 'はがね', 'でんき', 'フェアリー', 'かくとう', 'じめん', 'ノーマル', 'どく', 'ドラゴン', 'ひこう']","[70.1, 13.7, 8.1, 4.8, 1.1, 0.6, 0.4, 0.4, 0.3, 0.2]"
0212-000,13,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'はたきおとす', 'とんぼがえり', 'つるぎのまい', 'ダブルウイング', 'インファイト', 'かわらわり', 'テラバースト', 'カウンター', 'どろぼう']","[99.9, 71.4, 64.0, 63.6, 48.7, 29.2, 5.4, 3.1, 2.6, 1.7]","['いじっぱり', 'わんぱく', 'ゆうかん', 'のんき', 'しんちょう', 'ようき', 'なまいき', 'やんちゃ', 'さみしがり', 'うっかりや']","[75.6, 15.3, 3.3, 2.2, 1.5, 0.6, 0.2, 0.2, 0.1, 0.1]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.1, 0.6, 0.3]","['ゴツゴツメット', 'オボンのみ', 'こだわりハチマキ', 'たべのこし', 'とつげきチョッキ', 'きあいのタスキ', 'いのちのたま', 'メタルコート', 'ラムのみ', 'おんみつマント']","[23.7, 22.9, 18.7, 13.2, 8.7, 4.4, 2.7, 1.6, 1.1, 0.7]","['ノーマル', 'ひこう', 'あく', 'はがね', 'みず', 'ほのお', 'じめん', 'ドラゴン', 'ステラ', 'かくとう']","[32.6, 17.3, 15.7, 14.9, 8.2, 3.2, 3.2, 1.4, 1.2, 0.8]"
1004-000,14,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'テラバースト', 'ふんえん', 'バークアウト', 'ニトロチャージ', 'カタストロフィ', 'わるだくみ']","[99.1, 89.0, 77.3, 49.0, 34.4, 11.9, 7.2, 6.6, 4.4, 3.7]","['ひかえめ', 'おくびょう', 'おだやか', 'おっとり', 'せっかち', 'さみしがり', 'てれや', 'ずぶとい', 'やんちゃ', 'れいせい']","[77.8, 18.9, 1.2, 0.7, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'とつげきチョッキ', 'きあいのタスキ', 'ラムのみ', 'いのちのたま', 'ひかりのねんど', 'もくたん', 'ふうせん', 'だっしゅつパック']","[46.9, 30.5, 16.0, 2.8, 0.6, 0.6, 0.4, 0.4, 0.3, 0.3]","['ほのお', 'くさ', 'フェアリー', 'あく', 'ゴースト', 'いわ', 'ステラ', 'どく', 'じめん', 'ひこう']","[43.5, 18.9, 14.9, 6.5, 5.5, 2.1, 1.7, 1.6, 1.4, 0.9]"
1018-000,15,1018,0,ブリジュラス,,ブリジュラス,"['ラスターカノン', 'ボディプレス', 'ステルスロック', 'りゅうせいぐん', 'ほえる', 'エレクトロビーム', 'でんじは', 'メタルバースト', 'てっぺき', '１０まんボルト']","[60.4, 56.9, 50.3, 42.6, 32.7, 20.2, 19.7, 13.2, 13.2, 10.2]","['ずぶとい', 'ひかえめ', 'おくびょう', 'わんぱく', 'おだやか', 'のんき', 'れいせい', 'うっかりや', 'しんちょう', 'なまいき']","[32.3, 19.4, 12.1, 11.9, 5.6, 4.9, 3.7, 3.3, 2.4, 1.1]","['じきゅうりょく', 'がんじょう', 'すじがねいり']","[63.1, 36.8, 0.0]","['オボンのみ', 'たべのこし', 'イバンのみ', 'パワフルハーブ', 'ゴツゴツメット', 'とつげきチョッキ', 'こだわりメガネ', 'ひかりのねんど', 'ジャポのみ', 'レッドカード']","[24.1, 18.7, 16.4, 9.0, 6.9, 4.8, 4.5, 3.7, 3.6, 1.5]","['フェアリー', 'ひこう', 'どく', 'みず', 'ノーマル', 'ステラ', 'じめん', 'ほのお', 'でんき', 'かくとう']","[22.1, 14.6, 12.2, 7.6, 7.4, 6.9, 6.3, 4.8, 4.2, 3.4]"
0970-000,16,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'どくびし', 'マッドショット', 'だいちのちから', 'こらえる', 'マジカルシャイン', 'ヘドロウェーブ', 'ニードルガード']","[74.6, 72.0, 54.6, 37.0, 33.4, 27.8, 17.4, 13.1, 12.9, 11.2]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'わんぱく', 'ようき', 'むじゃき', 'しんちょう', 'せっかち', 'なまいき']","[45.0, 32.0, 12.8, 4.0, 1.1, 0.9, 0.6, 0.6, 0.5, 0.4]","['どくげしょう', 'ふしょく']","[95.2, 4.8]","['きあいのタスキ', 'レッドカード', 'ふうせん', 'パワフルハーブ', 'とつげきチョッキ', 'くろいヘドロ', 'ゴツゴツメット', 'こだわりスカーフ', 'たべのこし', 'オボンのみ']","[45.1, 34.6, 6.0, 4.7, 1.6, 1.3, 1.1, 1.0, 0.8, 0.6]","['くさ', 'フェアリー', 'じめん', 'ひこう', 'あく', 'ゴースト', 'ノーマル', 'どく', 'みず', 'いわ']","[39.2, 16.1, 12.3, 8.7, 6.2, 4.5, 3.7, 2.7, 2.4, 1.1]"
0861-000,17,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'でんじは', 'すてゼリフ', 'ちょうはつ', 'トリック', 'ふいうち', 'イカサマ', 'ねこだまし']","[90.2, 59.9, 59.5, 48.8, 40.6, 38.3, 23.5, 13.7, 13.2, 3.7]","['しんちょう', 'わんぱく', 'いじっぱり', 'おだやか', 'のんき', 'ずぶとい', 'なまいき', 'ようき', 'ゆうかん', 'ひかえめ']","[52.6, 27.6, 8.6, 4.5, 1.3, 1.2, 0.9, 0.7, 0.4, 0.3]","['いたずらごころ', 'おみとおし', 'わるいてぐせ']","[99.7, 0.2, 0.1]","['ひかりのねんど', 'こうこうのしっぽ', 'たべのこし', 'こだわりハチマキ', 'オボンのみ', 'こだわりスカーフ', 'ゴツゴツメット', 'きあいのタスキ', 'おんみつマント', 'ようせいのハネ']","[64.5, 18.1, 10.9, 1.2, 1.2, 0.9, 0.8, 0.5, 0.3, 0.3]","['ほのお', 'ノーマル', 'はがね', 'ゴースト', 'あく', 'フェアリー', 'じめん', 'みず', 'どく', 'くさ']","[31.7, 23.7, 10.0, 8.8, 6.2, 6.0, 5.2, 3.4, 3.0, 0.7]"
0594-000,18,594,0,ママンボウ,,ママンボウ,"['クイックターン', 'ねがいごと', 'まもる', 'アクアジェット', 'ミラーコート', 'ねっとう', 'じゃれつく', 'こごえるかぜ', 'いやしのねがい', 'スキルスワップ']","[99.2, 84.7, 76.9, 60.0, 19.2, 18.7, 16.8, 9.4, 2.7, 2.5]","['のんき', 'なまいき', 'わんぱく', 'ずぶとい', 'しんちょう', 'おだやか', 'ゆうかん', 'いじっぱり', 'まじめ', 'がんばりや']","[82.0, 10.6, 3.4, 1.9, 0.6, 0.5, 0.2, 0.2, 0.1, 0.1]","['さいせいりょく', 'いやしのこころ', 'うるおいボディ']","[99.3, 0.4, 0.3]","['ゴツゴツメット', 'とつげきチョッキ', 'たべのこし', 'きあいのタスキ', 'オボンのみ', 'こうこうのしっぽ', 'おんみつマント', 'しんぴのしずく', 'あつぞこブーツ', 'こだわりハチマキ']","[78.7, 11.9, 8.1, 0.3, 0.3, 0.2, 0.1, 0.1, 0.1, 0.0]","['フェアリー', 'どく', 'はがね', 'ノーマル', 'くさ', 'みず', 'ほのお', 'じめん', 'でんき', 'あく']","[72.9, 15.3, 3.6, 1.6, 1.5, 1.1, 1.0, 0.8, 0.6, 0.5]"
0812-000,19,812,0,ゴリランダー,,ゴリランダー,"['グラススライダー', 'はたきおとす', 'とんぼがえり', 'ドラムアタック', '１０まんばりき', 'ウッドハンマー', 'つるぎのまい', 'アクロバット', 'テラバースト', 'ちょうはつ']","[97.2, 84.3, 79.4, 70.7, 24.3, 9.8, 7.2, 6.2, 5.4, 2.8]","['いじっぱり', 'しんちょう', 'ようき', 'なまいき', 'わんぱく', 'ゆうかん', 'やんちゃ', 'のんき', 'さみしがり', 'すなお']","[64.6, 25.9, 4.5, 1.5, 1.2, 1.2, 0.2, 0.1, 0.1, 0.1]","['グラスメイカー', 'しんりょく']","[99.8, 0.2]","['とつげきチョッキ', 'グラスシード', 'こだわりハチマキ', 'きあいのタスキ', 'いのちのたま', 'きせきのタネ', 'たべのこし', 'オボンのみ', 'ゴツゴツメット', 'グランドコート']","[79.0, 7.6, 4.8, 3.3, 1.3, 0.8, 0.8, 0.5, 0.4, 0.4]","['ノーマル', 'ほのお', 'くさ', 'いわ', 'あく', 'フェアリー', 'はがね', 'じめん', 'みず', 'どく']","[41.8, 26.8, 13.2, 4.3, 3.3, 2.5, 2.5, 1.5, 1.1, 1.1]"
0903-000,20,903,0,オオニューラ,,オオニューラ,"['インファイト', 'フェイタルクロー', 'ねこだまし', 'つるぎのまい', 'アクロバット', 'シャドークロー', 'どくびし', 'じごくづき', 'はやてがえし', 'ちょうはつ']","[89.3, 88.8, 34.5, 31.0, 31.0, 21.7, 16.5, 12.8, 10.7, 10.6]","['いじっぱり', 'ようき', 'やんちゃ', 'わんぱく', 'むじゃき', 'さみしがり', 'せっかち', 'がんばりや', 'しんちょう', 'おだやか']","[73.4, 15.7, 5.3, 1.8, 1.1, 0.9, 0.7, 0.4, 0.4, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[84.8, 14.8, 0.4]","['エレキシード', 'ノーマルジュエル', 'きあいのタスキ', 'こだわりスカーフ', 'チイラのみ', 'オボンのみ', 'グラスシード', 'サイコシード', 'でんきだま', 'ふうせん']","[27.1, 24.5, 24.3, 6.5, 4.9, 2.9, 2.1, 1.6, 1.5, 1.3]","['ひこう', 'かくとう', 'ゴースト', 'ステラ', 'じめん', 'こおり', 'あく', 'みず', 'どく', 'フェアリー']","[44.5, 11.1, 9.5, 9.4, 8.0, 5.9, 5.3, 2.1, 1.1, 1.1]"
0472-000,21,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'はたきおとす', 'ちょうはつ', 'どくびし', 'ステルスロック', 'つるぎのまい', 'じならし']","[89.6, 89.0, 63.0, 50.0, 38.9, 36.8, 8.7, 6.3, 2.5, 2.4]","['ようき', 'わんぱく', 'しんちょう', 'いじっぱり', 'おくびょう', 'ずぶとい', 'おだやか', 'まじめ', 'のうてんき', 'むじゃき']","[35.8, 34.0, 21.4, 4.6, 1.2, 1.1, 0.4, 0.2, 0.2, 0.1]","['ポイズンヒール', 'かいりきバサミ', 'すながくれ']","[98.0, 1.3, 0.8]","['どくどくだま', 'きあいのタスキ', 'でんきだま', 'こだわりスカーフ', 'ゴツゴツメット', 'こだわりハチマキ', 'いかさまダイス', 'オボンのみ', 'いのちのたま', 'ラムのみ']","[95.6, 3.1, 0.4, 0.3, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]","['はがね', 'みず', 'あく', 'フェアリー', 'ノーマル', 'こおり', 'ドラゴン', 'どく', 'じめん', 'ひこう']","[40.1, 22.7, 19.7, 11.6, 2.5, 0.6, 0.6, 0.5, 0.5, 0.4]"
