,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0888-000,11,888,0,ザシアン,れきせんのゆうしゃ,ザシアン(れきせん),"['アイアンヘッド', 'くさわけ', 'つるぎのまい', 'じゃれつく', 'テラバースト', 'インファイト', 'ワイルドボルト', 'でんこうせっか', 'せいなるつるぎ', 'かみくだく']","[98.6, 59.0, 56.8, 52.9, 46.2, 32.2, 16.7, 14.9, 6.5, 5.5]","['ようき', 'いじっぱり', 'わんぱく', 'むじゃき', 'しんちょう', 'がんばりや', 'せっかち', 'うっかりや', 'きまぐれ', 'おくびょう']","[63.0, 35.2, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふとうのけん'],[100.0],"['くちたけん', 'こだわりハチマキ', 'どくどくだま', 'とつげきチョッキ', 'クリアチャーム', 'こだわりスカーフ', 'いのちのたま', 'ゴツゴツメット', 'おうじゃのしるし', 'きあいのタスキ']","[99.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['じめん', 'ノーマル', 'みず', 'でんき', 'ステラ', 'フェアリー', 'いわ', 'かくとう', 'くさ', 'ほのお']","[40.1, 20.5, 17.6, 7.1, 4.5, 3.9, 2.0, 1.9, 0.6, 0.6]"
0792-000,12,792,0,ルナアーラ,,ルナアーラ,"['シャドーレイ', 'ムーンフォース', 'つきのひかり', 'めいそう', 'メテオビーム', 'トリックルーム', 'サイコキネシス', 'サイコショック', 'トリック', 'れいとうビーム']","[97.6, 84.9, 49.9, 26.1, 25.7, 23.6, 21.6, 21.2, 15.6, 9.9]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'れいせい', 'のんき', 'せっかち', 'おっとり', 'ようき', 'がんばりや']","[41.2, 28.6, 26.1, 1.6, 0.8, 0.3, 0.2, 0.2, 0.1, 0.1]",['ファントムガード'],[100.0],"['こだわりメガネ', 'パワフルハーブ', 'ゴツゴツメット', 'こだわりスカーフ', 'たべのこし', 'からぶりほけん', 'アッキのみ', 'あつぞこブーツ', 'おんみつマント', 'とつげきチョッキ']","[25.6, 25.3, 22.5, 10.7, 8.0, 1.8, 1.6, 1.5, 1.4, 0.3]","['フェアリー', 'ノーマル', 'どく', 'みず', 'ほのお', 'じめん', 'でんき', 'ゴースト', 'はがね', 'くさ']","[72.5, 11.2, 4.6, 4.0, 2.4, 1.4, 1.4, 1.1, 0.4, 0.3]"
0250-000,13,250,0,ホウオウ,,ホウオウ,"['せいなるほのお', 'じしん', 'じこさいせい', 'ブレイブバード', 'ふきとばし', 'テラバースト', 'まもる', 'みがわり', 'ひかりのかべ', 'ダブルウイング']","[99.1, 61.1, 59.5, 57.0, 40.2, 33.4, 11.5, 8.0, 5.3, 3.5]","['わんぱく', 'いじっぱり', 'しんちょう', 'ようき', 'ひかえめ', 'のんき', 'ゆうかん', 'ずぶとい', 'なまいき', 'まじめ']","[40.6, 39.8, 11.1, 3.1, 1.9, 0.5, 0.5, 0.4, 0.4, 0.4]","['さいせいりょく', 'プレッシャー']","[99.5, 0.5]","['あつぞこブーツ', 'とつげきチョッキ', 'こだわりハチマキ', 'たべのこし', 'ゴツゴツメット', 'こだわりスカーフ', 'いのちのたま', 'ひかりのねんど', 'オボンのみ', 'おんみつマント']","[42.8, 22.3, 16.3, 12.0, 2.8, 2.0, 0.5, 0.4, 0.2, 0.1]","['フェアリー', 'でんき', 'くさ', 'じめん', 'ノーマル', 'あく', 'はがね', 'ほのお', 'みず', 'どく']","[40.6, 23.4, 14.9, 10.0, 4.2, 3.6, 1.3, 1.1, 0.2, 0.1]"
0778-000,14,778,0,ミミッキュ,,ミミッキュ,"['のろい', 'じゃれつく', 'かげうち', 'こらえる', 'トリックルーム', 'トリック', 'みちづれ', 'でんじは', 'まもる', 'いたみわけ']","[91.3, 87.2, 82.7, 34.6, 29.8, 10.3, 9.7, 7.8, 7.7, 7.3]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'のんき', 'おくびょう', 'しんちょう', 'きまぐれ', 'なまいき', 'むじゃき']","[53.1, 24.4, 7.4, 6.4, 3.9, 1.2, 0.7, 0.5, 0.5, 0.4]",['ばけのかわ'],[100.0],"['ゴツゴツメット', 'いのちのたま', 'こだわりスカーフ', 'レッドカード', 'メンタルハーブ', 'ひかりのこな', 'イバンのみ', 'こうこうのしっぽ', 'たべのこし', 'こうかくレンズ']","[53.3, 13.1, 9.7, 7.7, 5.0, 2.2, 1.3, 1.0, 0.8, 0.7]","['ノーマル', 'ステラ', 'ゴースト', 'みず', 'フェアリー', 'じめん', 'ほのお', 'あく', 'くさ', 'かくとう']","[44.4, 16.8, 13.5, 6.9, 5.5, 4.6, 2.7, 1.6, 1.0, 1.0]"
0149-000,15,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'げきりん', 'りゅうのまい', 'はねやすめ', 'アンコール', 'スケイルショット', 'からげんき', 'けたぐり', 'アイアンヘッド']","[81.8, 74.6, 45.8, 31.9, 28.8, 22.5, 16.5, 15.2, 14.3, 12.4]","['いじっぱり', 'ようき', 'ずぶとい', 'わんぱく', 'ゆうかん', 'おだやか', 'ひかえめ', 'しんちょう', 'おくびょう', 'さみしがり']","[76.6, 7.1, 6.6, 2.3, 1.4, 1.4, 0.8, 0.7, 0.6, 0.6]","['マルチスケイル', 'せいしんりょく']","[99.3, 0.7]","['こだわりハチマキ', 'いかさまダイス', 'ゴツゴツメット', 'おんみつマント', 'たべのこし', 'じゃくてんほけん', 'あつぞこブーツ', 'ねばりのかぎづめ', 'ラムのみ', 'シルクのスカーフ']","[45.6, 13.9, 9.7, 5.5, 4.7, 4.6, 4.2, 2.3, 2.2, 1.8]","['ノーマル', 'はがね', 'じめん', 'フェアリー', 'ひこう', 'どく', 'ほのお', 'ドラゴン', 'みず', 'でんき']","[72.8, 8.5, 5.0, 4.5, 3.4, 2.0, 1.2, 1.0, 0.5, 0.5]"
0382-000,16,382,0,カイオーガ,カイオーガのすがた,カイオーガ,"['かみなり', 'れいとうビーム', 'なみのり', 'しおふき', 'テラバースト', 'こんげんのはどう', 'でんじは', 'めいそう', 'ぜったいれいど', 'みがわり']","[92.7, 86.8, 78.3, 63.7, 23.6, 19.9, 16.9, 4.2, 3.4, 1.9]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'れいせい', 'おっとり', 'がんばりや', 'いじっぱり', 'せっかち', 'むじゃき']","[48.5, 26.6, 20.4, 1.5, 1.2, 0.2, 0.2, 0.2, 0.1, 0.1]",['あめふらし'],[100.0],"['とつげきチョッキ', 'こだわりスカーフ', 'ゴツゴツメット', 'こだわりメガネ', 'たべのこし', 'オボンのみ', 'しんぴのしずく', 'しめったいわ', 'ジャポのみ', 'せんせいのツメ']","[32.2, 25.0, 17.0, 13.9, 3.7, 2.6, 1.1, 0.9, 0.8, 0.6]","['フェアリー', 'みず', 'でんき', 'じめん', 'くさ', 'ノーマル', 'こおり', 'どく', 'はがね', 'あく']","[40.4, 25.3, 20.6, 5.5, 3.6, 2.0, 1.3, 0.3, 0.3, 0.2]"
0970-000,17,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'だいちのちから', 'こらえる', 'どくびし', 'マッドショット', 'マジカルシャイン', 'ヘドロウェーブ', 'メテオビーム']","[79.8, 71.4, 61.0, 39.6, 29.8, 19.6, 19.1, 18.1, 14.7, 12.7]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'わんぱく', 'ようき', 'しんちょう', 'のんき', 'むじゃき', 'すなお']","[39.3, 37.1, 14.9, 4.1, 0.9, 0.7, 0.5, 0.3, 0.3, 0.3]","['どくげしょう', 'ふしょく']","[97.6, 2.4]","['レッドカード', 'きあいのタスキ', 'ふうせん', 'パワフルハーブ', 'とつげきチョッキ', 'ゴツゴツメット', 'イバンのみ', 'エレキシード', 'こだわりメガネ', 'たべのこし']","[40.5, 24.2, 20.2, 9.7, 0.7, 0.6, 0.5, 0.4, 0.4, 0.4]","['ノーマル', 'フェアリー', 'くさ', 'じめん', 'あく', 'いわ', 'ひこう', 'みず', 'エスパー', 'どく']","[28.4, 21.7, 17.7, 13.1, 6.0, 3.8, 3.1, 1.5, 1.2, 1.1]"
0861-000,18,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'でんじは', 'ちょうはつ', 'すてゼリフ', 'ふいうち', 'トリック', 'イカサマ', 'ねこだまし']","[87.5, 66.6, 65.5, 45.6, 40.0, 37.4, 27.3, 12.7, 8.2, 2.4]","['しんちょう', 'わんぱく', 'いじっぱり', 'おだやか', 'ずぶとい', 'ようき', 'なまいき', 'のんき', 'ゆうかん', 'てれや']","[51.3, 29.6, 8.6, 4.6, 1.2, 0.6, 0.6, 0.6, 0.6, 0.3]","['いたずらごころ', 'わるいてぐせ', 'おみとおし']","[99.6, 0.2, 0.2]","['ひかりのねんど', 'たべのこし', 'こうこうのしっぽ', 'こだわりハチマキ', 'きあいのタスキ', 'オボンのみ', 'ゴツゴツメット', 'こだわりスカーフ', 'あつぞこブーツ', 'こうかくレンズ']","[73.0, 12.0, 7.4, 2.0, 1.6, 0.7, 0.6, 0.6, 0.3, 0.3]","['ほのお', 'じめん', 'はがね', 'ノーマル', 'フェアリー', 'あく', 'みず', 'ゴースト', 'どく', 'くさ']","[26.7, 26.4, 9.6, 8.2, 6.4, 6.3, 4.9, 4.8, 3.7, 1.1]"
0898-001,19,898,1,バドレックス,はくばじょうのすがた,バドレックス(はくば),"['ブリザードランス', 'トリックルーム', '１０まんばりき', 'やどりぎのタネ', 'つららばり', 'みがわり', 'まもる', 'タネマシンガン', 'テラバースト', 'つるぎのまい']","[76.8, 64.1, 51.3, 41.7, 31.4, 22.2, 21.3, 17.8, 16.8, 13.4]","['ゆうかん', 'わんぱく', 'いじっぱり', 'のんき', 'しんちょう', 'ようき', 'なまいき', 'ずぶとい', 'おくびょう', 'ひかえめ']","[36.4, 28.4, 25.1, 5.9, 1.4, 1.0, 0.9, 0.4, 0.1, 0.1]",['じんばいったい'],[100.0],"['たべのこし', 'いかさまダイス', 'こだわりハチマキ', 'オボンのみ', 'じゃくてんほけん', 'とつげきチョッキ', 'ラムのみ', 'とけないこおり', 'レッドカード', 'いのちのたま']","[50.8, 23.2, 9.6, 4.4, 3.1, 2.3, 1.3, 1.1, 0.8, 0.5]","['ほのお', 'みず', 'でんき', 'こおり', 'じめん', 'ノーマル', 'くさ', 'フェアリー', 'どく', 'かくとう']","[37.6, 29.5, 14.5, 8.0, 3.6, 3.0, 2.2, 0.6, 0.4, 0.2]"
1017-000,20,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[93.8, 58.1, 35.8, 33.2, 30.9, 19.1, 18.7, 14.2, 12.9, 12.5]","['いじっぱり', 'ようき', 'さみしがり', 'しんちょう', 'わんぱく', 'ゆうかん', 'やんちゃ', 'むじゃき', 'おくびょう', 'せっかち']","[48.2, 39.1, 4.4, 3.9, 3.5, 0.3, 0.1, 0.1, 0.1, 0.1]",['まけんき'],"[36.9, 27.5, 26.0, 9.6]","['いかさまダイス', 'きあいのタスキ', 'こだわりハチマキ', 'いのちのたま', 'こだわりスカーフ', 'ラムのみ', 'とつげきチョッキ']","[31.5, 29.2, 21.3, 6.7, 5.6, 3.4, 2.2]",['くさ'],"[45.3, 22.5, 20.2, 12.0]"
1017-001,20,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[93.8, 58.1, 35.8, 33.2, 30.9, 19.1, 18.7, 14.2, 12.9, 12.5]","['いじっぱり', 'ようき', 'さみしがり', 'しんちょう', 'わんぱく', 'ゆうかん', 'やんちゃ', 'むじゃき', 'おくびょう', 'せっかち']","[48.2, 39.1, 4.4, 3.9, 3.5, 0.3, 0.1, 0.1, 0.1, 0.1]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,20,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[93.8, 58.1, 35.8, 33.2, 30.9, 19.1, 18.7, 14.2, 12.9, 12.5]","['いじっぱり', 'ようき', 'さみしがり', 'しんちょう', 'わんぱく', 'ゆうかん', 'やんちゃ', 'むじゃき', 'おくびょう', 'せっかち']","[48.2, 39.1, 4.4, 3.9, 3.5, 0.3, 0.1, 0.1, 0.1, 0.1]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,20,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[93.8, 58.1, 35.8, 33.2, 30.9, 19.1, 18.7, 14.2, 12.9, 12.5]","['いじっぱり', 'ようき', 'さみしがり', 'しんちょう', 'わんぱく', 'ゆうかん', 'やんちゃ', 'むじゃき', 'おくびょう', 'せっかち']","[48.2, 39.1, 4.4, 3.9, 3.5, 0.3, 0.1, 0.1, 0.1, 0.1]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0934-000,21,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'のろい', 'みがわり', 'てっぺき', 'ボディプレス', 'ステルスロック', 'テラバースト', 'じわれ']","[99.2, 98.5, 80.9, 48.2, 24.4, 15.9, 10.2, 9.3, 3.3, 2.5]","['わんぱく', 'しんちょう', 'のんき', 'いじっぱり', 'なまいき', 'おだやか', 'ずぶとい', 'さみしがり', 'ゆうかん', 'てれや']","[65.0, 26.8, 3.0, 2.0, 1.3, 0.4, 0.3, 0.2, 0.2, 0.1]","['きよめのしお', 'がんじょう', 'クリアボディ']","[96.7, 3.2, 0.1]","['たべのこし', 'ゴツゴツメット', 'おんみつマント', 'オボンのみ', 'イバンのみ', 'かえんだま', 'レッドカード', 'ふうせん', 'いかさまダイス', 'タラプのみ']","[89.0, 1.7, 1.7, 1.7, 1.5, 0.7, 0.6, 0.4, 0.3, 0.3]","['ゴースト', 'くさ', 'フェアリー', 'みず', 'ほのお', 'ひこう', 'どく', 'かくとう', 'はがね', 'ノーマル']","[45.8, 19.9, 9.9, 9.4, 7.3, 4.4, 1.8, 0.3, 0.3, 0.2]"
