,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0645-001,11,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'ステルスロック', 'ちょうはつ', 'がんせきふうじ', 'テラバースト', 'かみくだく', 'いわなだれ', 'じわれ', 'ストーンエッジ']","[97.7, 92.4, 57.2, 44.5, 32.2, 18.4, 14.0, 8.9, 7.6, 6.1]","['わんぱく', 'いじっぱり', 'ようき', 'のんき', 'しんちょう', 'ゆうかん', 'なまいき', 'ずぶとい', 'むじゃき', 'まじめ']","[30.2, 22.7, 17.8, 16.7, 5.0, 4.7, 1.7, 0.2, 0.1, 0.1]",['いかく'],[100.0],"['ゴツゴツメット', 'とつげきチョッキ', 'こだわりスカーフ', 'こだわりハチマキ', 'オボンのみ', 'きあいのタスキ', 'おんみつマント', 'でんきだま', 'たべのこし', 'やわらかいすな']","[47.3, 15.9, 12.3, 8.7, 8.2, 4.6, 0.8, 0.4, 0.3, 0.2]","['みず', 'ひこう', 'ほのお', 'フェアリー', 'はがね', 'ノーマル', 'じめん', 'あく', 'くさ', 'こおり']","[31.8, 17.0, 14.4, 11.6, 9.1, 8.6, 2.6, 1.6, 1.4, 1.2]"
0977-000,12,977,0,ヘイラッシャ,,ヘイラッシャ,"['ねむる', 'じわれ', 'まもる', 'あくび', 'ウェーブタックル', 'ゆきなだれ', 'じしん', 'ねごと', 'のろい', 'アクアブレイク']","[69.0, 63.0, 62.4, 61.6, 60.4, 23.7, 15.4, 14.3, 7.2, 6.6]","['わんぱく', 'ずぶとい', 'のんき', 'いじっぱり', 'しんちょう', 'ゆうかん', 'なまいき', 'まじめ', 'のうてんき', 'すなお']","[85.5, 4.6, 4.0, 2.2, 1.9, 0.4, 0.3, 0.2, 0.2, 0.1]","['てんねん', 'どんかん', 'みずのベール']","[98.3, 1.4, 0.3]","['たべのこし', 'ゴツゴツメット', 'オボンのみ', 'カゴのみ', 'おんみつマント', 'とつげきチョッキ', 'こだわりハチマキ', 'ラムのみ', 'とくせいガード', 'タラプのみ']","[65.6, 29.2, 1.2, 0.9, 0.9, 0.7, 0.6, 0.2, 0.2, 0.1]","['フェアリー', 'ほのお', 'ノーマル', 'じめん', 'くさ', 'ゴースト', 'はがね', 'あく', 'でんき', 'どく']","[41.1, 22.4, 10.9, 7.6, 5.5, 3.1, 2.4, 2.0, 1.4, 1.4]"
0898-001,13,898,1,バドレックス,はくばじょうのすがた,バドレックス(はくば),"['ブリザードランス', 'トリックルーム', '１０まんばりき', 'やどりぎのタネ', 'つららばり', 'みがわり', 'まもる', 'つるぎのまい', 'アンコール', 'タネマシンガン']","[69.7, 67.3, 53.2, 41.6, 36.9, 22.7, 22.1, 20.8, 19.5, 14.6]","['ゆうかん', 'わんぱく', 'いじっぱり', 'のんき', 'しんちょう', 'ようき', 'ずぶとい', 'なまいき', 'おくびょう', 'まじめ']","[34.8, 30.3, 26.9, 3.9, 1.5, 1.0, 0.5, 0.4, 0.2, 0.1]",['じんばいったい'],[100.0],"['たべのこし', 'いかさまダイス', 'こだわりハチマキ', 'オボンのみ', 'じゃくてんほけん', 'ラムのみ', 'レッドカード', 'とつげきチョッキ', 'とけないこおり', 'あつぞこブーツ']","[50.2, 30.4, 7.3, 3.3, 2.0, 1.5, 1.2, 0.9, 0.6, 0.4]","['ほのお', 'みず', 'でんき', 'こおり', 'じめん', 'くさ', 'ノーマル', 'どく', 'フェアリー', 'かくとう']","[41.3, 31.9, 9.3, 8.7, 3.2, 2.0, 2.0, 0.6, 0.5, 0.2]"
0778-000,14,778,0,ミミッキュ,,ミミッキュ,"['のろい', 'じゃれつく', 'かげうち', 'こらえる', 'トリックルーム', 'トリック', 'でんじは', 'みちづれ', 'いたみわけ', 'シャドークロー']","[91.0, 86.7, 84.3, 49.1, 22.7, 8.3, 7.8, 7.4, 7.3, 6.0]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'のんき', 'おくびょう', 'なまいき', 'しんちょう', 'ずぶとい', 'むじゃき']","[57.5, 21.0, 7.4, 5.9, 2.9, 1.4, 1.3, 0.7, 0.3, 0.2]",['ばけのかわ'],[100.0],"['ゴツゴツメット', 'いのちのたま', 'こだわりスカーフ', 'メンタルハーブ', 'ひかりのこな', 'レッドカード', 'イバンのみ', 'おんみつマント', 'こうこうのしっぽ', 'オボンのみ']","[60.6, 13.7, 8.7, 4.3, 2.5, 1.5, 1.4, 1.1, 1.0, 0.6]","['ノーマル', 'ステラ', 'ゴースト', 'みず', 'フェアリー', 'じめん', 'ほのお', 'あく', 'かくとう', 'くさ']","[42.1, 17.7, 13.9, 5.9, 5.9, 3.6, 2.7, 2.6, 1.6, 1.2]"
0250-000,15,250,0,ホウオウ,,ホウオウ,"['せいなるほのお', 'じしん', 'ブレイブバード', 'じこさいせい', 'テラバースト', 'ふきとばし', 'みがわり', 'ひかりのかべ', 'だいちのちから', '１０まんボルト']","[98.7, 64.0, 61.2, 55.3, 39.3, 32.8, 9.2, 7.7, 4.0, 3.5]","['いじっぱり', 'わんぱく', 'しんちょう', 'ひかえめ', 'ようき', 'ゆうかん', 'のんき', 'ずぶとい', 'れいせい', 'なまいき']","[45.4, 30.4, 13.4, 3.8, 3.0, 0.7, 0.6, 0.4, 0.4, 0.4]","['さいせいりょく', 'プレッシャー']","[99.3, 0.7]","['あつぞこブーツ', 'とつげきチョッキ', 'こだわりハチマキ', 'ゴツゴツメット', 'こだわりスカーフ', 'たべのこし', 'ひかりのねんど', 'いのちのたま', 'おんみつマント', 'だっしゅつパック']","[47.4, 29.8, 13.7, 3.2, 2.0, 1.5, 1.1, 0.2, 0.2, 0.1]","['フェアリー', 'でんき', 'くさ', 'じめん', 'あく', 'ノーマル', 'ほのお', 'はがね', 'どく', 'みず']","[33.7, 25.7, 18.5, 8.4, 7.6, 2.2, 1.7, 1.4, 0.2, 0.1]"
0382-000,16,382,0,カイオーガ,カイオーガのすがた,カイオーガ,"['かみなり', 'れいとうビーム', 'なみのり', 'しおふき', 'テラバースト', 'こんげんのはどう', 'でんじは', 'めいそう', 'みがわり', 'ぜったいれいど']","[92.9, 87.1, 78.4, 64.4, 23.5, 20.0, 15.1, 4.4, 3.0, 2.9]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'れいせい', 'てれや', 'おっとり', 'のんき', 'むじゃき', 'がんばりや']","[53.1, 22.5, 20.0, 1.3, 1.3, 0.3, 0.2, 0.2, 0.1, 0.1]",['あめふらし'],[100.0],"['とつげきチョッキ', 'こだわりスカーフ', 'ゴツゴツメット', 'こだわりメガネ', 'たべのこし', 'オボンのみ', 'しんぴのしずく', 'ジャポのみ', 'せんせいのツメ', 'しめったいわ']","[35.9, 20.3, 16.0, 15.8, 3.7, 2.3, 1.4, 1.0, 0.8, 0.7]","['フェアリー', 'でんき', 'みず', 'じめん', 'くさ', 'ノーマル', 'こおり', 'どく', 'はがね', 'ステラ']","[39.5, 24.5, 21.9, 6.1, 3.9, 2.0, 0.8, 0.4, 0.3, 0.2]"
0970-000,17,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'こらえる', 'だいちのちから', 'マジカルシャイン', 'マッドショット', 'どくびし', 'ヘドロウェーブ', 'ニードルガード']","[86.3, 75.2, 57.4, 49.4, 29.0, 20.6, 18.3, 17.8, 7.6, 7.3]","['ずぶとい', 'おくびょう', 'ひかえめ', 'おだやか', 'わんぱく', 'ようき', 'しんちょう', 'のんき', 'うっかりや', 'すなお']","[56.3, 23.2, 13.0, 2.8, 1.2, 0.8, 0.4, 0.3, 0.3, 0.2]","['どくげしょう', 'ふしょく']","[97.6, 2.4]","['レッドカード', 'きあいのタスキ', 'パワフルハーブ', 'ふうせん', 'ゴツゴツメット', 'たべのこし', 'くろいヘドロ', 'イバンのみ', 'こだわりスカーフ', 'とつげきチョッキ']","[62.9, 23.8, 4.9, 3.5, 0.7, 0.6, 0.5, 0.5, 0.5, 0.4]","['フェアリー', 'くさ', 'じめん', 'ノーマル', 'あく', 'ひこう', 'どく', 'みず', 'いわ', 'こおり']","[29.7, 20.4, 18.2, 10.9, 9.7, 3.2, 2.1, 1.6, 1.0, 0.9]"
1017-000,18,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'アンコール', 'はたきおとす', 'つるぎのまい', 'やどりぎのタネ', 'みがわり', 'じゃれつく', 'ちょうはつ', 'くさわけ']","[92.2, 54.1, 36.9, 31.7, 31.5, 29.7, 18.5, 17.6, 11.7, 11.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[50.6, 36.1, 4.8, 4.8, 2.9, 0.2, 0.2, 0.1, 0.1, 0.1]",['まけんき'],"[33.1, 31.8, 25.5, 9.6]","['いかさまダイス', 'きあいのタスキ', 'こだわりハチマキ', 'たべのこし', 'こだわりスカーフ', 'とつげきチョッキ', 'いのちのたま']","[40.7, 26.4, 16.5, 5.5, 4.4, 3.3, 3.3]",['くさ'],"[39.0, 28.5, 20.4, 12.2]"
1017-001,18,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'アンコール', 'はたきおとす', 'つるぎのまい', 'やどりぎのタネ', 'みがわり', 'じゃれつく', 'ちょうはつ', 'くさわけ']","[92.2, 54.1, 36.9, 31.7, 31.5, 29.7, 18.5, 17.6, 11.7, 11.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[50.6, 36.1, 4.8, 4.8, 2.9, 0.2, 0.2, 0.1, 0.1, 0.1]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,18,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'アンコール', 'はたきおとす', 'つるぎのまい', 'やどりぎのタネ', 'みがわり', 'じゃれつく', 'ちょうはつ', 'くさわけ']","[92.2, 54.1, 36.9, 31.7, 31.5, 29.7, 18.5, 17.6, 11.7, 11.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[50.6, 36.1, 4.8, 4.8, 2.9, 0.2, 0.2, 0.1, 0.1, 0.1]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,18,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'アンコール', 'はたきおとす', 'つるぎのまい', 'やどりぎのタネ', 'みがわり', 'じゃれつく', 'ちょうはつ', 'くさわけ']","[92.2, 54.1, 36.9, 31.7, 31.5, 29.7, 18.5, 17.6, 11.7, 11.5]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'むじゃき', 'せっかち', 'やんちゃ', 'ずぶとい', 'まじめ']","[50.6, 36.1, 4.8, 4.8, 2.9, 0.2, 0.2, 0.1, 0.1, 0.1]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0903-000,19,903,0,オオニューラ,,オオニューラ,"['インファイト', 'つるぎのまい', 'フェイタルクロー', 'アクロバット', 'ちょうはつ', 'じごくづき', 'どくびし', 'ねこだまし', 'シャドークロー', 'はやてがえし']","[93.9, 66.8, 59.2, 47.9, 40.4, 29.9, 14.1, 13.2, 12.1, 4.1]","['いじっぱり', 'ようき', 'やんちゃ', 'わんぱく', 'むじゃき', 'さみしがり', 'せっかち', 'れいせい', 'のうてんき', 'しんちょう']","[80.0, 10.4, 4.5, 1.4, 1.3, 1.1, 0.3, 0.2, 0.1, 0.1]","['かるわざ', 'どくしゅ', 'プレッシャー']","[93.2, 6.4, 0.4]","['エレキシード', 'きあいのタスキ', 'ノーマルジュエル', 'チイラのみ', 'オボンのみ', 'でんきだま', 'こだわりスカーフ', 'グラスシード', 'ふうせん', 'サイコシード']","[61.2, 21.6, 8.3, 2.4, 1.5, 1.2, 0.8, 0.6, 0.5, 0.5]","['ひこう', 'あく', 'かくとう', 'ゴースト', 'ステラ', 'じめん', 'ノーマル', 'こおり', 'フェアリー', 'みず']","[68.6, 14.2, 5.1, 4.4, 2.5, 1.4, 1.1, 1.0, 0.6, 0.4]"
0132-000,20,132,0,メタモン,,メタモン,['へんしん'],[100.0],"['なまいき', 'ようき', 'のんき', 'おくびょう', 'まじめ', 'むじゃき', 'ゆうかん', 'しんちょう', 'せっかち', 'ずぶとい']","[33.0, 7.4, 6.5, 6.3, 5.0, 4.2, 3.4, 2.9, 2.8, 2.7]","['かわりもの', 'じゅうなん']","[99.9, 0.1]","['こだわりスカーフ', 'きあいのタスキ', 'せんせいのツメ', 'ゴツゴツメット', 'レッドカード', 'ひかりのこな', 'オボンのみ', 'きあいのハチマキ', 'ものまねハーブ', 'ラムのみ']","[67.2, 25.2, 4.3, 1.0, 0.6, 0.4, 0.3, 0.2, 0.1, 0.1]","['ノーマル', 'はがね', 'フェアリー', 'ステラ', 'ほのお', 'ゴースト', 'じめん', 'みず', 'ドラゴン', 'でんき']","[53.9, 19.4, 10.7, 6.9, 1.6, 1.5, 1.4, 1.3, 0.6, 0.5]"
0901-001,21,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'つきのひかり', 'ムーンフォース', 'めいそう', 'あくび', 'いびき', 'テラバースト']","[97.9, 87.8, 83.3, 70.1, 18.9, 12.7, 12.3, 6.3, 1.7, 1.7]","['ひかえめ', 'れいせい', 'ずぶとい', 'がんばりや', 'おだやか', 'おくびょう', 'のんき', 'なまいき', 'ゆうかん', 'いじっぱり']","[74.3, 12.9, 6.5, 2.4, 2.2, 0.9, 0.3, 0.2, 0.1, 0.1]",['しんがん'],[100.0],"['とつげきチョッキ', 'シルクのスカーフ', 'きあいのタスキ', 'たべのこし', 'いのちのたま', 'ゴツゴツメット', 'オボンのみ', 'おんみつマント', 'アッキのみ', 'のどスプレー']","[62.3, 10.5, 6.5, 3.8, 3.4, 3.1, 2.0, 2.0, 1.8, 0.8]","['ノーマル', 'どく', 'フェアリー', 'ほのお', 'みず', 'ゴースト', 'かくとう', 'はがね', 'でんき', 'ひこう']","[69.6, 10.7, 9.0, 5.7, 2.3, 1.2, 0.3, 0.3, 0.3, 0.1]"
0792-000,22,792,0,ルナアーラ,,ルナアーラ,"['シャドーレイ', 'ムーンフォース', 'つきのひかり', 'めいそう', 'トリック', 'トリックルーム', 'メテオビーム', 'サイコショック', 'テレポート', 'れいとうビーム']","[94.3, 85.8, 78.8, 51.1, 15.3, 13.5, 11.2, 7.3, 6.7, 6.0]","['ずぶとい', 'ひかえめ', 'おくびょう', 'おだやか', 'れいせい', 'のんき', 'すなお', 'まじめ', 'てれや', 'わんぱく']","[55.2, 30.6, 8.4, 3.8, 0.7, 0.3, 0.2, 0.1, 0.1, 0.1]",['ファントムガード'],[100.0],"['ゴツゴツメット', 'たべのこし', 'こだわりスカーフ', 'パワフルハーブ', 'こだわりメガネ', 'あつぞこブーツ', 'からぶりほけん', 'アッキのみ', 'おんみつマント', 'じゃくてんほけん']","[45.6, 13.4, 12.1, 10.8, 7.1, 2.8, 2.8, 1.6, 1.4, 0.3]","['フェアリー', 'どく', 'ノーマル', 'みず', 'ほのお', 'でんき', 'ゴースト', 'じめん', 'はがね', 'あく']","[65.8, 9.1, 6.4, 5.5, 4.1, 3.3, 1.8, 1.7, 0.9, 0.4]"
