,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0250-000,11,250,0,ホウオウ,,ホウオウ,"['せいなるほのお', 'じこさいせい', 'ふきとばし', 'じしん', 'ブレイブバード', 'まもる', 'テラバースト', 'おいかぜ', 'みがわり', 'ギガドレイン']","[99.5, 70.2, 57.0, 48.0, 44.1, 25.3, 25.3, 7.4, 5.8, 2.5]","['わんぱく', 'いじっぱり', 'しんちょう', 'ようき', 'ひかえめ', 'ゆうかん', 'のんき', 'なまいき', 'ずぶとい', 'まじめ']","[52.6, 29.7, 9.5, 4.0, 0.9, 0.6, 0.5, 0.4, 0.4, 0.3]","['さいせいりょく', 'プレッシャー']","[99.4, 0.6]","['あつぞこブーツ', 'とつげきチョッキ', 'こだわりハチマキ', 'たべのこし', 'こだわりスカーフ', 'ゴツゴツメット', 'おんみつマント', 'いのちのたま', 'ひかりのねんど', 'オボンのみ']","[62.3, 14.5, 10.5, 6.8, 3.2, 1.6, 0.2, 0.2, 0.1, 0.1]","['フェアリー', 'ノーマル', 'くさ', 'でんき', 'じめん', 'あく', 'ほのお', 'はがね', 'みず', 'ステラ']","[34.0, 23.1, 18.2, 10.7, 6.9, 3.7, 1.2, 1.0, 0.3, 0.2]"
0970-000,12,970,0,キラフロル,,キラフロル,"['キラースピン', 'ステルスロック', 'パワージェム', 'どくびし', 'こらえる', 'マッドショット', 'だいちのちから', 'マジカルシャイン', 'まきびし', 'ニードルガード']","[87.9, 77.7, 60.4, 28.7, 28.5, 25.7, 24.8, 12.6, 12.5, 9.1]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'ようき', 'わんぱく', 'しんちょう', 'のんき', 'むじゃき', 'れいせい']","[44.8, 37.8, 8.7, 3.7, 1.1, 1.0, 0.5, 0.3, 0.2, 0.2]","['どくげしょう', 'ふしょく']","[98.4, 1.6]","['レッドカード', 'きあいのタスキ', 'ふうせん', 'パワフルハーブ', 'ゴツゴツメット', 'とつげきチョッキ', 'くろいヘドロ', 'こだわりスカーフ', 'イバンのみ', 'こだわりメガネ']","[42.4, 33.7, 17.2, 2.8, 0.6, 0.5, 0.4, 0.4, 0.3, 0.3]","['くさ', 'フェアリー', 'ノーマル', 'あく', 'じめん', 'ひこう', 'ゴースト', 'みず', 'どく', 'いわ']","[23.9, 22.0, 17.1, 12.8, 11.4, 4.1, 3.1, 1.5, 1.2, 1.1]"
0472-000,13,472,0,グライオン,,グライオン,"['まもる', 'みがわり', 'どくどく', 'じしん', 'ちょうはつ', 'はたきおとす', 'どくびし', 'じならし', 'つるぎのまい', 'ダブルウイング']","[89.7, 86.3, 74.0, 50.6, 31.5, 29.7, 11.0, 5.0, 4.8, 3.7]","['ようき', 'わんぱく', 'しんちょう', 'いじっぱり', 'おくびょう', 'ずぶとい', 'のんき', 'なまいき', 'おだやか', 'のうてんき']","[39.3, 26.9, 25.2, 4.1, 1.3, 0.7, 0.5, 0.4, 0.4, 0.2]","['ポイズンヒール', 'かいりきバサミ', 'すながくれ']","[98.7, 1.1, 0.2]","['どくどくだま', 'きあいのタスキ', 'でんきだま', 'いかさまダイス', 'いのちのたま', 'こだわりハチマキ', 'とつげきチョッキ', 'ひかりのこな', 'こだわりスカーフ', 'オボンのみ']","[89.6, 9.8, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","['はがね', 'みず', 'フェアリー', 'ノーマル', 'あく', 'ほのお', 'じめん', 'ゴースト', 'ドラゴン', 'どく']","[45.1, 19.8, 13.9, 10.4, 8.5, 0.4, 0.3, 0.3, 0.3, 0.2]"
0888-000,14,888,0,ザシアン,れきせんのゆうしゃ,ザシアン(れきせん),"['アイアンヘッド', 'じゃれつく', 'くさわけ', 'つるぎのまい', 'テラバースト', 'インファイト', 'ワイルドボルト', 'でんこうせっか', 'せいなるつるぎ', 'かみくだく']","[99.1, 60.6, 57.8, 52.4, 40.9, 36.5, 20.8, 9.8, 9.7, 4.1]","['ようき', 'いじっぱり', 'むじゃき', 'しんちょう', 'さみしがり', 'せっかち', 'やんちゃ', 'ゆうかん', 'わんぱく', 'がんばりや']","[57.0, 40.7, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1]",['ふとうのけん'],[100.0],"['くちたけん', 'こだわりハチマキ', 'とつげきチョッキ', 'こだわりスカーフ', 'たべのこし', 'おくびょうミント', 'ゴツゴツメット', 'いのちのたま', 'ちいさなタケノコ', 'ラムのみ']","[99.6, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['じめん', 'みず', 'ノーマル', 'でんき', 'フェアリー', 'ステラ', 'くさ', 'かくとう', 'いわ', 'はがね']","[27.5, 22.1, 18.4, 12.8, 5.5, 4.1, 2.6, 2.1, 1.8, 1.0]"
0149-000,15,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'りゅうのまい', 'はねやすめ', 'げきりん', 'アンコール', 'スケイルショット', 'アイアンヘッド', 'でんじは', 'ほのおのうず']","[74.0, 65.2, 38.2, 37.6, 36.1, 26.4, 17.4, 14.0, 13.7, 12.8]","['いじっぱり', 'ずぶとい', 'ようき', 'わんぱく', 'しんちょう', 'おだやか', 'ゆうかん', 'ひかえめ', 'やんちゃ', 'おくびょう']","[69.7, 10.1, 7.9, 2.9, 2.2, 1.9, 1.2, 1.1, 0.4, 0.4]","['マルチスケイル', 'せいしんりょく']","[99.2, 0.8]","['こだわりハチマキ', 'いかさまダイス', 'ゴツゴツメット', 'おんみつマント', 'たべのこし', 'あつぞこブーツ', 'じゃくてんほけん', 'ラムのみ', 'ねばりのかぎづめ', 'とつげきチョッキ']","[33.5, 15.4, 14.1, 10.6, 5.0, 4.6, 4.5, 2.7, 2.4, 1.8]","['ノーマル', 'はがね', 'フェアリー', 'じめん', 'ひこう', 'どく', 'ほのお', 'ドラゴン', 'ゴースト', 'みず']","[62.3, 15.6, 6.8, 5.2, 4.7, 1.8, 0.9, 0.7, 0.6, 0.6]"
0980-000,16,980,0,ドオー,,ドオー,"['じこさいせい', 'どくどく', 'じしん', 'どくびし', 'まもる', 'ステルスロック', 'だいちのちから', 'あくび', 'カウンター', 'どくづき']","[96.0, 82.3, 79.2, 42.5, 36.8, 16.5, 15.0, 6.5, 5.2, 3.9]","['しんちょう', 'おだやか', 'わんぱく', 'なまいき', 'のんき', 'ずぶとい', 'ゆうかん', 'いじっぱり', 'すなお', 'ひかえめ']","[63.1, 13.9, 12.8, 5.6, 1.9, 0.8, 0.5, 0.5, 0.1, 0.1]","['ちょすい', 'てんねん', 'どくのトゲ']","[83.2, 16.6, 0.2]","['くろいヘドロ', 'オボンのみ', 'たべのこし', 'メンタルハーブ', 'おんみつマント', 'ゴツゴツメット', 'ひかりのこな', 'きあいのタスキ', 'ふうせん', 'タラプのみ']","[54.1, 15.8, 14.6, 6.9, 3.8, 1.4, 1.1, 0.6, 0.4, 0.2]","['あく', 'フェアリー', 'ノーマル', 'ゴースト', 'どく', 'みず', 'はがね', 'ほのお', 'じめん', 'ひこう']","[30.2, 16.9, 13.1, 9.6, 7.2, 6.9, 4.5, 4.4, 2.2, 2.0]"
0778-000,17,778,0,ミミッキュ,,ミミッキュ,"['のろい', 'じゃれつく', 'かげうち', 'こらえる', 'トリックルーム', 'でんじは', 'いたみわけ', 'トリック', 'つるぎのまい', 'シャドークロー']","[85.9, 82.9, 79.9, 32.1, 29.4, 10.7, 10.2, 9.3, 8.6, 8.6]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'のんき', 'おくびょう', 'むじゃき', 'しんちょう', 'なまいき', 'さみしがり']","[45.4, 25.4, 10.0, 6.5, 5.8, 2.5, 1.0, 0.6, 0.5, 0.4]",['ばけのかわ'],[100.0],"['ゴツゴツメット', 'いのちのたま', 'メンタルハーブ', 'こだわりスカーフ', 'レッドカード', 'ひかりのこな', 'イバンのみ', 'こうこうのしっぽ', 'ふうせん', 'おんみつマント']","[45.1, 14.1, 10.3, 8.6, 4.9, 2.5, 1.5, 1.4, 1.3, 1.3]","['ノーマル', 'ゴースト', 'ステラ', 'フェアリー', 'みず', 'かくとう', 'じめん', 'ほのお', 'いわ', 'くさ']","[37.7, 17.9, 13.4, 9.8, 5.9, 3.2, 3.1, 2.1, 1.8, 1.6]"
1017-000,18,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'はたきおとす', 'つるぎのまい', 'アンコール', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[96.3, 63.4, 34.3, 31.5, 25.9, 17.4, 16.0, 14.4, 13.4, 11.9]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'せっかち', 'おくびょう', 'まじめ']","[50.2, 38.0, 4.4, 3.2, 3.2, 0.3, 0.2, 0.1, 0.1, 0.1]",['まけんき'],"[32.7, 32.2, 26.4, 8.7]","['いかさまダイス', 'こだわりハチマキ', 'きあいのタスキ', 'いのちのたま', 'とつげきチョッキ', 'こだわりスカーフ', 'ラムのみ']","[29.1, 24.1, 20.3, 8.9, 7.6, 6.3, 3.8]",['くさ'],"[42.1, 24.9, 18.3, 14.8]"
1017-001,18,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'はたきおとす', 'つるぎのまい', 'アンコール', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[96.3, 63.4, 34.3, 31.5, 25.9, 17.4, 16.0, 14.4, 13.4, 11.9]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'せっかち', 'おくびょう', 'まじめ']","[50.2, 38.0, 4.4, 3.2, 3.2, 0.3, 0.2, 0.1, 0.1, 0.1]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,18,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'はたきおとす', 'つるぎのまい', 'アンコール', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[96.3, 63.4, 34.3, 31.5, 25.9, 17.4, 16.0, 14.4, 13.4, 11.9]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'せっかち', 'おくびょう', 'まじめ']","[50.2, 38.0, 4.4, 3.2, 3.2, 0.3, 0.2, 0.1, 0.1, 0.1]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,18,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'はたきおとす', 'つるぎのまい', 'アンコール', 'やどりぎのタネ', 'じゃれつく', 'みがわり', 'くさわけ', 'でんこうせっか']","[96.3, 63.4, 34.3, 31.5, 25.9, 17.4, 16.0, 14.4, 13.4, 11.9]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'せっかち', 'おくびょう', 'まじめ']","[50.2, 38.0, 4.4, 3.2, 3.2, 0.3, 0.2, 0.1, 0.1, 0.1]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0382-000,19,382,0,カイオーガ,カイオーガのすがた,カイオーガ,"['かみなり', 'れいとうビーム', 'なみのり', 'しおふき', 'テラバースト', 'こんげんのはどう', 'でんじは', 'めいそう', 'ぜったいれいど', 'みがわり']","[90.2, 82.5, 72.5, 69.3, 30.9, 23.8, 13.7, 4.9, 3.6, 1.4]","['ひかえめ', 'おくびょう', 'ずぶとい', 'れいせい', 'おだやか', 'せっかち', 'いじっぱり', 'なまいき', 'てれや', 'むじゃき']","[43.5, 36.5, 15.4, 1.3, 1.1, 0.3, 0.2, 0.2, 0.2, 0.2]",['あめふらし'],[100.0],"['こだわりスカーフ', 'とつげきチョッキ', 'こだわりメガネ', 'ゴツゴツメット', 'たべのこし', 'オボンのみ', 'しめったいわ', 'しんぴのしずく', 'いのちのたま', 'こうかくレンズ']","[36.3, 21.7, 17.3, 12.7, 3.4, 2.0, 1.7, 1.1, 0.7, 0.4]","['フェアリー', 'みず', 'でんき', 'じめん', 'くさ', 'ゴースト', 'ノーマル', 'こおり', 'どく', 'あく']","[37.2, 30.2, 13.3, 9.4, 3.2, 2.4, 2.2, 0.9, 0.4, 0.4]"
1018-000,20,1018,0,ブリジュラス,,ブリジュラス,"['りゅうせいぐん', 'ボディプレス', 'ステルスロック', 'ラスターカノン', 'イカサマ', 'でんじは', 'エレクトロビーム', 'ほえる', 'メタルバースト', 'てっていこうせん']","[62.5, 61.9, 49.6, 40.2, 32.8, 32.3, 21.2, 14.4, 10.8, 9.0]","['ずぶとい', 'ひかえめ', 'おくびょう', 'わんぱく', 'うっかりや', 'おだやか', 'のんき', 'れいせい', 'しんちょう', 'なまいき']","[42.6, 21.2, 11.2, 6.9, 4.2, 4.0, 2.5, 2.3, 1.9, 0.9]","['じきゅうりょく', 'がんじょう', 'すじがねいり']","[61.4, 38.5, 0.1]","['オボンのみ', 'パワフルハーブ', 'イバンのみ', 'たべのこし', 'とつげきチョッキ', 'ゴツゴツメット', 'レッドカード', 'ジャポのみ', 'ふうせん', 'こだわりメガネ']","[33.6, 15.8, 11.6, 10.7, 5.1, 4.9, 3.7, 3.4, 2.3, 1.8]","['フェアリー', 'ノーマル', 'ひこう', 'みず', 'ステラ', 'むし', 'かくとう', 'でんき', 'ゴースト', 'ほのお']","[30.4, 18.9, 11.6, 8.0, 7.9, 5.5, 3.4, 3.4, 3.1, 1.7]"
0901-001,21,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'つきのひかり', 'めいそう', 'ムーンフォース', 'あくび', 'ちょうはつ', 'テラバースト']","[97.9, 82.9, 78.6, 66.5, 23.9, 18.5, 16.6, 5.4, 1.7, 1.6]","['ひかえめ', 'れいせい', 'ずぶとい', 'がんばりや', 'おだやか', 'おくびょう', 'なまいき', 'のんき', 'いじっぱり', 'わんぱく']","[75.6, 11.3, 5.2, 3.8, 3.0, 0.5, 0.3, 0.2, 0.0, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'シルクのスカーフ', 'たべのこし', 'おんみつマント', 'きあいのタスキ', 'いのちのたま', 'ゴツゴツメット', 'オボンのみ', 'ラムのみ', 'のどスプレー']","[53.5, 18.2, 4.1, 4.1, 3.4, 3.0, 2.5, 2.5, 1.2, 1.2]","['ノーマル', 'フェアリー', 'どく', 'ほのお', 'みず', 'ゴースト', 'かくとう', 'でんき', 'はがね', 'あく']","[68.5, 11.9, 9.9, 3.0, 2.6, 2.6, 0.3, 0.2, 0.2, 0.2]"
